block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
35,58:24,59:06,3504.0,3546.0,0.7,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 08 | o que é que | se está a passar | 21 08 | jornal nacional | langle i rangle | está tudo bem | tod,,53
36,59:06,59:24,3546.0,3564.0,0.3,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 08 | 11 08 | 21 09 | jornal nacional | tvi 21 09 | estou | estás bem | o que é que se passa está tudo bem,,54
37,59:24,59:33,3564.0,3573.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,fique aqui | 21 09 | tvi 21 09 | 11 09 | eu não percebi mas,,55
38,59:33,01:00:00,3573.0,3600.0,0.45,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Justiça/Segurança,,,,foge | tvi 21 09 | porque é que não vals | à policia | 21 09 | jornal nacional | 111 | 1111,,56
39,01:00:00,01:00:24,3600.0,3624.0,0.4,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 09 24 09 | 21 09 | 25 09 | 21 09 26 09 | 27 09 | jornal nacional | 21 09 28 09 | 21 09 29 09,,57
40,01:00:24,01:00:36,3624.0,3636.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,fique aqui | tvi 21 10 | 1v 21 10 | 21 10 | jornal nacional | tvi 21 10 53 22 | 11 10 54 22,,58
41,01:00:36,01:00:42,3636.0,3642.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 10 | 6883,,59
42,01:00:42,01:00:48,3642.0,3648.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 10 92 16 | 1111 | tvi 21 10 03 16 | 111 | 11111 | tvi 21 10 05 04 | 21 10 06 04 | jornal nacional,,60
43,01:00:48,01:01:42,3648.0,3702.0,0.9,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.222,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:30,42.0,"lexical_change_high, semantic_change_high, gap_high",,,,,6333 | tvi 21 10 | 168 | 21 10 | jornal nacional | telbist | 21 11 | tvi 21 11,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",61
44,01:01:42,01:01:45,3702.0,3705.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:30,12.0,"lexical_change_high, semantic_change_high, gap_high",,,,,21 11 | 26 07 | jornal nacional | 27 07 | tvi 21 11 | 28 07,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",62
45,01:01:45,01:01:54,3705.0,3714.0,0.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:30,15.0,"lexical_change_high, semantic_change_high, gap_high",,,,,tvi 21 11 | tvi 21 11 30 07 | 6600 | 6520,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",63
46,01:01:54,01:01:57,3714.0,3717.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:30,24.0,"lexical_change_high, semantic_change_high, gap_high",,,,,21 11 | jornal nacional | 6630 | 6639,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",64
47,01:01:57,01:03:06,3717.0,3786.0,1.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.; Low speech coverage inside OCR block.,0.043,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:30,27.0,"lexical_change_high, semantic_change_high, gap_high",,,,,tvi 21 11 | 21 11 | 21 12 | jornal iacional | jornal nacional | tvi 21 12 | 2 3 | 188,"Estava nadando contra a idade, mas não errou, e, de repente, se sentou ali um encontrão, o que que pensou? Eu achei muito estranho em encontrão, mas não uma percebida que poderia ser algo mais do que o próprio encontrão. E, reparonar-lo um gesto que estava no fuzerno? Não, não. Não, não. Já uma vez que o senhor vinha falar daqueles gestos. Já vinha em redes sociais, mas nunca pensei como fosse acontecer. Porque é uma coisa muito rápida, muito escrita, não é? Exatamente, e pouco comum de se ver.",65
48,01:03:06,01:03:09,3786.0,3789.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Justiça/Segurança,,,,24 0 5 | tvi 21 12 | talvez chamar a polícia | 21 12 | 27 04 | tvi | 21 13 | 2840 4,,66
49,01:03:09,01:03:12,3789.0,3792.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,ou ir lá e perguntar | se estava tudo bem | awas | tvi 21 13 | 11 21 13 31 08,,67
50,01:03:12,01:03:15,3792.0,3795.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 13 | 29 15,,68
51,01:03:15,01:03:21,3795.0,3801.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,30 15 | tvi 21 13 | 31 15 | 21 13 | 32 15 | jornal nacional | já a seguir | 21 13 35 11,,69
52,01:03:21,01:03:24,3801.0,3804.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,41 18 | tvi 21 13 | hhip,,70
53,01:03:24,01:03:36,3804.0,3816.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 13 | 1v 21 13 | 21 13 | hhhid | jornal nacional,,71
54,01:03:36,01:04:03,3816.0,3843.0,0.45,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 13 | 21 13 | jornal nacional | 18 0,,72
55,01:04:03,01:04:06,3843.0,3846.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 13,,73
56,01:04:06,01:04:18,3846.0,3858.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 13 | 21 13 | vês o que está a acontece r | 21 14 | vês o que está a acontecer | tvi 21 14 | jornal nacional | não me está a acontecer,,74
57,01:04:18,01:04:27,3858.0,3867.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 14 | cres | 21 14 | jornal nacional,,75
58,01:04:27,01:04:30,3867.0,3870.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 14 | jornal nacional | cont | tvi 21 14,,76
59,01:04:30,01:05:09,3870.0,3909.0,0.65,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,esta | tvi 21 14 | 21 14 | jornal nacional | 660 | 49 20 | 11 14 50 20 | tvi 21 14 51 20,"A Joanne Iníria estava uma passejar, tranquilamente aqui em Lisboa, e, dependendo de Joanneia, abordada por ele. Eu sou abordada com a pancada física, tanto de essencial da pessoa para te saber a mim. E olhei logo, e eu continuo a olhar, tive que ser a que estou a ver bem, né? Porque normalmente não é um lado, porque a gente vê a todos os dias. Mas depois que me zeio a se respeitar, o que é que é que faço? A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua fren...",77
60,01:05:09,01:05:24,3909.0,3924.0,0.25,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 15 | jornal nacional | tvi 21 15 | 59 01 | 0 00 | 21 15 01 01 | 21 15 02 01 | 21 15 03 01,"A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua frente provavelmente sabriu o que fazer né? certo agora é que ele frente, que é um pedido de ajuda de escala são ansiosos que a gente não sabe o que a gente faz como é que a pessoa ajuda né? já agora chamaram aqui os nossos atores, já apartam em",78
61,01:05:24,01:05:36,3924.0,3936.0,0.2,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,21 15 | tvi 21 15 | 9 9,"A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua frente provavelmente sabriu o que fazer né? certo agora é que ele frente, que é um pedido de ajuda de escala são ansiosos que a gente não sabe o que a gente faz como é que a pessoa ajuda né? já agora chamaram aqui os nossos atores, já apartam em sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês...",79
62,01:05:36,01:05:42,3936.0,3942.0,0.1,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,21 15 | jornac | jornal nacional | tvi 21 15 | 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",80
63,01:05:42,01:05:51,3942.0,3951.0,0.15,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,tvi 21 15 | 21 15 | jornal nacional,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",81
64,01:05:51,01:05:54,3951.0,3954.0,0.05,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,21 15 | jornal nacional | tvi 21 15,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",82
65,01:05:54,01:06:12,3954.0,3972.0,0.3,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.333,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,tvi 21 15 | 111111 | 111111111111111111111111111111111111111 | 21 15 | jornal nacional | tvi 21 16,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",83
66,01:06:12,01:06:48,3972.0,4008.0,0.6,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 16 | 11111 | 21 16 | 0 0 | jornal nacional | olá | está bem sim estou bem | está bem,,84
67,01:06:48,01:06:57,4008.0,4017.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,mas estás a pedir ajuda | tvi 21 16 | não sei estão a levar a minha namorada | 21 16 | tvi | a minha namorada | não sei estão a levar | este senhor diz,,85
68,01:06:57,01:07:00,4017.0,4020.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,sim nós somos namorados | 21 16 | jornal nacional,,86
69,01:07:00,01:07:06,4020.0,4026.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,a algum sítio | queres que te levemos | 21 16 | jornal nacional | ela está a pedir ajuda | espera | espera ela está a pedir ajuda | por favor fica aqui sim,,87
70,01:07:06,01:07:12,4026.0,4032.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 16 | vai te embora | tvi 21 17 | 21 17,,88
71,01:07:12,01:07:27,4032.0,4047.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 17 | jornal nacional | vi passar um casal | e a rapariga estava a olhar com uma cara assustada | tvi 21 17 | com uma cara assustada | e a rapariga estava a olhar | ao pé de mim,,89
72,01:07:27,01:07:30,4047.0,4050.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,33.0,"theme_changed, lexical_change_high, gap_high",,,,,mas foi tudo bastante instintivo | 21 17 | jornal nacional | tvi 21 17,,90
73,01:07:30,01:07:39,4050.0,4059.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,30.0,"theme_changed, lexical_change_high, gap_high",,,,,e perguntei se me conhecia se se lembrava de mim | tvi 21 17 | lembras te de mim ou não | 56 2 | sim eu recordo me | tvi 21 17 57 2 | 58 22 | alguma coisa,,91
74,01:07:39,01:08:21,4059.0,4101.0,0.7,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,21.0,"theme_changed, lexical_change_high, gap_high",,"Justiça/Segurança, Cultura",,,tvi 21 17 | eu só pensava agora o que fazemos com ela | 21 17 | jornal nacional | ago ra o qu e fazemos com ela | para onde a levamos | acho que nos deviamos preocupar com | a senha junto,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública",92
75,01:08:21,01:08:27,4101.0,4107.0,0.1,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,21.0,"theme_changed, lexical_change_high, gap_high",,"Justiça/Segurança, Cultura",,,21 18 | jornal nacional | tvi 21 18,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública",93
76,01:08:27,01:09:39,4107.0,4179.0,1.2,Eleições/Campanha,Justiça/Segurança,Eleições/Campanha,low_conflict,True,OCR and speech themes conflict.,1.0,0.042,4,weak_candidate_no_persistence,low,01:08:48,21.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,01:08:00,27.0,"theme_changed, lexical_change_high, gap_high","Eleições/Campanha, Ambiente/Meteorologia/Proteção Civil, Desporto","Justiça/Segurança, Cultura",,,tvi 21 18 | 21 18 | nacional | jornal nacional | 114 | 672 | ins outros | iai,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública tem outras plataformas para denunciar este tipo de abusos, mas às vezes pode ser uma pessoa desesperada que passa por si e que tenta, por este meio, dizer por favor. É um envolvimento da TV que dá visibilidade à este iniciativa. E ainda para mais, por exemplo, foi um ano muito difícil no combate aos fogos. As pessoas não param d...",94
77,01:09:39,01:10:30,4179.0,4230.0,0.85,Ambiente/Meteorologia/Proteção Civil,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,0.412,1.0,1,candidate_detected,medium,01:09:51,12.0,2,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump",False,,,,"Ambiente/Meteorologia/Proteção Civil, Desporto, Governo/Partidos",,,,valor angariado vai para a liga portuguesa dos bombeiros | 21 19 | natal a meias | jornal nacional | tvi | tvi 21 19 | onia ty | valor angariado vai para a liga portuguesa dos bombeiro,"é para continuar. É uma supercampanha. Temos 120 mil meias para vender, é portanto, para conseguir atingir um objetivo de 375 mil euro para devolver em peças a ligar dos bomberos portugueses.",95
78,01:10:30,01:10:54,4230.0,4254.0,0.4,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,weak_candidate_no_persistence,low,01:10:48,18.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,01:10:30,0.0,"lexical_change_high, semantic_change_high",,,,,tvi 21 20 | diretor de informação nuno santos | diretor geral josé eduardo moniz | pedro santos guerreiro | 21 20 | diretores executivos frederico roque de pinho | tvi | joaquim sousa martins,"Parou, parou, parou tudo. Porque assim, a",96
79,01:10:54,01:11:00,4254.0,4260.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:10:30,24.0,"lexical_change_high, semantic_change_high",,,,,ql lp | qllp | dib ib | ip qi | qilp ip | qup | dib ib dib | lp ql,"Parou, parou, parou tudo. Porque assim, a",97
80,01:11:00,01:12:00,4260.0,4320.0,1.0,Economia/Proteção Social,Other/Unknown,Economia/Proteção Social,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:10:30,30.0,"lexical_change_high, semantic_change_high",Economia/Proteção Social,,,,ligue 761 100 900 | 1 iva | concurso pi | custo chamada | ligue 761 100 900 concurso pul | concurso publicitário 28 2025 | ligue 761 100 900 custo chamada concurso publicitário 28 2025 autorizado pela | ligue 761 100 900 custo chamada concurso publicitário 28 2025 autorizado pela cmo prémio em car,"TV dá mais todas as semanas. E se nós já sabemos mais, vamos dar mais 30 mil euros em cartão. Ovio, bem, são mesmo 30 mil euros. Tem uma questão para assim. O que é que faria? Assim, com esse prêmio, com esse 30 mil euros em cartão, qual é a primeira coisa? Primeiro, eu acho que... Eu acho que, para mim, a minha família e a minha vida, iríamos todos a se fazer umas esferias, quando tudo incluídem 15 dias. Para também aproveitar um bocadinho da vida, que isso aqui não é só trabalhar, não é verdade? E agora, aí em casa, o que queria fazer? Mas olha, antes disso, não se esquece também de fazer uma coisa que é ligar. Não se esquece de ligar para o 7, 6, 1, 100, 900 e a bolita sentou a ganhar. O ...",98
