block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
59,01:04:30,01:05:09,3870.0,3909.0,0.65,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,esta | tvi 21 14 | 21 14 | jornal nacional | 660 | 49 20 | 11 14 50 20 | tvi 21 14 51 20,"A Joanne Iníria estava uma passejar, tranquilamente aqui em Lisboa, e, dependendo de Joanneia, abordada por ele. Eu sou abordada com a pancada física, tanto de essencial da pessoa para te saber a mim. E olhei logo, e eu continuo a olhar, tive que ser a que estou a ver bem, né? Porque normalmente não é um lado, porque a gente vê a todos os dias. Mas depois que me zeio a se respeitar, o que é que é que faço? A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua fren...",77,medium
60,01:05:09,01:05:24,3909.0,3924.0,0.25,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 15 | jornal nacional | tvi 21 15 | 59 01 | 0 00 | 21 15 01 01 | 21 15 02 01 | 21 15 03 01,"A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua frente provavelmente sabriu o que fazer né? certo agora é que ele frente, que é um pedido de ajuda de escala são ansiosos que a gente não sabe o que a gente faz como é que a pessoa ajuda né? já agora chamaram aqui os nossos atores, já apartam em",78,medium
61,01:05:24,01:05:36,3924.0,3936.0,0.2,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,21 15 | tvi 21 15 | 9 9,"A gente estava teando e fui seguindo, e a opção foi pegar na câmera e começar a filmar para perceber... Tanto filmou, filmei. e a gente vai ver alguma coisa e agora a segunda parte era o quieto que não é fácil não é uma situação destas porque se tivesse a ver um ato de violência a sua frente provavelmente sabriu o que fazer né? certo agora é que ele frente, que é um pedido de ajuda de escala são ansiosos que a gente não sabe o que a gente faz como é que a pessoa ajuda né? já agora chamaram aqui os nossos atores, já apartam em sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês...",79,medium
62,01:05:36,01:05:42,3936.0,3942.0,0.1,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,21 15 | jornac | jornal nacional | tvi 21 15 | 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to 10 to,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",80,medium
63,01:05:42,01:05:51,3942.0,3951.0,0.15,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,tvi 21 15 | 21 15 | jornal nacional,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",81,medium
64,01:05:51,01:05:54,3951.0,3954.0,0.05,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,21 15 | jornal nacional | tvi 21 15,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",82,medium
65,01:05:54,01:06:12,3954.0,3972.0,0.3,Other/Unknown,Educação,Educação,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.333,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Educação,,,tvi 21 15 | 111111 | 111111111111111111111111111111111111111 | 21 15 | jornal nacional | tvi 21 16,"sua casa tudo isto é ensinado, é bom, os escolas temos que eles são atores que nós contratamos a gente se pertive e depois de ir e tal, e o que é que a gente faz? vocês tiveram vários abordagens diferentes não foi? principalmente as pessoas que agiram nota-se medo não é não olhar das pessoas que não sabem muito bem o que é que é como fazer então eu acho que na maioria são as sensibilitivas",83,medium
66,01:06:12,01:06:48,3972.0,4008.0,0.6,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 16 | 11111 | 21 16 | 0 0 | jornal nacional | olá | está bem sim estou bem | está bem,,84,medium
67,01:06:48,01:06:57,4008.0,4017.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,mas estás a pedir ajuda | tvi 21 16 | não sei estão a levar a minha namorada | 21 16 | tvi | a minha namorada | não sei estão a levar | este senhor diz,,85,medium
68,01:06:57,01:07:00,4017.0,4020.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,sim nós somos namorados | 21 16 | jornal nacional,,86,medium
69,01:07:00,01:07:06,4020.0,4026.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,a algum sítio | queres que te levemos | 21 16 | jornal nacional | ela está a pedir ajuda | espera | espera ela está a pedir ajuda | por favor fica aqui sim,,87,medium
70,01:07:06,01:07:12,4026.0,4032.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 16 | vai te embora | tvi 21 17 | 21 17,,88,medium
71,01:07:12,01:07:27,4032.0,4047.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,21 17 | jornal nacional | vi passar um casal | e a rapariga estava a olhar com uma cara assustada | tvi 21 17 | com uma cara assustada | e a rapariga estava a olhar | ao pé de mim,,89,medium
72,01:07:27,01:07:30,4047.0,4050.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,33.0,"theme_changed, lexical_change_high, gap_high",,,,,mas foi tudo bastante instintivo | 21 17 | jornal nacional | tvi 21 17,,90,medium
73,01:07:30,01:07:39,4050.0,4059.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,30.0,"theme_changed, lexical_change_high, gap_high",,,,,e perguntei se me conhecia se se lembrava de mim | tvi 21 17 | lembras te de mim ou não | 56 2 | sim eu recordo me | tvi 21 17 57 2 | 58 22 | alguma coisa,,91,medium
74,01:07:39,01:08:21,4059.0,4101.0,0.7,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,21.0,"theme_changed, lexical_change_high, gap_high",,"Justiça/Segurança, Cultura",,,tvi 21 17 | eu só pensava agora o que fazemos com ela | 21 17 | jornal nacional | ago ra o qu e fazemos com ela | para onde a levamos | acho que nos deviamos preocupar com | a senha junto,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública",92,medium
75,01:08:21,01:08:27,4101.0,4107.0,0.1,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:08:00,21.0,"theme_changed, lexical_change_high, gap_high",,"Justiça/Segurança, Cultura",,,21 18 | jornal nacional | tvi 21 18,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública",93,medium
76,01:08:27,01:09:39,4107.0,4179.0,1.2,Eleições/Campanha,Justiça/Segurança,Eleições/Campanha,low_conflict,True,OCR and speech themes conflict.,1.0,0.042,4,weak_candidate_no_persistence,low,01:08:48,21.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,01:08:00,27.0,"theme_changed, lexical_change_high, gap_high","Eleições/Campanha, Ambiente/Meteorologia/Proteção Civil, Desporto","Justiça/Segurança, Cultura",,,tvi 21 18 | 21 18 | nacional | jornal nacional | 114 | 672 | ins outros | iai,"Será o que tinha visto este sinal? Hoje já ficou a acontecer. É um sinal universal de quem diz. Por favor, ajude-me. Quando eu digo universal, vai já só este exemplo. E ainda este tem uma cantora mexicana. No final do seu conselto, fias o sinal para a sua audiência para denunciar que estava a ser vítima de violência doméstica. Claro que quem tem uma exposição pública tem outras plataformas para denunciar este tipo de abusos, mas às vezes pode ser uma pessoa desesperada que passa por si e que tenta, por este meio, dizer por favor. É um envolvimento da TV que dá visibilidade à este iniciativa. E ainda para mais, por exemplo, foi um ano muito difícil no combate aos fogos. As pessoas não param d...",94,high
78,01:10:30,01:10:54,4230.0,4254.0,0.4,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,weak_candidate_no_persistence,low,01:10:48,18.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,01:10:30,0.0,"lexical_change_high, semantic_change_high",,,,,tvi 21 20 | diretor de informação nuno santos | diretor geral josé eduardo moniz | pedro santos guerreiro | 21 20 | diretores executivos frederico roque de pinho | tvi | joaquim sousa martins,"Parou, parou, parou tudo. Porque assim, a",96,medium
79,01:10:54,01:11:00,4254.0,4260.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:10:30,24.0,"lexical_change_high, semantic_change_high",,,,,ql lp | qllp | dib ib | ip qi | qilp ip | qup | dib ib dib | lp ql,"Parou, parou, parou tudo. Porque assim, a",97,medium
