block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
41,01:02:27,01:02:45,3747.0,3765.0,0.3,Economia/Proteção Social,No speech,Economia/Proteção Social,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:03:00,33.0,"theme_changed, semantic_change_high, gap_high","Economia/Proteção Social, Desporto",,,,de apostas oferecem os seus serviços | não foi só a forma como as empresas | 21 13 | macrona | tvi 21 13 | que mudou | de imediato | visto que podemos apostar,,68,medium
42,01:02:45,01:02:54,3765.0,3774.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:03:00,15.0,"theme_changed, semantic_change_high, gap_high",,,,,ou seja as apostas | são muito mais rápidas | tvi 21 13 | começam a jogar | cruz i | porque é que tantos jovens | reja | 21 13,,69,medium
43,01:02:54,01:03:48,3774.0,3828.0,0.9,Other/Unknown,Cultura,Cultura,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.889,0.625,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:03:00,6.0,"theme_changed, semantic_change_high, gap_high",,Cultura,,,21 13 | jornal nacional | crianças de 11 12 13 14 15 anos | tvi 21 13 | porque quando se entra | é tudo muito intuitivo | tvi 21 14 | é muito fácil e chamativo,"Era super adictiva. A minha não me deixava pensar, tirou uma outra mais, outra mais, outra mais. E esse tintinho, essa música, essa bola girando e demais. E pão, ó, e bom, tem um bom, olha, resulta que tem um bom, ou de repente tem um regalado 30 euros em tu cuenta, para que siga jugando. Ou se você faz um ingresso de 10 euros, te dámos 200% de... É um novo cliente e que pode empezar a jugar com o tigo. O que se faz para captar os jóvenes",70,medium
44,01:03:48,01:04:15,3828.0,3855.0,0.45,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:03:30,18.0,"semantic_change_high, volume_change_high",,,,,21 14 | jornal nacional | macronal | tvi 21 14 | os jovens são um novo público | começar a jogar contigo | é um novo cliente e que pode | para atrair os jovens,"É um novo cliente e que pode empezar a jugar com o tigo. O que se faz para captar os jóvenes é ir a onde estão, onde suelenir os jobens, que são as redes sociales, em internet, através de Twitch, a través de YouTube, a través de personagens de influência, não, como podem ser influência, que tu lhe pagas aqui es dinheiro e em medio de su programas diário.",71,medium
45,01:04:15,01:04:21,3855.0,3861.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:04:30,15.0,"lexical_change_high, semantic_change_high",,,,,apresentam uma promoção | e a meio do seu programa diário | 21 15 | nacional | jornal nacional | tvi 21 15,"é ir a onde estão, onde suelenir os jobens, que são as redes sociales, em internet, através de Twitch, a través de YouTube, a través de personagens de influência, não, como podem ser influência, que tu lhe pagas aqui es dinheiro e em medio de su programas diário.",72,medium
46,01:04:21,01:04:30,3861.0,3870.0,0.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:04:30,9.0,"lexical_change_high, semantic_change_high",,,,,21 15 | jornal nacional,"é ir a onde estão, onde suelenir os jobens, que são as redes sociales, em internet, através de Twitch, a través de YouTube, a través de personagens de influência, não, como podem ser influência, que tu lhe pagas aqui es dinheiro e em medio de su programas diário.",73,medium
47,01:04:30,01:04:36,3870.0,3876.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:04:30,0.0,"lexical_change_high, semantic_change_high",,,,,mathbf m | 21 15 | jornal nacional | trabalhar numa casa de apostas | tvi 21 15 | é complicado,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",74,medium
48,01:04:36,01:04:39,3876.0,3879.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:04:30,6.0,"lexical_change_high, semantic_change_high",,,,,é complicado | tvi 21 15 | parte de uma máquina | temos consciência de que fazemos | 21 15 | tvi,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",75,medium
49,01:04:39,01:04:57,3879.0,3897.0,0.3,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,candidate_detected,high,01:04:48,9.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,01:04:30,9.0,"lexical_change_high, semantic_change_high",,,,,que está em sofrimento | que prejudica a pessoa | tvi 21 15 | gente que te liga a chorar | 21 15 | jornal nacional | num estado de grande ansiedade | ligavam para falar das dívidas,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",76,medium
50,01:04:57,01:05:15,3897.0,3915.0,0.3,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.; Low speech coverage inside OCR block.,0.167,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:04:30,27.0,"lexical_change_high, semantic_change_high",,,,,o cartão para jogar | é a quarta vez que me rouba | 21 15 | jornal nacional | 21 16 | tvi | tvi 21 16 | claro nós vemos,"É consciente de que é parte da máquina que está danhando a a pessoa que está sufrindo. Gente que te llama a llorando, de gente que te llama em uma estadouncida muito forte, inclusive eles te chegam a falar de suas teudas, ou de sua sua família. E é que o meu hijo tem um problema com o jogo, é a quarta vez que me roba a tarjeta para ingressar.",77,medium
51,01:05:15,01:05:36,3915.0,3936.0,0.35,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:04:30,45.0,"lexical_change_high, semantic_change_high",,,,,de quase 100 mil euros | tive um gasto total | 21 16 | tvi | tvi 21 16 | cada vez menos | e isso fez com que dormisse | jornal nacional,,78,medium
52,01:05:36,01:05:51,3936.0,3951.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,era muito maior | tvi 21 16 | do telefone | é diffeil estar do outro lado | 21 16 | tvi | é difícil estar do outro lado | macroal,,79,medium
53,01:05:51,01:06:12,3951.0,3972.0,0.35,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:30,39.0,"lexical_change_high, semantic_change_high, gap_high",,,,,em que sugeríamos | havia chamadas | tvi 21 16 | 21 16 | jornal nacional | reaker | breaker | e se fizeres uma pausa,,80,medium
54,01:06:12,01:07:09,3972.0,4029.0,0.95,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.684,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:30,18.0,"lexical_change_high, semantic_change_high, gap_high",,,,,tvi 21 17 | psicologicamente fiquei deprimido | sem autoestima | sem personalidade | 21 17 | tvi | de esperança na vida | não tinha nenhum tipo,"N dernière Mouse, Humanização Pront Batter de acesso por спортizinhação. Não éaver bem, funciona de uma diadelaçãoeds que tem empathy naburseta! Essesrão, umarimination e dois igageras, Volksdamсть e tem agig觉得жadas na² e eu acho bem alto. Por isso a gente não quente e im periods balance�as",81,medium
55,01:07:09,01:07:12,4029.0,4032.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:30,39.0,"lexical_change_high, semantic_change_high, gap_high",,,,,tvi 21 18 | é absolutamente preocupante,Por isso a gente não quente e im periods balance�as,82,medium
56,01:07:12,01:08:09,4032.0,4089.0,0.95,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.316,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:06:30,42.0,"lexical_change_high, semantic_change_high, gap_high",Economia/Proteção Social,,,,permitirmos que estas empresas | tenham uma política de fazer dinheiro | 21 18 | tvi | permitirmos que estas empreses | jornal iaciona | jornal naciona | a qualquer preço,Por isso a gente não quente e im periods balance�as,83,medium
57,01:08:09,01:08:15,4089.0,4095.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 19 | tinha condições | apesar de ser uma casa pequenina | 21 19 | jornal nacional | mas tinha condições | marrowal,,84,medium
58,01:08:15,01:08:21,4095.0,4101.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 19,,85,medium
59,01:08:21,01:08:33,4101.0,4113.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 19 | a for | 411 | 21 19 | amanhã | jornal nacional,,86,medium
60,01:08:33,01:08:48,4113.0,4128.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,nnnn | 21 19 | diretor geral josé eduardo moniz | tvi | diretor de informação nuno santos | frederico roque de pinho | pedro santos guerreiro | diretores executivos,,87,medium
61,01:08:51,01:08:57,4131.0,4137.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,d p lp | q ii p | ql lp | qup | ip qi | qiip | qllp ip | dib dib,,88,medium
