block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
40,1221.0,1710.0,20:21,28:30,489.0,8.15,39,1290.0,1320.0,21:30,22:00,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Internacional,Internacional,,,"o aparte de norte da cidade de Pocróvsica. Como sabemos, Pocróvsica acabou para atingir alguma dimensão e um destaque neste conflito nos últimos meses, porque se tornou num dos centros de distribuição logística da poio ao exército do Craniano, que está a combater na linha da frente. O que é importante para a Rússia é necessário, contugular de uma vez por todas, aquela base que estava ali a distribuir, quer armamento, mas também a parte logística de combustível",14,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,40,1320.0,1350.0,22:00,22:30,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Internacional,Internacional,,,"e até mesmo alimentação para os militares. O Craniano e como tal, esse é o foco nesta altura, significa que dentro do Dombás já começa a faltar muito pouco para que a Fedoração Rússia possa conquistar, Pocróvsica faz parte donética e já está praticamente todo o que ele conquistado, a favor dos russos. Os Ocranianos vão continuar a resistir, estão a fazer diversas operações militares, mostram que estão convontada de que o presidente de Vladimir Zelensky perceba que",14,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,41,1350.0,1380.0,22:30,23:00,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Other/Unknown,,,,"os militares estão a lutar ainda pela integridade de todo o território, ou seja, ainda para as quatro províncias que, na verdade, são as setas equitivas e estão a fazer parte do plano de paz, que está agora em cima da mesa.",14,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,42,1380.0,1410.0,23:00,23:30,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Internacional,Internacional,,,"de facto Trump mantevoja aqui na Casa Branca uma longa reunião de todo seu gabinete, a última reunião aberta do seu gabinete deste ano. E, de facto, a Lodiu, como já vimos na peça, a Lodiu é essa questão da Russia, o crânia como uma situação bastante mais complexa do que aquilo que ele estaria a prever. Mas",15,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,43,1410.0,1440.0,23:30,24:00,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Other/Unknown,,,,"também disse e foi perguntado se já sabia resultados acerca do encontro entre Putin e os seus enviados especiais. Aí ele disse que não e ele chegou que estevo ocupado todo esse tempo nessa reunião pública, e que, provavelmente depois disso, já começaria a saber o que estava a passar, porque não teve um natural que, neste altura, já esteja a receber informações de muscovo. Ao seu lado, estava a Marco Rubio, o secretário de Estado, que disse",15,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,44,1440.0,1470.0,24:00,24:30,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Internacional,Internacional,,,"que Trump é a única pessoa com capacidade para resolver este conflito entre a Ucrania e a Russia. Mas, Marco Rubio, o secretário de Estado está aqui, em Washington, e não em muscovo para o On de mais uma vez, Trump enviou os seus homens de negócio de confiança, se tivou-te cof, e também o G.R. Guara de Kushner. Ora, no capital, há críticas por parte de congresistas republicanos, já sobre uma checação que está a ser feita sobre",15,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,45,1470.0,1500.0,24:30,25:00,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Internacional,"Eleições/Campanha, Internacional",,,"a que ele é, e também de certo modo, temos que este encontro que, de cor, hoje em muscovo, possa, de facto, vir a favorecer Putin e a Federação Russa. Por outro lado, também, parece que, neste altura, está colocado de parte a qualquer agenda, a qualquer calendário para reuniões ao mais alto nível, nomeadamente entre Trump e Putin, ou Trump e Zelenski. candidato também hoje alguma expectativa para perceber a final de contas qual vai continuar","15, 16",
40,1221.0,1710.0,20:21,28:30,489.0,8.15,46,1500.0,1530.0,25:00,25:30,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Internacional,Internacional,,,"a ser a política norte-americana sobre a Venezuela e o secretário da defesa. Agora, o secretário da guerra é insistir que os Estados Unidos vão manter os ataques das embarcações sempre que se respeitem, estar relacionadas com o narcotráfico, mesmo que isso significa... Sem dúvida, isso também foi um dos temas que esteve nesta reunião. De hoje Trump anunciou que 90% ou","16, 17",
40,1221.0,1710.0,20:21,28:30,489.0,8.15,47,1530.0,1560.0,25:30,26:00,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Justiça/Segurança,"Justiça/Segurança, Internacional",,,"mais de 90% do tráfico de droga para os Estados Unidos, que era feito por mar, está praticamente debulado com estes ataques que têm ocorrido as embarcações e anunciou também, deixou claro, ele próprio disse que sabe onde vivem os líderes do narco tráfico na Venezuela, deixando de algum modo implícito que podem ocorrer, enfim, nas próximos dias, ataques cirurgicos de facto, esses locais. Essa questão dos crimes de guerra,",17,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,48,1560.0,1590.0,26:00,26:30,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Justiça/Segurança,"Justiça/Segurança, Internacional",,,"que está agora a ser uma linha de investigação do Congresso, também foi aflorada e se tem a ver com dois ataques que aconteceram sobre a mesma embarcação, a dois de setembro. Primeiro ataque, o vomíciel que foi disparado, mas dois dos triplantes dessa embarcação terão sobrevivido e terá vida um segundo ataque. Ora, questionado sobre isso, Trump disse que não tinha conhecimento desse segundo ataque, não tinha estado envolvido nessa",17,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,49,1590.0,1620.0,26:30,27:00,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Other/Unknown,,,,"operação e, portanto, deixava a PEP, exceto, executado da guerra, esses detalhes. O que disse nas tem contra foi que acompanhou o de facto ao vivo através de câmeras, o primeiro ataque com o missil, mas que depois se une na sala, e, portanto, não sabe de facto o que terá acontecido nesse segundo ataque. Ora, é provável, e é isso que o Congresso diz, que, nesse segundo ataque onde",17,
40,1221.0,1710.0,20:21,28:30,489.0,8.15,50,1620.0,1650.0,27:00,27:30,30.0,30.0,0.06134969325153374,1.0,Internacional,Internacional,rtp pt | encontro russ | rtp | tele jornal | ter 02 20 18 | encontro rússia eua | witko | telejornal,Internacional,Internacional,,,"foram, enfim, a Nikkylado, os dois sobreviventes, a responsabilidade não será política, porque esses dois membros da administração retiram-se, de facto, dessa responsabilidade. Política, mas pode recair sobre o oficial Laurente Bradley, que era o chefe da operação. No Congresso, há de facto essa questão de esses dois sobreviventes, não estariam a representar uma ameaça iminente para os Estados Unidos, portanto, esse ataque terá sido ilégia-te.",17,
53,1800.0,1806.0,30:00,30:06,6.0,0.1,56,1800.0,1830.0,30:00,30:30,30.0,6.0,1.0,0.2,Other/Unknown,,antónio mateus | jornalista | tele jornal | ter 02 20 27 | telejornal | ter 02 20 28,Internacional,"Justiça/Segurança, Internacional",,,"A Echefa da Diplomacia Europeia, entre 2014 e 2012, a 9 foi detida por suspeita de fraude Federica Mogarini. É atualmente retorado o colégio da Europa em Ruj. Esta instituição acadêmica, assim como serviço de ação, externa da União Europeia em Bruxelas, foram alve de buscas por parte da Procordoria Europeia. Três pessoas, incluindo",18,
54,1806.0,1809.0,30:06,30:09,3.0,0.05,56,1800.0,1830.0,30:00,30:30,30.0,3.0,1.0,0.1,Other/Unknown,,0413 | 1823 | 6146 | 740 | ibe | ibe 0413s | 13 00 barcelona | compartido av,Internacional,"Justiça/Segurança, Internacional",,,"A Echefa da Diplomacia Europeia, entre 2014 e 2012, a 9 foi detida por suspeita de fraude Federica Mogarini. É atualmente retorado o colégio da Europa em Ruj. Esta instituição acadêmica, assim como serviço de ação, externa da União Europeia em Bruxelas, foram alve de buscas por parte da Procordoria Europeia. Três pessoas, incluindo",18,
55,1809.0,1938.0,30:09,32:18,129.0,2.15,56,1800.0,1830.0,30:00,30:30,30.0,21.0,0.16279069767441862,0.7,Other/Unknown,Governo/Partidos,tele jornal | ter 02 20 28 | federica mogherini detida | ex chefe da diplomacia europeia suspeita de fraude | telejornal | and the property of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the par | the the person named in | college of europe,Internacional,"Justiça/Segurança, Internacional",,,"A Echefa da Diplomacia Europeia, entre 2014 e 2012, a 9 foi detida por suspeita de fraude Federica Mogarini. É atualmente retorado o colégio da Europa em Ruj. Esta instituição acadêmica, assim como serviço de ação, externa da União Europeia em Bruxelas, foram alve de buscas por parte da Procordoria Europeia. Três pessoas, incluindo",18,
55,1809.0,1938.0,30:09,32:18,129.0,2.15,57,1830.0,1860.0,30:30,31:00,30.0,30.0,0.23255813953488372,1.0,Other/Unknown,Governo/Partidos,tele jornal | ter 02 20 28 | federica mogherini detida | ex chefe da diplomacia europeia suspeita de fraude | telejornal | and the property of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the par | the the person named in | college of europe,Internacional,"Eleições/Campanha, Internacional",,,"Mogarini, foram detidas por suspeita de fraude na atribuição de financiamento da União Europeia. É um projeto para a formação de jovens diplomatas. Viacordo com a Procordoria, um dos candidatos tratido acesso é a informação confidencial que acabou para o Brunficiar, ponde em causa todo o processo de silênção.",18,
56,1938.0,2019.0,32:18,33:39,81.0,1.35,63,2010.0,2040.0,33:30,34:00,30.0,9.0,0.1111111111111111,0.3,Greves/Trabalho,Greves/Trabalho,pm defende que o trabalhador tem de contribuir | flexibilidade laboral | telejernal | ter 02 20 30 | telejornal | tuaal | t i | tele jornal,Greves/Trabalho,Greves/Trabalho,,,"Os trabalhadores da AOT para aprovaram por unanimidade à adesão à greve geral de dia 11 uma decisão que pode levar à paragem da empresa de Palmele, CJTPOGT, acusam a administra do trabalho se estar mais preocupada ou sobreocupada com os serviços mínimos. A",19,
57,2019.0,2022.0,33:39,33:42,3.0,0.05,63,2010.0,2040.0,33:30,34:00,30.0,3.0,1.0,0.1,Other/Unknown,,deixe deixe | gota e | grupo outerinho | to mais | tele jornal | ter 02 20 31 | compicorn | deixe,Greves/Trabalho,Greves/Trabalho,,,"Os trabalhadores da AOT para aprovaram por unanimidade à adesão à greve geral de dia 11 uma decisão que pode levar à paragem da empresa de Palmele, CJTPOGT, acusam a administra do trabalho se estar mais preocupada ou sobreocupada com os serviços mínimos. A",19,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,63,2010.0,2040.0,33:30,34:00,30.0,18.0,0.06896551724137931,0.6,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Greves/Trabalho,Greves/Trabalho,,,"Os trabalhadores da AOT para aprovaram por unanimidade à adesão à greve geral de dia 11 uma decisão que pode levar à paragem da empresa de Palmele, CJTPOGT, acusam a administra do trabalho se estar mais preocupada ou sobreocupada com os serviços mínimos. A",19,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,64,2040.0,2070.0,34:00,34:30,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Governo/Partidos,"Governo/Partidos, Greves/Trabalho",,,ministra garante que uma possível requisição civil para a greve nunca esteve.,19,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,65,2070.0,2100.0,34:30,35:00,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Governo/Partidos,Governo/Partidos,,,"iniciativas juntou as duas entras sindicais um dia depois da ministra do trabalho, ter dito que as pessoas estão",20,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,66,2100.0,2130.0,35:00,35:30,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Greves/Trabalho,"Governo/Partidos, Greves/Trabalho",,,"cansadas de grevos por razões políticas. Está saindo preocupar com o greve, está saindo preocupar com a dimensão da greve, quando se devia preocupar era em retrocedido, naquilo que é esta impusição do governo e olhar para aqueles que trabalham todos os dias, responder aos interesses daqueles que estão todos os dias no seu local trabalho. Nos parava a desão e a mobilização que os trabalhadores estão a ter relativamente contra o pacote laboral que a seira ministra apresentou.",20,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,67,2130.0,2160.0,35:30,36:00,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Other/Unknown,,,,"É de facto um anteprojeto que recua, é um recuo, é um retrocessivo ilusacional que quer precarizar ainda mais quem trabalha.",20,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,68,2160.0,2190.0,36:00,36:30,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Other/Unknown,,,,"E a tapo está a impedir reservas de viagens para 11 de dezembro, esse dia da",21,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,69,2190.0,2220.0,36:30,37:00,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Other/Unknown,,,,"greva-geral, na plataforma da internet da companhia área portuguesa. Não é possível reservar hoje para ir de Portugal nessa data. Este bloqueio de viagens no dia da greva acontece depois dos tripolantes de cabin, representados pelo Cindicato Nacional de Pessoal de Devolada à Aviação Civil, terem também decidido adorir a paralização. Já os pilotos vão reunir sexta-feira em Assembleias Geral para decidir em a composição adotar Biowars.",21,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,70,2220.0,2250.0,37:00,37:30,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Justiça/Segurança,Justiça/Segurança,,,"Precisamente, uma semana depois da operação da Polícia Judiciária e depois de ter em estado de tidos, os militares da GENI representaram só o serviço aqui esta terça-feira,",22,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,71,2250.0,2280.0,37:30,38:00,30.0,30.0,0.11494252873563218,1.0,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Abertura/Manchetes,"Abertura/Manchetes, Governo/Partidos",,,"mas sabe RTP que no comando territorial de Beja e em Matosinhos, onde um dos militares ou um sergente é, a de junto do comandante de posto, não chegaram a exercir qualquer função por decisão dos respectivos comandos. Os militares vão ficar neste momento fora de funções a guardar-te feichos dos processos, que a inspeção geral da administração interna acabou de abrir. Em resposta RTP, o Ministério da Administração Interna adentro que a Ministra determinou a abertura de",22,
58,2022.0,2283.0,33:42,38:03,261.0,4.35,72,2280.0,2310.0,38:00,38:30,30.0,3.0,0.011494252873563218,0.1,Greves/Trabalho,"Greves/Trabalho, Governo/Partidos, Economia/Proteção Social, Transportes/Mobilidade, Justiça/Segurança",tele jornal | ter 02 20 31 | greve geral | telejornal | trabalhadores da autoeuropa aderem à paralisação | espera que sejam cumpridos serviços mínimos | ministra do trabalho | ter 02 20 32,Justiça/Segurança,Justiça/Segurança,,,"11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto",22,
59,2283.0,2295.0,38:03,38:15,12.0,0.2,72,2280.0,2310.0,38:00,38:30,30.0,12.0,1.0,0.4,Other/Unknown,,com os melhores cumprimentos | telejornal | ter 02 20 35 | ter 02 20 36,Justiça/Segurança,Justiça/Segurança,,,"11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto",22,
60,2295.0,2352.0,38:15,39:12,57.0,0.95,72,2280.0,2310.0,38:00,38:30,30.0,15.0,0.2631578947368421,0.5,Justiça/Segurança,"Justiça/Segurança, Educação",com os melhores cumprimentos | telejornal | ter 02 20 36 | juniapprodricia | lisboa | ministério público portugal in costan do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como | porl legislação | procuradoria geral regional de,Justiça/Segurança,Justiça/Segurança,,,"11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto",22,
60,2295.0,2352.0,38:15,39:12,57.0,0.95,73,2310.0,2340.0,38:30,39:00,30.0,30.0,0.5263157894736842,1.0,Justiça/Segurança,"Justiça/Segurança, Educação",com os melhores cumprimentos | telejornal | ter 02 20 36 | juniapprodricia | lisboa | ministério público portugal in costan do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como | porl legislação | procuradoria geral regional de,Justiça/Segurança,Justiça/Segurança,,,"surge depois da opração safra justa, em causa a está eventual prática de faria-os crimes, incluindo ao silhouar a imigração em legal, traficto de pessoas, corrupção ativa e passiva, abuse de poder falsificação, fraude fiscal e branquimento de capitais. Os policias ficaram com a medida de coação de qualquer arcoído o termo de identidade em residencia, ou seja apenas têm a obrigação de dizer onde moram e de não mudar de residencia ou ao sentar-se dela por",22,
60,2295.0,2352.0,38:15,39:12,57.0,0.95,74,2340.0,2370.0,39:00,39:30,30.0,12.0,0.21052631578947367,0.4,Justiça/Segurança,"Justiça/Segurança, Educação",com os melhores cumprimentos | telejornal | ter 02 20 36 | juniapprodricia | lisboa | ministério público portugal in costan do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como do como | porl legislação | procuradoria geral regional de,Justiça/Segurança,Justiça/Segurança,,,"mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei.",22,
61,2352.0,2358.0,39:12,39:18,6.0,0.1,74,2340.0,2370.0,39:00,39:30,30.0,6.0,1.0,0.2,Other/Unknown,,ismael marcos | joana melo | repórter de imagem | jornalista | soraia ramos | editora de imagem | tele jornal | ter 02 20 37,Justiça/Segurança,Justiça/Segurança,,,"mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei.",22,
62,2358.0,2364.0,39:18,39:24,6.0,0.1,74,2340.0,2370.0,39:00,39:30,30.0,6.0,1.0,0.2,Other/Unknown,,tele jornal | ter 02 20 37 | operação marquês,Justiça/Segurança,Justiça/Segurança,,,"mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei.",22,
63,2364.0,2511.0,39:24,41:51,147.0,2.45,74,2340.0,2370.0,39:00,39:30,30.0,6.0,0.04081632653061224,0.2,Justiça/Segurança,"Justiça/Segurança, Internacional, Governo/Partidos",ministério público teme que sócrates pl | odedação madoliês | telejornal | ter 02 20 37 | ministério público teme que sócrates planeie fuga | operação marquês | tele jornal | 7 assim a ser verdade que o arguido se deslocou ao médio oriente durante o,Justiça/Segurança,Justiça/Segurança,,,"mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei.",22,
63,2364.0,2511.0,39:24,41:51,147.0,2.45,77,2430.0,2460.0,40:30,41:00,30.0,30.0,0.20408163265306123,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional, Governo/Partidos",ministério público teme que sócrates pl | odedação madoliês | telejornal | ter 02 20 37 | ministério público teme que sócrates planeie fuga | operação marquês | tele jornal | 7 assim a ser verdade que o arguido se deslocou ao médio oriente durante o,Governo/Partidos,Governo/Partidos,,,"de passa-porte na mão, o antigo primeiro ministro confirmam que viajou duas vezes para a verdade nos últimos tempos, mas dentro da lei. Quando duas viagens paradas no tempo, cerca de três semanas, uma foi em outubro, tive quatro dias, na outra, e esta viagem, este teve cerca de cinco dias. E durante esse período eu não sou obrigado a notificar o",23,
63,2364.0,2511.0,39:24,41:51,147.0,2.45,78,2460.0,2490.0,41:00,41:30,30.0,30.0,0.20408163265306123,1.0,Justiça/Segurança,"Justiça/Segurança, Internacional, Governo/Partidos",ministério público teme que sócrates pl | odedação madoliês | telejornal | ter 02 20 37 | ministério público teme que sócrates planeie fuga | operação marquês | tele jornal | 7 assim a ser verdade que o arguido se deslocou ao médio oriente durante o,Justiça/Segurança,Justiça/Segurança,,,"tribunal, e não o faço, porque, por exemplo, tudo que o tribunal só percebe, aparece em diatamente no Jornal.",23,
67,2682.0,2847.0,44:42,47:27,165.0,2.75,86,2700.0,2730.0,45:00,45:30,30.0,30.0,0.18181818181818182,1.0,Eleições/Campanha,Eleições/Campanha,deba | tele jornal | ter 02 20 42 | debate presidenciais na rtp | telejornal | seguro faz apelo à responsabilidade da esquerda | ter 02 20 43 | jorge pinto,Economia/Proteção Social,"Eleições/Campanha, Economia/Proteção Social",,PS,"Eu trouxe aqui comigo e terei todo gostei de deixar no final uma carta que lindirei assim, do quando me desfilei do Partido Socialista. As razões que aqui estão são na verdade aquelas as quais continuam a andar a resposta. Como é que o Orçamento de Estado de para-2012, quando há até deputados do Partido Socialista que cabraram a disciplina de voto para votar contra, Antórios José Surtofia andia",24,
67,2682.0,2847.0,44:42,47:27,165.0,2.75,87,2730.0,2760.0,45:30,46:00,30.0,30.0,0.18181818181818182,1.0,Eleições/Campanha,Eleições/Campanha,deba | tele jornal | ter 02 20 42 | debate presidenciais na rtp | telejornal | seguro faz apelo à responsabilidade da esquerda | ter 02 20 43 | jorge pinto,Other/Unknown,,,,"a abstenção. Tomei aquilo que me percebeu correto, que foi a opção pela responsabilidade e pela defesa do interesse nacional.",24,
67,2682.0,2847.0,44:42,47:27,165.0,2.75,90,2820.0,2850.0,47:00,47:30,30.0,27.0,0.16363636363636364,0.9,Eleições/Campanha,Eleições/Campanha,deba | tele jornal | ter 02 20 42 | debate presidenciais na rtp | telejornal | seguro faz apelo à responsabilidade da esquerda | ter 02 20 43 | jorge pinto,Other/Unknown,,,,"Eu acho que ainda muito água vai correr. Eu vim mesmo para ser que vai até o fim da primeira volta da nada. Eu vou até o fim, porque eu sei o que farei se for apresenta a República. Eu convenci de que chego a segunda volta, mas naturalmente que a dão de haver se mereço de responsabilidade. O debate que começou a recordar o curto tempo em que estiveram do mesmo lado acabou com a garantia de que não são o adversário um do outro.",25,
68,2847.0,2850.0,47:27,47:30,3.0,0.05,90,2820.0,2850.0,47:00,47:30,30.0,3.0,1.0,0.1,Other/Unknown,,tele jornal | ter 02 20 45 | debate amanhã na rtp,Other/Unknown,,,,"Eu acho que ainda muito água vai correr. Eu vim mesmo para ser que vai até o fim da primeira volta da nada. Eu vou até o fim, porque eu sei o que farei se for apresenta a República. Eu convenci de que chego a segunda volta, mas naturalmente que a dão de haver se mereço de responsabilidade. O debate que começou a recordar o curto tempo em que estiveram do mesmo lado acabou com a garantia de que não são o adversário um do outro.",25,
