block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
57,Greves/Trabalho,3.0,1.0,3.0,1.0,1,Greves/Trabalho,,,19,"Os trabalhadores da AOT para aprovaram por unanimidade à adesão à greve geral de dia 11 uma decisão que pode levar à paragem da empresa de Palmele, CJTPOGT, acusam a administra do trabalho se estar mais preocupada ou sobreocupada com os serviços mínimos. A","Os trabalhadores da AOT para aprovaram por unanimidade à adesão à greve geral de dia 11 uma decisão que pode levar à paragem da empresa de Palmele, CJTPOGT, acusam a administra do trabalho se estar mais preocupada ou sobreocupada com os serviços mínimos. A"
58,Governo/Partidos,60.0,0.22988505747126436,261.0,1.0,10,"Greves/Trabalho, Governo/Partidos, Justiça/Segurança, Abertura/Manchetes",,,"19, 20, 21, 22","Os trabalhadores da AOT para aprovaram por unanimidade à adesão à greve geral de dia 11 uma decisão que pode levar à paragem da empresa de Palmele, CJTPOGT, acusam a administra do trabalho se estar mais preocupada ou sobreocupada com os serviços mínimos. A ministra garante que uma possível requisição civil para a greve nunca esteve. iniciativas juntou as duas entras sindicais um dia depois da ministra do trabalho, ter dito que as pessoas estão cansadas de grevos por razões políticas. Está saindo preocupar com o greve, está saindo preocupar com a dimensão da greve, quando se devia preocupar era em retrocedido, naquilo que é esta impusição do governo e olhar para aqueles que trabalham todos os dias, responder aos interesses daqueles que estão todos os dias no seu local trabalho. Nos parava a desão e a mobilização que os trabalhadores estão a ter relativamente contra o pacote laboral que a seira ministra apresentou. É de facto um anteprojeto que recua, é um recuo, é um retrocessivo ilusacional que quer precarizar ainda mais quem trabalha. E a tapo está a impedir reservas de viagens para 11 de dezembro, esse dia da greva-geral, na plataforma da internet da companhia área portuguesa. Não é possível reservar hoje para ir de Portugal nessa data. Este bloqueio de viagens no dia da greva acontece depois dos tripolantes de cabin, representados pelo Cindicato Nacional de Pessoal de Devolada à Aviação Civil, terem também decidido adorir a paralização. Já os pilotos vão reunir sexta-feira em Assembleias Geral para decidir em a composição adotar Biowars. Precisamente, uma semana depois da operação da Polícia Judiciária e depois de ter em estado de tidos, os militares da GENI representaram só o serviço aqui esta terça-feira, mas sabe RTP que no comando territorial de Beja e em Matosinhos, onde um dos militares ou um sergente é, a de junto do comandante de posto, não chegaram a exercir qualquer função por decisão dos respectivos comandos. Os militares vão ficar neste momento fora de funções a guardar-te feichos dos processos, que a inspeção geral da administração interna acabou de abrir. Em resposta RTP, o Ministério da Administração Interna adentro que a Ministra determinou a abertura de 11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto","Os trabalhadores da AOT para aprovaram por unanimidade à adesão à greve geral de dia 11 uma decisão que pode levar à paragem da empresa de Palmele, CJTPOGT, acusam a administra do trabalho se estar mais preocupada ou sobreocupada com os serviços mínimos. A ministra garante que uma possível requisição civil para a greve nunca esteve. iniciativas juntou as duas entras sindicais um dia depois da ministra do trabalho, ter dito que as pessoas estão cansadas de grevos por razões políticas. Está saindo preocupar com o greve, está saindo preocupar com a dimensão da greve, quando se devia preocupar era em retrocedido, naquilo que é esta impusição do governo e olhar para aqueles que trabalham todos os..."
59,Justiça/Segurança,12.0,1.0,12.0,1.0,1,Justiça/Segurança,,,22,"11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto","11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto"
60,Justiça/Segurança,57.0,1.0,57.0,1.0,3,Justiça/Segurança,,,22,"11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto surge depois da opração safra justa, em causa a está eventual prática de faria-os crimes, incluindo ao silhouar a imigração em legal, traficto de pessoas, corrupção ativa e passiva, abuse de poder falsificação, fraude fiscal e branquimento de capitais. Os policias ficaram com a medida de coação de qualquer arcoído o termo de identidade em residencia, ou seja apenas têm a obrigação de dizer onde moram e de não mudar de residencia ou ao sentar-se dela por mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei.","11 processos disciplinários a IGAI corrobora à informação e a dienta que já foi solicitado ao Ministério Público o envio de elementos do processo de inquérito crime. Quando isso acontecer, será efeito à da pondração de eventual proposta de aplicação de medidas calculares que de acordo com o regulamento da disciplina da GENI R e com o estatuto disciplinar da PSP, podem passar por apreensão do documento ao objeto, desarmamento, transferência preventiva ou até suspensão preventiva. Tudo isto surge depois da opração safra justa, em causa a está eventual prática de faria-os crimes, incluindo ao silhouar a imigração em legal, traficto de pessoas, corrupção ativa e passiva, abuse de poder falsifica..."
61,Justiça/Segurança,6.0,1.0,6.0,1.0,1,Justiça/Segurança,,,22,"mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei.","mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei."
62,Justiça/Segurança,6.0,1.0,6.0,1.0,1,Justiça/Segurança,,,22,"mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei.","mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei."
63,Justiça/Segurança,36.0,0.5454545454545454,66.0,0.4489795918367347,3,"Justiça/Segurança, Governo/Partidos",,,"22, 23","mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei. de passa-porte na mão, o antigo primeiro ministro confirmam que viajou duas vezes para a verdade nos últimos tempos, mas dentro da lei. Quando duas viagens paradas no tempo, cerca de três semanas, uma foi em outubro, tive quatro dias, na outra, e esta viagem, este teve cerca de cinco dias. E durante esse período eu não sou obrigado a notificar o tribunal, e não o faço, porque, por exemplo, tudo que o tribunal só percebe, aparece em diatamente no Jornal.","mais de cinco dias sem aviso às autoridades. Um dos policias é a gente da PSP, estava já debaixa há 15 meses agora também será alvo de processo disciplinar. As duas forças de segurança já tinham repudiado qualquer de respeito e violação da lei. de passa-porte na mão, o antigo primeiro ministro confirmam que viajou duas vezes para a verdade nos últimos tempos, mas dentro da lei. Quando duas viagens paradas no tempo, cerca de três semanas, uma foi em outubro, tive quatro dias, na outra, e esta viagem, este teve cerca de cinco dias. E durante esse período eu não sou obrigado a notificar o tribunal, e não o faço, porque, por exemplo, tudo que o tribunal só percebe, aparece em diatamente no Jorna..."
64,No speech,0.0,0.0,0.0,0.0,0,,,,,,
65,No speech,0.0,0.0,0.0,0.0,0,,,,,,
66,No speech,0.0,0.0,0.0,0.0,0,,,,,,
67,Economia/Proteção Social,30.0,0.3448275862068966,87.0,0.5272727272727272,3,"Eleições/Campanha, Economia/Proteção Social",,PS,"24, 25","Eu trouxe aqui comigo e terei todo gostei de deixar no final uma carta que lindirei assim, do quando me desfilei do Partido Socialista. As razões que aqui estão são na verdade aquelas as quais continuam a andar a resposta. Como é que o Orçamento de Estado de para-2012, quando há até deputados do Partido Socialista que cabraram a disciplina de voto para votar contra, Antórios José Surtofia andia a abstenção. Tomei aquilo que me percebeu correto, que foi a opção pela responsabilidade e pela defesa do interesse nacional. Eu acho que ainda muito água vai correr. Eu vim mesmo para ser que vai até o fim da primeira volta da nada. Eu vou até o fim, porque eu sei o que farei se for apresenta a República. Eu convenci de que chego a segunda volta, mas naturalmente que a dão de haver se mereço de responsabilidade. O debate que começou a recordar o curto tempo em que estiveram do mesmo lado acabou com a garantia de que não são o adversário um do outro.","Eu trouxe aqui comigo e terei todo gostei de deixar no final uma carta que lindirei assim, do quando me desfilei do Partido Socialista. As razões que aqui estão são na verdade aquelas as quais continuam a andar a resposta. Como é que o Orçamento de Estado de para-2012, quando há até deputados do Partido Socialista que cabraram a disciplina de voto para votar contra, Antórios José Surtofia andia a abstenção. Tomei aquilo que me percebeu correto, que foi a opção pela responsabilidade e pela defesa do interesse nacional. Eu acho que ainda muito água vai correr. Eu vim mesmo para ser que vai até o fim da primeira volta da nada. Eu vou até o fim, porque eu sei o que farei se for apresenta a Repúb..."
68,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,25,"Eu acho que ainda muito água vai correr. Eu vim mesmo para ser que vai até o fim da primeira volta da nada. Eu vou até o fim, porque eu sei o que farei se for apresenta a República. Eu convenci de que chego a segunda volta, mas naturalmente que a dão de haver se mereço de responsabilidade. O debate que começou a recordar o curto tempo em que estiveram do mesmo lado acabou com a garantia de que não são o adversário um do outro.","Eu acho que ainda muito água vai correr. Eu vim mesmo para ser que vai até o fim da primeira volta da nada. Eu vou até o fim, porque eu sei o que farei se for apresenta a República. Eu convenci de que chego a segunda volta, mas naturalmente que a dão de haver se mereço de responsabilidade. O debate que começou a recordar o curto tempo em que estiveram do mesmo lado acabou com a garantia de que não são o adversário um do outro."
69,No speech,0.0,0.0,0.0,0.0,0,,,,,,
