block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
49,51:09,51:18,3069.0,3078.0,0.15,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:00,9.0,"theme_changed, semantic_change_high",,"Governo/Partidos, Saúde",,,tvi 20 46 | novo presidente será francisco maio matos | 20 46 | tvi | uls coimbra | anestesiologia | francisco maio | matos,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.",64,medium
50,51:18,51:21,3078.0,3081.0,0.05,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:30,12.0,"lexical_change_high, volume_change_high",,"Governo/Partidos, Saúde",,,tvi 20 46,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.",65,medium
51,51:21,51:39,3081.0,3099.0,0.3,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:30,9.0,"lexical_change_high, volume_change_high",,"Governo/Partidos, Saúde",,,tvi 20 46 | 20 46 | al ptv | ng of society for simulation | supporting excellence in healthcare | cátia esteves sandra felgueiras sofia fernandes jornalistas | supporting excelle | healthcare,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição. É o homem que segue e encerra um capítulo reteto de polêmicas.",66,medium
52,51:39,51:42,3099.0,3102.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:30,9.0,"lexical_change_high, volume_change_high",,,,,0 754 | tvi 20 46 | a segu | lv 20 46 | descida da te,É o homem que segue e encerra um capítulo reteto de polêmicas.,67,medium
54,52:09,52:12,3129.0,3132.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,52:00,9.0,"lexical_change_high, semantic_change_high, entities_changed",,,,,1 865 | 20 47 | 20 48 | 3 087 | riacoriale | 21 02 | jornal nacional | i theft,Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a,69,medium
55,52:12,54:48,3132.0,3288.0,2.6,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.692,1.0,4,late_body_ocr_change,low,,36.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,52:00,12.0,"lexical_change_high, semantic_change_high, entities_changed",,,,,21 02 | jornal nacional | tvi 21 02 | computador gera discórdia | tvi | 0111 | presidente da câmara de albufeira acusa ex vice | 11 02,"Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a vigilância a transportar uma mala suspeta. Hora Cristiano Cabrita negou roubo e também já apresentou o caixa-cri. E o escutivo foi informado de um algado furto ou desaparecimento num computador fixe e respetivos dados informáticos do ex-víceo presente da Câmara da Alpefeira. E este facto ocorreu no dia 3 de novembro de 2025. Indietamente a GIE e tenta perceber do que se passava. E ao ver as imagens, vídeo...",70,medium
58,01:01:27,01:01:42,3687.0,3702.0,0.25,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.2,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:00,27.0,"theme_changed, volume_change_high",,Ambiente/Meteorologia/Proteção Civil,,,21 11 | tvi 21 11 | jornal nacional | 11 11,"cabedal por fora. Nos pés colocar palmilhas, palmilhas isolantes, sola, isolante, grossa, do borracha com palmilha interior. Proteger as orelhas com os gorros e coxapelhas. Usar três camadas para se proteger do frio.",74,medium
59,01:01:42,01:02:03,3702.0,3723.0,0.35,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:00,42.0,"theme_changed, volume_change_high",,,,,tvi 21 11 | tvi 21 12 | 21 12 | nacional | jornal nacional,,75,medium
60,01:02:03,01:02:12,3723.0,3732.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 12 | 21 12 | jornal nacional | diretor geral josé eduardo moniz | diretor de informação nuno santos,,76,medium
61,01:02:12,01:02:24,3732.0,3744.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,pedro santos guerreiro | 21 12 | diretores executivos frederico roque de pinho | tvi | joaquim sousa martins | raquel matos cruz | subdiretores paula oliveira | diretores executivos frederico roque de pinho pedro santos guerreiro,,77,medium
62,01:02:30,01:02:36,3750.0,3756.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,dup | qllp | igi | lp ql | lp ql lp | qup | dip lb | ql lp ql,,78,medium
