block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
31,45:00,45:54,2700.0,2754.0,0.9,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,weak_candidate_no_persistence,low,45:21,21.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,45:00,0.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,"Governo/Partidos, Saúde",,,20 40 | jornal nacional | sensação térmica chegou aos 24 c | tvi 20 40 | jornal iacional | 1 0 40 | cdpi clinica de diagnostico | a state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the state of the,"A ministra da Saúde afastou a Alessandro Lorenzo da Presidência do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes,",41
32,45:54,46:24,2754.0,2784.0,0.5,Justiça/Segurança,Saúde,Justiça/Segurança,low_conflict,True,OCR and speech themes conflict.,1.0,0.2,2,weak_candidate_no_persistence,low,46:00,6.0,4,"new_body_terms, lexical_shift_from_baseline, body_zone_changed",False,,,,Justiça/Segurança,Saúde,,,idre | lourenço | 20 41 | tvi | alexandre | franci maio | exandre | e oluoivo,"do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes, Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no cen...",42
33,46:24,46:42,2784.0,2802.0,0.3,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.667,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,36.0,"lexical_change_high, semantic_change_high",,Saúde,,,20 41 | exclusivo | tvi 20 41,"Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no centro hospitalar de Coimbra. Durante seis anos, represento a APA, em conferências por todo mundo, iniciada a explainha do exterior farmacéutica e continuava a ser pago o Plus serviço Nacional de Saúde. Mas as ausências acumulavam-se no hospital.",43
34,46:42,47:15,2802.0,2835.0,0.55,Saúde,Saúde,Saúde,high,False,,1.0,0.545,2,candidate_detected,high,47:06,24.0,5,"body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline, body_zone_changed",True,47:00,18.0,"lexical_change_high, semantic_change_high","Saúde, Eleições/Campanha",Saúde,,,tvi 20 41 | 400 | 11 1 1 11 11 | 100 | 20 41 | aquilo que indignava as pessoas | era ele não pôr os pés no serviço | tvi,"seis anos, represento a APA, em conferências por todo mundo, iniciada a explainha do exterior farmacéutica e continuava a ser pago o Plus serviço Nacional de Saúde. Mas as ausências acumulavam-se no hospital. Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas","44, 45"
35,47:15,47:18,2835.0,2838.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,15.0,"lexical_change_high, semantic_change_high",,,,,crescenos junt | 20 42 | eem me uma ortunidade | fct he liberow norterozo | nxva cuf over | start | ste | rec,"Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas",46
36,47:18,47:30,2838.0,2850.0,0.2,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,weak_candidate_no_persistence,low,47:24,6.0,3,"new_body_terms, lexical_shift_from_baseline",True,47:00,18.0,"lexical_change_high, semantic_change_high","Saúde, Eleições/Campanha",,,,tvi 20 42 | 20 42 | diolucivo | 31 falha de marceção biométrica | 31 felha de marcação biométrica | caminho dos hospitais | elegões de apah | 08 49,"Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas","47, 48, 49"
37,47:30,47:57,2850.0,2877.0,0.45,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,30.0,"lexical_change_high, semantic_change_high",,Saúde,,,tvi 20 42 | manipulava registo biométrico e faltava ao trabalho | 20 42 | alexandre lourenco | tvi | alexandre lourenço | exclusivo | paulo veiga moura advogado especialista em direito público,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.,50
38,47:57,48:00,2877.0,2880.0,0.05,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Saúde,Saúde,,,inspeção geral das atividades em saúde | tvi 20 43,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.,51
39,48:00,48:15,2880.0,2895.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 20 43 | 20 43 | exclusivo | a plataforma de assiduidade mostra que alexandre lourenco teve ao longo do periodo em | classificação não foi possível determinar de forma mequivoca o respetivo enquadramento | encontram se classificados internamente como auséricia oficial ou servico externo entre | estes 9 foram confirmados como correspondendo a participação em eventos realizados am | grature de servico auséricia oficial e servico externo des quais uma parte significativa,,52
40,48:15,48:36,2895.0,2916.0,0.35,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:00,45.0,"theme_changed, semantic_change_high, gap_high",,,,,description of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of the property of | igas | 20 43 | exclusivo | processo de inspeção 134 2025 ins | projeto de relatório | cesso de inspeção 134 2025 ins | página 32 de 165,,53
41,48:36,49:03,2916.0,2943.0,0.45,Saúde,Economia/Proteção Social,Saúde,low_conflict,True,OCR and speech themes conflict.; Low speech coverage inside OCR block.,0.111,1.0,1,candidate_detected,high,48:45,9.0,4,"body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,49:00,24.0,"theme_changed, semantic_change_high, gap_high",Saúde,Economia/Proteção Social,,,the reserve and description of the person | tvi 20 43 | i to 8 | ajosta cityto | ajostie direte | aquesção de committuro gestion | aquitopio de serviços de | centro hospitalur e christeptidia de,"A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria.","54, 55"
42,49:03,49:30,2943.0,2970.0,0.45,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:00,3.0,"theme_changed, semantic_change_high, gap_high",,Economia/Proteção Social,,,111 35 | a state of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the | 20 44 | tvi | assumendo a expressão de igualdade concorrencial procurando por um lado impelir as | avalisção rigorosa da fundamenteção legal adotada tendo em conta a clara integração | de acordo com o artigo 1 a do ccp o princípio da concorrência apresenta se como u,"A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria.",56
43,49:30,49:57,2970.0,2997.0,0.45,Economia/Proteção Social,Other/Unknown,Economia/Proteção Social,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:30,0.0,"lexical_change_high, semantic_change_high",Economia/Proteção Social,,,,20 44 | bair | tvi 20 44 | igas confirma violações na contratação de empresas | alexandre lourenço | baixa | de lisboa | tvi,"Responsabilidades que crescem quando olhamos para os valores declarados só em 2019, no site de Informe de Plassociação Portuguesa de Administradores Hospitalares, liderada à época por Alexandre Lorenzo. Só iniciando o recebê-lo da indústria farmacéutica, 210 mil euros, mas no relatário de contas aqui o exclusivo teve acesso, o valor dos patrocinos é superior a 400 mil euros.",57
44,49:57,50:00,2997.0,3000.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:30,27.0,"lexical_change_high, semantic_change_high",,,,,rui nunes presidente ass portuguesa de bioética | tvi 20 45,"Responsabilidades que crescem quando olhamos para os valores declarados só em 2019, no site de Informe de Plassociação Portuguesa de Administradores Hospitalares, liderada à época por Alexandre Lorenzo. Só iniciando o recebê-lo da indústria farmacéutica, 210 mil euros, mas no relatário de contas aqui o exclusivo teve acesso, o valor dos patrocinos é superior a 400 mil euros.",58
45,50:00,50:09,3000.0,3009.0,0.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:30,30.0,"lexical_change_high, semantic_change_high",,,,,a iiistes diretos iii trapassam vai or permitido por lei | contratos públicos suspeitos | tvi 20 45 | ajustes diretos ultrapassam valor permitido por lei | 20 45 | tvi | exclusivo,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os",59
46,50:09,50:27,3009.0,3027.0,0.3,Economia/Proteção Social,Other/Unknown,Economia/Proteção Social,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,50:30,21.0,"new_theme_after_unknown, lexical_change_high",Economia/Proteção Social,,,,tvi 20 45 | 176 2006 de 30 de agosto | 3 4 2 procedimentos de contratação pública | conclui se assim que persistem práticas declarativas incorretas por parte de algumas | considerando a informação recolhida no âmbito dos patrocinios concedidos pela indústria | entidades as quais devem ser devidamente corrigidas e sujeitas a acompanhamento de | farmacéutica à apah e tendo em vista analisar o perfit de contratação com a ulsc e p e | foram selecionadas as empresas gilead sciences lda gilead astraze,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os",60
47,50:27,50:33,3027.0,3033.0,0.1,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,50:30,3.0,"new_theme_after_unknown, lexical_change_high",,"Governo/Partidos, Saúde",,,tvi 20 45,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade.",61
48,50:33,51:09,3033.0,3069.0,0.6,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.75,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,50:30,3.0,"new_theme_after_unknown, lexical_change_high","Saúde, Justiça/Segurança","Governo/Partidos, Saúde",,,20 45 | exclusivo | inspeç | inspeção geral das atividades em | tvi 20 45 | inspeção geral das atividades em saúde | denaiting adóc inivectioacão | imbra alexandre lourenço afastado da presidência,"inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade. Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.","62, 63"
49,51:09,51:18,3069.0,3078.0,0.15,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:00,9.0,"theme_changed, semantic_change_high",,"Governo/Partidos, Saúde",,,tvi 20 46 | novo presidente será francisco maio matos | 20 46 | tvi | uls coimbra | anestesiologia | francisco maio | matos,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.",64
50,51:18,51:21,3078.0,3081.0,0.05,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:30,12.0,"lexical_change_high, volume_change_high",,"Governo/Partidos, Saúde",,,tvi 20 46,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.",65
51,51:21,51:39,3081.0,3099.0,0.3,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:30,9.0,"lexical_change_high, volume_change_high",,"Governo/Partidos, Saúde",,,tvi 20 46 | 20 46 | al ptv | ng of society for simulation | supporting excellence in healthcare | cátia esteves sandra felgueiras sofia fernandes jornalistas | supporting excelle | healthcare,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição. É o homem que segue e encerra um capítulo reteto de polêmicas.",66
52,51:39,51:42,3099.0,3102.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:30,9.0,"lexical_change_high, volume_change_high",,,,,0 754 | tvi 20 46 | a segu | lv 20 46 | descida da te,É o homem que segue e encerra um capítulo reteto de polêmicas.,67
53,51:42,52:09,3102.0,3129.0,0.45,Ambiente/Meteorologia/Proteção Civil,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,1.0,1.0,2,candidate_detected,high,51:51,9.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,51:30,12.0,"lexical_change_high, volume_change_high",Ambiente/Meteorologia/Proteção Civil,,,,descida da temperatura afeta mãos | 20 46 | exclusivo | tvi 20 46 | tvi 20 47 | 20 47 | jornal riacionial | 0 7,É o homem que segue e encerra um capítulo reteto de polêmicas. Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a,68
54,52:09,52:12,3129.0,3132.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,52:00,9.0,"lexical_change_high, semantic_change_high, entities_changed",,,,,1 865 | 20 47 | 20 48 | 3 087 | riacoriale | 21 02 | jornal nacional | i theft,Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a,69
55,52:12,54:48,3132.0,3288.0,2.6,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.692,1.0,4,late_body_ocr_change,low,,36.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,52:00,12.0,"lexical_change_high, semantic_change_high, entities_changed",,,,,21 02 | jornal nacional | tvi 21 02 | computador gera discórdia | tvi | 0111 | presidente da câmara de albufeira acusa ex vice | 11 02,"Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a vigilância a transportar uma mala suspeta. Hora Cristiano Cabrita negou roubo e também já apresentou o caixa-cri. E o escutivo foi informado de um algado furto ou desaparecimento num computador fixe e respetivos dados informáticos do ex-víceo presente da Câmara da Alpefeira. E este facto ocorreu no dia 3 de novembro de 2025. Indietamente a GIE e tenta perceber do que se passava. E ao ver as imagens, vídeo...",70
56,54:48,01:00:48,3288.0,3648.0,6.0,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,high,False,,0.8,0.729,10,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,55:00,12.0,"lexical_change_high, semantic_change_high, gap_high","Ambiente/Meteorologia/Proteção Civil, Governo/Partidos, Saúde","Ambiente/Meteorologia/Proteção Civil, Saúde",,,descida da temperatura afeta mãos | tvi 21 04 | tvi 21 05 | 21 05 | jornal nacional | 0 754 | avanço do mar leva km de areia | praias do algarve vão precisar de intervenção artificial,"diz a sabedoria popular, o mar, o que é dele, vai buscar. As fortes chuvas, ventos e agitação marítima que acelaram a algarve nos últimos dias, voltaram a deixar rosto. Na praia do forte novo, em corteira, o mar avançou e levou parte da riba e da estrutura que sustentavam o restaurante agora só preso por stacas. Situação aqui os muradores já assistirão várias vezes, mas o Ministério do Ambiente Inurgia já fez saber, em comunicado, que, segunda-feira, tem início à alimentação artificial com a reia entre as praias de corteira e do garrão numa extensão de 6,7 quilômetros para mitigar a ilusão das arribas, para permitir a estabilidade de todo o trouço e garantir a segurança das populações e a pr...","71, 72"
57,01:00:48,01:01:27,3648.0,3687.0,0.65,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,high,False,,1.0,0.692,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:00,12.0,"theme_changed, volume_change_high","Saúde, Ambiente/Meteorologia/Proteção Civil","Saúde, Ambiente/Meteorologia/Proteção Civil",,,proteção contra o frio casos extremos podem levar à amputação de membros antónio vilar i médico reumatologista | 21 11 | tvi | tvi 21 11 | proteção contra o frio casos extremos podem levar à amputação de membros | uso de luvas gorros e várias camadas de roupa ajudam | proteção contra o frio | proteção contra o frio uso de limas corres,"conselhos façam de seguir, sobretudo para evitar medidas extremas que podem mesmo chegar à amputação de membros. A proteção das extremidades e se pode se fazer com louvas, com dois pares de louvas, alguns doentes, por exemplo, que é a alarmia que tem o tal fenômeno de reenou, que é uma sociedade de despássimos digitais, em que podem perder os dedos, nós recomendamos duas louvas, uma louva interior de lã e uma louva de cabedal por fora. Nos pés colocar palmilhas, palmilhas isolantes, sola, isolante, grossa, do borracha com palmilha interior. Proteger as orelhas com os gorros e coxapelhas. Usar três camadas para se proteger do frio.",73
58,01:01:27,01:01:42,3687.0,3702.0,0.25,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.2,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:00,27.0,"theme_changed, volume_change_high",,Ambiente/Meteorologia/Proteção Civil,,,21 11 | tvi 21 11 | jornal nacional | 11 11,"cabedal por fora. Nos pés colocar palmilhas, palmilhas isolantes, sola, isolante, grossa, do borracha com palmilha interior. Proteger as orelhas com os gorros e coxapelhas. Usar três camadas para se proteger do frio.",74
59,01:01:42,01:02:03,3702.0,3723.0,0.35,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,01:01:00,42.0,"theme_changed, volume_change_high",,,,,tvi 21 11 | tvi 21 12 | 21 12 | nacional | jornal nacional,,75
60,01:02:03,01:02:12,3723.0,3732.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 21 12 | 21 12 | jornal nacional | diretor geral josé eduardo moniz | diretor de informação nuno santos,,76
61,01:02:12,01:02:24,3732.0,3744.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,pedro santos guerreiro | 21 12 | diretores executivos frederico roque de pinho | tvi | joaquim sousa martins | raquel matos cruz | subdiretores paula oliveira | diretores executivos frederico roque de pinho pedro santos guerreiro,,77
62,01:02:30,01:02:36,3750.0,3756.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,dup | qllp | igi | lp ql | lp ql lp | qup | dip lb | ql lp ql,,78
