block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
31,Saúde,54.0,1.0,54.0,1.0,2,"Governo/Partidos, Saúde",,,38,"A ministra da Saúde afastou a Alessandro Lorenzo da Presidência do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes,","A ministra da Saúde afastou a Alessandro Lorenzo da Presidência do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes,"
32,Saúde,6.0,0.2,30.0,1.0,2,Saúde,,,"38, 39","do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes, Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no centro hospitalar de Coimbra. Durante","do Hospital de Coimbra. Foi o culminar de uma série de polêmicas reveladas aqui no esclusive. A Inspeção Jaldas, atirados em Saúde, confirma que a Alessandro Lorenzo, como teu várias irregularidades enquanto presidente da OLS, e propõe mesmo o direito do regresso das Verbas injustificadas, esta foi a gota de água para que Anna Palamartins avançasse com admissão. O senhor que seque é um diretor de serviço do mesmo hospital de Coimbra-Chemes, Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no cen..."
33,Saúde,12.0,0.6666666666666666,18.0,1.0,2,Saúde,,,"38, 39","Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no centro hospitalar de Coimbra. Durante seis anos, represento a APA, em conferências por todo mundo, iniciada a explainha do exterior farmacéutica e continuava a ser pago o Plus serviço Nacional de Saúde. Mas as ausências acumulavam-se no hospital.","Francisco Maiomatos. Foi em maio de 2025 que o exclusivo mergulhou no mundo de Alexandre Lourenço. Em 2007, assuma presidência da associação portuguesa de gestores hospitalares, enquanto desempenhava funções na unidade de inovação e desenvolvimento no centro hospitalar de Coimbra. Durante seis anos, represento a APA, em conferências por todo mundo, iniciada a explainha do exterior farmacéutica e continuava a ser pago o Plus serviço Nacional de Saúde. Mas as ausências acumulavam-se no hospital."
34,Saúde,18.0,0.5454545454545454,33.0,1.0,2,Saúde,,,"39, 40","seis anos, represento a APA, em conferências por todo mundo, iniciada a explainha do exterior farmacéutica e continuava a ser pago o Plus serviço Nacional de Saúde. Mas as ausências acumulavam-se no hospital. Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas","seis anos, represento a APA, em conferências por todo mundo, iniciada a explainha do exterior farmacéutica e continuava a ser pago o Plus serviço Nacional de Saúde. Mas as ausências acumulavam-se no hospital. Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas"
35,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,40,"Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas","Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas"
36,Other/Unknown,12.0,1.0,12.0,1.0,1,,,,40,"Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas","Em maio de 2022, no dia 3, a Lega afalha na marcação do registro biométrico, portanto, admit que estava a trabalhar. Mas"
37,Saúde,27.0,1.0,27.0,1.0,1,Saúde,,,40,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.
38,Saúde,3.0,1.0,3.0,1.0,1,Saúde,,,40,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.,no blog social publica um vídeo prova o contrário. A final estava no congresso de sustentabilidade em saúde. Em Lisboa.
39,No speech,0.0,0.0,0.0,0.0,0,,,,,,
40,No speech,0.0,0.0,0.0,0.0,0,,,,,,
41,Economia/Proteção Social,3.0,1.0,3.0,0.1111111111111111,1,Economia/Proteção Social,,,41,"A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria.","A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria."
42,Economia/Proteção Social,27.0,1.0,27.0,1.0,1,Economia/Proteção Social,,,41,"A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria.","A análise dos contratos celebrados com as empresas Baimi e Novox revelam indícios de práticas suetivas de configurar um eventual fracionamento contra atual e violação dos princípios da contratação pública, nomeadamente no que respeita a agregação de necessidades, transparência e concorrência, facto, poderão eventualmente integrar infrações geradoras de responsabilidade financeira, sâncio-natoria."
43,Other/Unknown,27.0,1.0,27.0,1.0,1,,,,42,"Responsabilidades que crescem quando olhamos para os valores declarados só em 2019, no site de Informe de Plassociação Portuguesa de Administradores Hospitalares, liderada à época por Alexandre Lorenzo. Só iniciando o recebê-lo da indústria farmacéutica, 210 mil euros, mas no relatário de contas aqui o exclusivo teve acesso, o valor dos patrocinos é superior a 400 mil euros.","Responsabilidades que crescem quando olhamos para os valores declarados só em 2019, no site de Informe de Plassociação Portuguesa de Administradores Hospitalares, liderada à época por Alexandre Lorenzo. Só iniciando o recebê-lo da indústria farmacéutica, 210 mil euros, mas no relatário de contas aqui o exclusivo teve acesso, o valor dos patrocinos é superior a 400 mil euros."
44,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,42,"Responsabilidades que crescem quando olhamos para os valores declarados só em 2019, no site de Informe de Plassociação Portuguesa de Administradores Hospitalares, liderada à época por Alexandre Lorenzo. Só iniciando o recebê-lo da indústria farmacéutica, 210 mil euros, mas no relatário de contas aqui o exclusivo teve acesso, o valor dos patrocinos é superior a 400 mil euros.","Responsabilidades que crescem quando olhamos para os valores declarados só em 2019, no site de Informe de Plassociação Portuguesa de Administradores Hospitalares, liderada à época por Alexandre Lorenzo. Só iniciando o recebê-lo da indústria farmacéutica, 210 mil euros, mas no relatário de contas aqui o exclusivo teve acesso, o valor dos patrocinos é superior a 400 mil euros."
45,Other/Unknown,9.0,1.0,9.0,1.0,1,,,,43,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os","A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os"
46,Other/Unknown,18.0,1.0,18.0,1.0,1,,,,43,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os","A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os"
47,Saúde,3.0,0.5,6.0,1.0,2,"Governo/Partidos, Saúde",,,43,"A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade.","A análise revelou a discrepância as significativas entre os valores de patrocínio declarados pela APH e os registados na plataforma de um informe de totalizando uma diferença de 520.179 euros entre 2019 e 2024. O Iníto do Fogo. Asechandredorence foi informado deste relatório e recorreu, os colosivos sabem que os inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade."
48,Saúde,27.0,0.75,36.0,1.0,2,"Governo/Partidos, Saúde",,,"43, 44","inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade. Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.","inspétores da IGA sessão prestem a enviar a versão final para a Ministra da Saúde. Mas pranto os factos e a conduta de Alexandre Lorenzo a Napalmar-Tis já tomou uma decisão. Não conduziu à frente da O LES de Coimbra. Alexandre Lorenzo diz que encarad a decisão com naturalidade e serenidade. Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição."
49,Governo/Partidos,9.0,1.0,9.0,1.0,1,"Governo/Partidos, Saúde",,,44,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.","Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição."
50,Governo/Partidos,3.0,1.0,3.0,1.0,1,"Governo/Partidos, Saúde",,,44,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição.","Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição."
51,Governo/Partidos,9.0,0.5,18.0,1.0,2,"Governo/Partidos, Saúde",,,44,"Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição. É o homem que segue e encerra um capítulo reteto de polêmicas.","Para o seu lugar, a ministra prepara-se para indicar Francisco Mai Amatos. Toutora em medicina, professora auxiliar na Faculdade Coimbra, assistente gratuado Sénior e até agora o diretor de anestilogia deste hospital. Teve um papel relevante durante a pandemia como coordenador de áreas críticas e redator do plano de emergência e catástrofe de instituição. É o homem que segue e encerra um capítulo reteto de polêmicas."
52,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,44,É o homem que segue e encerra um capítulo reteto de polêmicas.,É o homem que segue e encerra um capítulo reteto de polêmicas.
53,Other/Unknown,27.0,1.0,27.0,1.0,2,,,"CHEGA, PSD/AD","44, 45",É o homem que segue e encerra um capítulo reteto de polêmicas. Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a,É o homem que segue e encerra um capítulo reteto de polêmicas. Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a
54,Other/Unknown,3.0,1.0,3.0,1.0,1,,,"CHEGA, PSD/AD",45,Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a,Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a
55,Other/Unknown,108.0,1.0,108.0,0.6923076923076923,4,,,"CHEGA, PSD/AD","45, 46, 47","Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a vigilância a transportar uma mala suspeta. Hora Cristiano Cabrita negou roubo e também já apresentou o caixa-cri. E o escutivo foi informado de um algado furto ou desaparecimento num computador fixe e respetivos dados informáticos do ex-víceo presente da Câmara da Alpefeira. E este facto ocorreu no dia 3 de novembro de 2025. Indietamente a GIE e tenta perceber do que se passava. E ao ver as imagens, vídeo ao vigilância constatamos um facto. A presença do senhor ex-víceo presente da Câmara, na sedea, é essa hora nas instalações da Câmara Municipal de Alpefeira, municilha uma mala de viagem, de grande largura. A sua em causa estava na reunião de câmera, disse que tinha o computador em casa, em avalador de computador para casa, o computador fixo da câmera e queria trazer-lhe já ao ver devolver ao final do dia e nós agora vamos mandar a ferir o computador numa empresa externa para averiguar-mos se a informação lá está e o que é que foi retirado ou não,","Estamos de regresso com um caso que está a criar a Alvorossu em Albefeira. O recém-eleita autarca-ruícestina do chega acusa o antigo vice-presente da Câmara de ter roubado um computador da autarquia. O lidado escutivo a escura que o agora variador do PSD foi apanhado pelo sistema de vídeo a vigilância a transportar uma mala suspeta. Hora Cristiano Cabrita negou roubo e também já apresentou o caixa-cri. E o escutivo foi informado de um algado furto ou desaparecimento num computador fixe e respetivos dados informáticos do ex-víceo presente da Câmara da Alpefeira. E este facto ocorreu no dia 3 de novembro de 2025. Indietamente a GIE e tenta perceber do que se passava. E ao ver as imagens, vídeo..."
56,Ambiente/Meteorologia/Proteção Civil,210.0,0.7291666666666666,288.0,0.8,10,"Ambiente/Meteorologia/Proteção Civil, Saúde",,,"48, 49, 50, 51, 52","diz a sabedoria popular, o mar, o que é dele, vai buscar. As fortes chuvas, ventos e agitação marítima que acelaram a algarve nos últimos dias, voltaram a deixar rosto. Na praia do forte novo, em corteira, o mar avançou e levou parte da riba e da estrutura que sustentavam o restaurante agora só preso por stacas. Situação aqui os muradores já assistirão várias vezes, mas o Ministério do Ambiente Inurgia já fez saber, em comunicado, que, segunda-feira, tem início à alimentação artificial com a reia entre as praias de corteira e do garrão numa extensão de 6,7 quilômetros para mitigar a ilusão das arribas, para permitir a estabilidade de todo o trouço e garantir a segurança das populações e a proteção de Orla Gosteira. Boas notícias, mas quem faz da praia, sua companhia, não está muito otimista. Por causa do frio, até às 9 de manhã de quarta-feira, noves trítulos do continente estão com a viso amarelo. As temperaturas mais baixas registam sem bragança, na guarda e em viseu, com mínimas inferiores a zero. Mas a partir de amanhã, sobretudo no norte e centro, vão começar a subir ligeiramente. Gradualmente, até a dia 9, os valores de temperatura vão subindo. e portanto, serão variações não muito grandes, obviamente. Mas vamos ficar com o valor de temperatura dentro do normal para época do ano, que nesses últimos dias tem estado ligeiramente abaixo do que é espectável para a altura do ano. Na cerra da estrela, na zona da torre, a quem diga que a sensação térmica foi muito inferior ao valor registado devido ao vento e humidado. Se estivessem, por exemplo, de menos dois, menos três, principalmente a sensação térmica, se poderia ter sido mais abaixo que isso, ao vimento de menos dez, menos onze, por que está um... Com os termômetros há a atingir em mínimos a proteção contra as baixas temperaturas, é muito mais do que uma questão de conforto térmico. O frio e a humidade atuam no sistema circulatório e aumentam a rigidez muscular. Se sente movimentos mais presos, mais lentos ou mais dolorosos. Saiba que há uma explicação médica para isso. O frio pela contratura que pode ocorrer com ele, pode dar lomologias, pode dar cervicalgias, pode dar esta sensação de dificuldade do movimento que eu chamo frujo, não é? Esta tal rigidez. O frio indiretamente também tem uma ação suba parte circulatória. Portanto, todos nós sabemos quando os pômos ao frio, as mãos ficam mais brancas, ficam rocheadas devido ao sangue passar mais lentamente. E há até uma circunstância que o fenômeno de Renault está ligado a uma doença romática e que é desencadiada pelo frio, devido aos pássimo dos vássicos, que as mãos ficam completamente lívidas e podem ver mesmo a amputação dos dedos. O frio não é diretamente responsável pelo reumatismo, mas tal como calor pode melhorar ou dificultar a resposta a vários tratamentos. Mas outros conselhos façam de seguir, sobretudo para evitar medidas extremas que podem mesmo chegar à amputação de membros. A proteção das extremidades e se pode se fazer com louv...","diz a sabedoria popular, o mar, o que é dele, vai buscar. As fortes chuvas, ventos e agitação marítima que acelaram a algarve nos últimos dias, voltaram a deixar rosto. Na praia do forte novo, em corteira, o mar avançou e levou parte da riba e da estrutura que sustentavam o restaurante agora só preso por stacas. Situação aqui os muradores já assistirão várias vezes, mas o Ministério do Ambiente Inurgia já fez saber, em comunicado, que, segunda-feira, tem início à alimentação artificial com a reia entre as praias de corteira e do garrão numa extensão de 6,7 quilômetros para mitigar a ilusão das arribas, para permitir a estabilidade de todo o trouço e garantir a segurança das populações e a pr..."
57,Ambiente/Meteorologia/Proteção Civil,27.0,0.6923076923076923,39.0,1.0,2,"Saúde, Ambiente/Meteorologia/Proteção Civil",,,"51, 52","conselhos façam de seguir, sobretudo para evitar medidas extremas que podem mesmo chegar à amputação de membros. A proteção das extremidades e se pode se fazer com louvas, com dois pares de louvas, alguns doentes, por exemplo, que é a alarmia que tem o tal fenômeno de reenou, que é uma sociedade de despássimos digitais, em que podem perder os dedos, nós recomendamos duas louvas, uma louva interior de lã e uma louva de cabedal por fora. Nos pés colocar palmilhas, palmilhas isolantes, sola, isolante, grossa, do borracha com palmilha interior. Proteger as orelhas com os gorros e coxapelhas. Usar três camadas para se proteger do frio.","conselhos façam de seguir, sobretudo para evitar medidas extremas que podem mesmo chegar à amputação de membros. A proteção das extremidades e se pode se fazer com louvas, com dois pares de louvas, alguns doentes, por exemplo, que é a alarmia que tem o tal fenômeno de reenou, que é uma sociedade de despássimos digitais, em que podem perder os dedos, nós recomendamos duas louvas, uma louva interior de lã e uma louva de cabedal por fora. Nos pés colocar palmilhas, palmilhas isolantes, sola, isolante, grossa, do borracha com palmilha interior. Proteger as orelhas com os gorros e coxapelhas. Usar três camadas para se proteger do frio."
58,Ambiente/Meteorologia/Proteção Civil,3.0,1.0,3.0,0.2,1,Ambiente/Meteorologia/Proteção Civil,,,52,"cabedal por fora. Nos pés colocar palmilhas, palmilhas isolantes, sola, isolante, grossa, do borracha com palmilha interior. Proteger as orelhas com os gorros e coxapelhas. Usar três camadas para se proteger do frio.","cabedal por fora. Nos pés colocar palmilhas, palmilhas isolantes, sola, isolante, grossa, do borracha com palmilha interior. Proteger as orelhas com os gorros e coxapelhas. Usar três camadas para se proteger do frio."
59,No speech,0.0,0.0,0.0,0.0,0,,,,,,
60,No speech,0.0,0.0,0.0,0.0,0,,,,,,
61,No speech,0.0,0.0,0.0,0.0,0,,,,,,
62,No speech,0.0,0.0,0.0,0.0,0,,,,,,
