block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
33,Eleições/Campanha,108.0,0.5070422535211268,213.0,0.7802197802197802,8,"Eleições/Campanha, Sondagens, Governo/Partidos, Greves/Trabalho",Catarina Martins,"IL, PSD/AD","21, 22, 23, 24, 25","os menos não têm condições de chegar a segunda volta, e é o candidato que mais te seiu desde uma outra sondagem última, que foi feita a em dezembro. Nesta altura, o candidato está no encontro com o apoio antes de ancião no Distrito de Lairia, e é acompanhado pela Flippa, de esmenos Flippa. Vamos também a reação dessa candidatura à esta sondagem da RTP. Diem-me há porque é que há a sua isca, para a rua. A rua desmente todas as sondagens. Acabámos ter aqui um comício como o viu, como a multidão, num dia de semana, onde aconteceu a mesma coisa entre os montos no destino fila real. E nos dias anteriores, na rua é um grande entusiasmo. E portanto, as sondagens falham. E nos últimos anos tem falhado muito, em Portugal e nos tranjeiro. É muito objetivo. As sondagens são uma provisão, mas verdadeiramente o que eu estou neste campanha-fazinha. Não é trabalhar para sondagens, trabalhar para a eleição. E nisso, eu acredito perfeitamente em função do que tem visto na rua. Eu vou mesmo passar a segunda volta. É a minha convicção. Faltam três dias que são decisivos. As próximas 72 horas vão ser atentadas de roubar a votos da petrinha de figuer. A sondagem diz que metade dos 17% que dá o voto a cutrim figuared, admite mudar o voto para apoiar a minha candidatura. Ou seja, metade dos votantes de cutrim figuared, admite mudar o voto para votar na candidatura de marques menos. Por tanto, isso significa o quê? Está tudo em aberto, tudo em aberto. Mesmo que esta sondagem esteja certa, coisa que eu pessoalmente tenho dúvidas, as sondagens falham e falham muito, mas mesmo que esteja certa está tudo em aberto, metade do eleitorado da candidatura da iniciativa liberal, admite ir passar da iniciativa liberal para a minha candidatura muda tudo. E um acreditso sobretudo. doígens de marquismente olhar para os votos que é ainda possível ir roubar a candidatura de Cotrinho de Figueiredo. Os linhas estão traçadas, mas o candidato apoiado pelo PSD ainda hoje volto insistir que Cotrinho de Figueiredo não está preparado para a função de presidentes da República. Catarina Martins acusa todos os candidatos de creerem o apoio do governo e critica a falta de transparência na discussão sobre o pacote laboral na manifestação convocada pela CGTP. Antonio Flipp afirmou que há","os menos não têm condições de chegar a segunda volta, e é o candidato que mais te seiu desde uma outra sondagem última, que foi feita a em dezembro. Nesta altura, o candidato está no encontro com o apoio antes de ancião no Distrito de Lairia, e é acompanhado pela Flippa, de esmenos Flippa. Vamos também a reação dessa candidatura à esta sondagem da RTP. Diem-me há porque é que há a sua isca, para a rua. A rua desmente todas as sondagens. Acabámos ter aqui um comício como o viu, como a multidão, num dia de semana, onde aconteceu a mesma coisa entre os montos no destino fila real. E nos dias anteriores, na rua é um grande entusiasmo. E portanto, as sondagens falham. E nos últimos anos tem falha..."
34,Greves/Trabalho,3.0,1.0,3.0,1.0,1,"Eleições/Campanha, Governo/Partidos, Greves/Trabalho",Catarina Martins,,25,Catarina Martins acusa todos os candidatos de creerem o apoio do governo e critica a falta de transparência na discussão sobre o pacote laboral na manifestação convocada pela CGTP. Antonio Flipp afirmou que há,Catarina Martins acusa todos os candidatos de creerem o apoio do governo e critica a falta de transparência na discussão sobre o pacote laboral na manifestação convocada pela CGTP. Antonio Flipp afirmou que há
35,Eleições/Campanha,30.0,0.7142857142857143,42.0,0.2916666666666667,2,"Eleições/Campanha, Governo/Partidos, Greves/Trabalho","Catarina Martins, Jorge Pinto",,25,Catarina Martins acusa todos os candidatos de creerem o apoio do governo e critica a falta de transparência na discussão sobre o pacote laboral na manifestação convocada pela CGTP. Antonio Flipp afirmou que há candidatos que mudaram o discurso enquanto Jorge Pinto fendeu a ansiedade de um presidente vigila.,Catarina Martins acusa todos os candidatos de creerem o apoio do governo e critica a falta de transparência na discussão sobre o pacote laboral na manifestação convocada pela CGTP. Antonio Flipp afirmou que há candidatos que mudaram o discurso enquanto Jorge Pinto fendeu a ansiedade de um presidente vigila.
36,No speech,0.0,0.0,0.0,0.0,0,,,,,,
37,Saúde,66.0,1.0,66.0,0.5945945945945946,3,Saúde,,,"26, 27","Mas de metade de pessoas mais de pobres em Portugal não consegue comprar toda a medicação que necessita. E mais de metade de as primeiras consultas no S&S são realizadas fora do tempo adequado no relatório sobre a acesso a equidade de saúde. Ficamos ainda a saber que 14% dos doentes não procuram esse equidade. Uma evolução que os autores relacionam com o programa League Ants salve vidas que obriga a usar a linha SNS24 antes de recorrer a urgência. Essa autorização passou de 4% em 2023 para mais de 15% em 2025. Vamos que isso aplica, pensarem, se ele estocinou, do nosso ponto de vista, se tem que está se equivocado com essas urgências. Não era para nem que estuja de ser anumido da alguma forma.","Mas de metade de pessoas mais de pobres em Portugal não consegue comprar toda a medicação que necessita. E mais de metade de as primeiras consultas no S&S são realizadas fora do tempo adequado no relatório sobre a acesso a equidade de saúde. Ficamos ainda a saber que 14% dos doentes não procuram esse equidade. Uma evolução que os autores relacionam com o programa League Ants salve vidas que obriga a usar a linha SNS24 antes de recorrer a urgência. Essa autorização passou de 4% em 2023 para mais de 15% em 2025. Vamos que isso aplica, pensarem, se ele estocinou, do nosso ponto de vista, se tem que está se equivocado com essas urgências. Não era para nem que estuja de ser anumido da alguma form..."
38,Saúde,9.0,1.0,9.0,1.0,1,Saúde,,,27,"2025. Vamos que isso aplica, pensarem, se ele estocinou, do nosso ponto de vista, se tem que está se equivocado com essas urgências. Não era para nem que estuja de ser anumido da alguma forma.","2025. Vamos que isso aplica, pensarem, se ele estocinou, do nosso ponto de vista, se tem que está se equivocado com essas urgências. Não era para nem que estuja de ser anumido da alguma forma."
39,Saúde,15.0,0.17857142857142858,84.0,0.4827586206896552,4,"Saúde, Justiça/Segurança",,,"27, 28, 29","2025. Vamos que isso aplica, pensarem, se ele estocinou, do nosso ponto de vista, se tem que está se equivocado com essas urgências. Não era para nem que estuja de ser anumido da alguma forma. No passado, nós tivemos muita preocupação com os idosos, tem falta de acesso a medicamentos, e quando olhamos para a facturidade, colegamos para o upsetário, vemos que neste momento isso não é diferente para grupos atários mais avançados e os mais jovens. Para muitas pessoas com a idade mais avançada, até tem uma menor probabilidade de não comparar todos os medicamentos que foram prescritos. O Podre estar associado a medidas que até foram tomadas de proteção adicional que foi a presta de grupos atários. Entragou no Tribunal um pedido de renúncia. Alega que o Tribunal não respeitou a sua doença, uma vez que estava hospitalizado","2025. Vamos que isso aplica, pensarem, se ele estocinou, do nosso ponto de vista, se tem que está se equivocado com essas urgências. Não era para nem que estuja de ser anumido da alguma forma. No passado, nós tivemos muita preocupação com os idosos, tem falta de acesso a medicamentos, e quando olhamos para a facturidade, colegamos para o upsetário, vemos que neste momento isso não é diferente para grupos atários mais avançados e os mais jovens. Para muitas pessoas com a idade mais avançada, até tem uma menor probabilidade de não comparar todos os medicamentos que foram prescritos. O Podre estar associado a medidas que até foram tomadas de proteção adicional que foi a presta de grupos atários..."
40,Justiça/Segurança,6.0,1.0,6.0,1.0,1,Justiça/Segurança,,,29,"Entragou no Tribunal um pedido de renúncia. Alega que o Tribunal não respeitou a sua doença, uma vez que estava hospitalizado","Entragou no Tribunal um pedido de renúncia. Alega que o Tribunal não respeitou a sua doença, uma vez que estava hospitalizado"
41,Justiça/Segurança,3.0,1.0,3.0,1.0,1,Justiça/Segurança,,,29,"Entragou no Tribunal um pedido de renúncia. Alega que o Tribunal não respeitou a sua doença, uma vez que estava hospitalizado","Entragou no Tribunal um pedido de renúncia. Alega que o Tribunal não respeitou a sua doença, uma vez que estava hospitalizado"
42,Governo/Partidos,30.0,0.5,60.0,1.0,3,"Justiça/Segurança, Governo/Partidos, Internacional, Greves/Trabalho",,,"29, 30","Entragou no Tribunal um pedido de renúncia. Alega que o Tribunal não respeitou a sua doença, uma vez que estava hospitalizado e nomeou-se uma algada pseudo ou desvogado oficiosa que aceitou apenas cinco dias para consultar o processo. O advogado peda então a novidade de todos os atos considera que foram ultrapassados os limites da decência. José Prato, o adiante que renunciou a defesa do ex-Promem Ministro para devolver ao argoído ou liberdade no restablecimento dos seus direitos. Donald Trump escraveu aos iranianos e diz que a ajuda vai a caminho numa mensagem nas redes sociais incentiva aos iranianos a continuar os protestos e a assumir até o controle das instituições. O presidente norte-americano não especifica a que ajuda-se a refer, mas","Entragou no Tribunal um pedido de renúncia. Alega que o Tribunal não respeitou a sua doença, uma vez que estava hospitalizado e nomeou-se uma algada pseudo ou desvogado oficiosa que aceitou apenas cinco dias para consultar o processo. O advogado peda então a novidade de todos os atos considera que foram ultrapassados os limites da decência. José Prato, o adiante que renunciou a defesa do ex-Promem Ministro para devolver ao argoído ou liberdade no restablecimento dos seus direitos. Donald Trump escraveu aos iranianos e diz que a ajuda vai a caminho numa mensagem nas redes sociais incentiva aos iranianos a continuar os protestos e a assumir até o controle das instituições. O presidente norte-a..."
43,Internacional,12.0,0.2857142857142857,42.0,0.7,2,"Internacional, Greves/Trabalho",,,30,"Donald Trump escraveu aos iranianos e diz que a ajuda vai a caminho numa mensagem nas redes sociais incentiva aos iranianos a continuar os protestos e a assumir até o controle das instituições. O presidente norte-americano não especifica a que ajuda-se a refer, mas para já subir o as tarifas dos países que continuam a ter relações comerciais com ele.","Donald Trump escraveu aos iranianos e diz que a ajuda vai a caminho numa mensagem nas redes sociais incentiva aos iranianos a continuar os protestos e a assumir até o controle das instituições. O presidente norte-americano não especifica a que ajuda-se a refer, mas para já subir o as tarifas dos países que continuam a ter relações comerciais com ele."
44,No speech,0.0,0.0,0.0,0.0,0,,,,,,
45,No speech,0.0,0.0,0.0,0.0,0,,,,,,
46,No speech,0.0,0.0,0.0,0.0,0,,,,,,
47,No speech,0.0,0.0,0.0,0.0,0,,,,,,
48,No speech,0.0,0.0,0.0,0.0,0,,,,,,
49,No speech,0.0,0.0,0.0,0.0,0,,,,,,
50,No speech,0.0,0.0,0.0,0.0,0,,,,,,
51,Internacional,21.0,1.0,21.0,0.875,1,Internacional,,,31,Donald Trump,Donald Trump
52,Internacional,39.0,0.48148148148148145,81.0,1.0,4,"Internacional, Eleições/Campanha, Governo/Partidos",,,"31, 32","Donald Trump vai receber a líder da oposição de Venezuela, na Casa Branca, a líder da oposição de Venezuela. A vencedora do Prima Nobel de Paz, Maria Corina Machado, vai reunir-se com o presidente quinta-feira. Avisita ao corpucas semanas depois da instituição do presidente Nicolás Maduro em Caracas, das Forças norte-americanas Trump. Recusou até agora apoiar diretamente Machado, cuja movimento reivindico a vitória nas eleições. A colombia está em alerta, desde que Donald Trump ameaçou capturar Gustavo Petro, presidente. A conversa telefone é que entre os dois países não serviu para tranquilizar os colombianos nem os portugueses que vivem na colombia, estímãs que existam 800 portugueses na colombia, mas apenas 120 estão a residir de forma permanente. A portagem dos enviados especiais de RTP, Flip Pintes e Pedro Miguel.","Donald Trump vai receber a líder da oposição de Venezuela, na Casa Branca, a líder da oposição de Venezuela. A vencedora do Prima Nobel de Paz, Maria Corina Machado, vai reunir-se com o presidente quinta-feira. Avisita ao corpucas semanas depois da instituição do presidente Nicolás Maduro em Caracas, das Forças norte-americanas Trump. Recusou até agora apoiar diretamente Machado, cuja movimento reivindico a vitória nas eleições. A colombia está em alerta, desde que Donald Trump ameaçou capturar Gustavo Petro, presidente. A conversa telefone é que entre os dois países não serviu para tranquilizar os colombianos nem os portugueses que vivem na colombia, estímãs que existam 800 portugueses na c..."
53,Other/Unknown,9.0,1.0,9.0,1.0,1,,,,32,Pedro Miguel.,Pedro Miguel.
54,Other/Unknown,6.0,1.0,6.0,1.0,1,,,,32,Pedro Miguel.,Pedro Miguel.
55,Other/Unknown,3.0,1.0,3.0,0.07142857142857142,1,,,,32,Pedro Miguel.,Pedro Miguel.
56,Internacional,60.0,0.6666666666666666,90.0,0.7894736842105263,3,"Internacional, Justiça/Segurança, Greves/Trabalho, Eleições/Campanha, Governo/Partidos, Saúde",,,"33, 34","Estas não são palavras novas na história colombiana, mas ganham certamente outro peso, faça as ameaças de Donald Trump. Na principal praça de Bogota percebe claramente que a política externa não se desculpa apenas nos palácios, sem destamanas ruas. Felipe Pinto com a imagem de Pedro Miguel Gomes, RTP, colombia. Centenas de agricultores com centenas de tratores voltaram a entrar e ocuparam parte de uma zona de parís. Numa manifestação foi autorizada e acompanhada pela Polícia a atravessaram a cidades, passionaram ao longo de dois quilômetros desde entrada da Assembleia Nacional. Os agricultores franceses protestam contra um acordo do Mercosul e contra o que dizem ser uma lujoslação aéxeciva da União Europeia e também da França, prometem ficar em parís até que tenham respostas concretas. O Prima Ministro França já prometeu uma lei de urgência e um pacote de apoios. O acordo do Mercosul deve acabar por ser ratificado no sábado por Ursula von der Laine, mesmo com o voto contra dos franceses.","Estas não são palavras novas na história colombiana, mas ganham certamente outro peso, faça as ameaças de Donald Trump. Na principal praça de Bogota percebe claramente que a política externa não se desculpa apenas nos palácios, sem destamanas ruas. Felipe Pinto com a imagem de Pedro Miguel Gomes, RTP, colombia. Centenas de agricultores com centenas de tratores voltaram a entrar e ocuparam parte de uma zona de parís. Numa manifestação foi autorizada e acompanhada pela Polícia a atravessaram a cidades, passionaram ao longo de dois quilômetros desde entrada da Assembleia Nacional. Os agricultores franceses protestam contra um acordo do Mercosul e contra o que dizem ser uma lujoslação aéxeciva d..."
57,No speech,0.0,0.0,0.0,0.0,0,,,,,,
