block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
48,39:36,39:39,2376.0,2379.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,39:30,6.0,"lexical_change_high, semantic_change_high, volume_change_high, gap_high",,,,,tele jornal | ter 06 20 37,"o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir.",59
49,39:39,40:57,2379.0,2457.0,1.3,Saúde,Other/Unknown,Saúde,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,0.269,1.0,1,candidate_detected,high,40:12,33.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,39:30,9.0,"lexical_change_high, semantic_change_high, volume_change_high, gap_high",Saúde,,,,lotes de fórmula infantil nan e alfamino j | nesti é retira do mercado | tele jornal | ter 06 20 37 | lotes de fórmula infantil nan e alfamino júnior | nestlé retira do mercado | manuel magalhães pediatra | sintomas incluem vómitos e diarreira,"o que pode acontecer é enquanto a toxina está no corpo mais nas indistintes, dá vóme de círria reia que podem durar de de meia hora, 6 horas e podem durar 24 horas. Isto passa, sem grande tratamento, podemos dar medicação anti-emétria, que é para não remitar, podemos dar probióticos também para melhorar a flor do microbial intestinal e passar a dia-reir.",60
50,40:57,41:00,2457.0,2460.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,41:00,3.0,"new_theme_after_unknown, semantic_change_high, volume_change_high, gap_high",,,,,carlos valente | editor de imagem | imagem | joão oliveira arquivo rtp | andreia custódio | jornalista | tele jornal | ter 06 20 38,,61
51,41:00,41:21,2460.0,2481.0,0.35,Ambiente/Meteorologia/Proteção Civil,Internacional,Ambiente/Meteorologia/Proteção Civil,low_conflict,True,OCR and speech themes conflict.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,41:00,0.0,"new_theme_after_unknown, semantic_change_high, volume_change_high, gap_high",Ambiente/Meteorologia/Proteção Civil,Internacional,,,ava | tele jornal | ter 06 20 38 | ann | neve provoca o caos | telejornal,"Os Estados Unidos e aliados europeus da Ucrania compram teram-se a dar garantir segurança a Ucrania uma vez, que seja assinado",62
52,41:21,41:57,2481.0,2517.0,0.6,Internacional,Governo/Partidos,Internacional,low_conflict,True,OCR and speech themes conflict.,1.0,0.75,2,weak_candidate_no_persistence,low,41:54,33.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,41:30,9.0,"theme_changed, lexical_change_high",Internacional,"Internacional, Governo/Partidos",,,tele jornal | ter 06 20 39 | telejornal | guerra na ucrânia | coligação de vontades da | tele j o rnal | coligação de vontades dá garantias a kiev | willing su,"Os Estados Unidos e aliados europeus da Ucrania compram teram-se a dar garantir segurança a Ucrania uma vez, que seja assinado um acordo de paz antes que é vemos cofo. É o resultado mais uma semana da coligação de voluntários realizada em Paris, em que participaram chefes de estado e de governo e também os mediadores norte-americanos deste processo de paz.",63
53,41:57,42:09,2517.0,2529.0,0.2,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.25,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,41:30,27.0,"theme_changed, lexical_change_high",,Governo/Partidos,,,da coligação de vontades | esta declaração | tele jornal | ter 06 20 39 | paris mardi 6 janvier 2026 | uma convergência operacional | vem pela primeira vez reconhecer | a coligação de vontades,"um acordo de paz antes que é vemos cofo. É o resultado mais uma semana da coligação de voluntários realizada em Paris, em que participaram chefes de estado e de governo e também os mediadores norte-americanos deste processo de paz.",64
54,42:09,42:15,2529.0,2535.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,41:30,39.0,"theme_changed, lexical_change_high",Internacional,,,,a ucrânia e os estados unidos | da américa | tele jornal | ter 06 20 39 | de segurança robustas | para criar garantias,,65
55,42:15,42:30,2535.0,2550.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,41:30,45.0,"theme_changed, lexical_change_high",,,,,tele jornal | ter 06 20 39 | ter 06 20 40,,66
56,42:30,42:54,2550.0,2574.0,0.4,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,,,do nosso compromisso total | esta é uma parte vital | tuesday 6 january 2026 | tele jornal | ter 06 20 40 | paris | a longo prazo is | para estar ao lado da ucrânia,,67
57,42:54,43:00,2574.0,2580.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tele jornal | ter 06 20 40,,68
58,43:00,43:12,2580.0,2592.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tele jornal | ter 06 20 40 | esperamos mais progresso como | resultado de tudo o que aconteceu hoje | achamos que temos os protocolos | de segurança praticamente terminados | telejornal | paris tuesday 6 january 2026,,69
59,43:12,43:24,2592.0,2604.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,,,para que o povo da ucrânia saiba | são importantes | telejornal | ter 06 20 40 | que quando isto terminar | termina para sempre | 5900 | tele jornal,,70
60,43:24,43:27,2604.0,2607.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tele jornal | ter 06 20 41 | tugal | mav,,71
61,43:27,46:30,2607.0,2790.0,3.05,Internacional,Internacional,Internacional,high,False,,0.656,1.0,4,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Governo/Partidos","Internacional, Economia/Proteção Social, Governo/Partidos",,,guerra na ucrânia | tele jornal | ter 06 20 41 | eua apoiam garantias de segurança após acordo paz | juis mon | luis montenegro | primeiro ministro | coligação de vontades dá garantias a kiev,"falta o mais difícil esse passo de gigante para que a Rússia aceite todas as condições da Ucrania e dos Estados Unidos, mas para chegar até estas condições da Ucrania e dos Estados Unidos ainda falta que estas duas partes continuem negociais. Zelens que ediciu na Conferência de Emprensa ainda falta negociar sobretudo os pontos territoriales desse documento de 20 pontos, essas negociações vão continuar aqui em Paris entre as ligações dos Unidos e da Ucrania e depois falta também negociar aquilo que os norte-americanos chamam o acordo de prosperidade. Naturalmente, estevoito cofo disse-o, os Estados Unidos estão a trabalhar com empresas norte-americanas, empresas como a Black Ock para simplesm...",72
62,46:30,47:24,2790.0,2844.0,0.9,Ambiente/Meteorologia/Proteção Civil,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,ocr_only,False,Speech theme is unknown; OCR provides the usable theme.,0.444,1.0,1,weak_candidate_no_persistence,low,46:54,24.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,47:00,30.0,"lexical_change_high, semantic_change_high",Ambiente/Meteorologia/Proteção Civil,,,,telejornal | ter 06 20 44 | tele jornal | neve causa constrangimentos | klm | 10000 | cleve city regard | klivi,"Nós moeten a gente mangá-la com o API牙el Seisez Elementary-mal sukaaram a dra. Com muita análiaело quanto spectral, mas Festos, para kän nuestO~~~ Nós podemos protector as headphone suivias para scenéis possu temporais pin안�보 capablex antes de qualquer магазista ali novos prisa",73
63,47:24,47:36,2844.0,2856.0,0.2,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,24.0,"lexical_change_high, semantic_change_high",,,,,tele jornal | ter 06 20 45 | telej ornal,"Nós moeten a gente mangá-la com o API牙el Seisez Elementary-mal sukaaram a dra. Com muita análiaело quanto spectral, mas Festos, para kän nuestO~~~ Nós podemos protector as headphone suivias para scenéis possu temporais pin안�보 capablex antes de qualquer магазista ali novos prisa",74
64,47:36,47:51,2856.0,2871.0,0.25,Ambiente/Meteorologia/Proteção Civil,No speech,Ambiente/Meteorologia/Proteção Civil,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:00,36.0,"lexical_change_high, semantic_change_high","Transportes/Mobilidade, Ambiente/Meteorologia/Proteção Civil",,,,nada | não há comboios ou voos | tele jornal | ter 06 20 45 | é uma loucura | nos | com a neve em inglaterra | pensámos que tínhamos problemas,,"75, 76"
65,47:51,48:03,2871.0,2883.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,39.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,tele jornal | ter 06 20 45,,77
66,48:03,48:18,2883.0,2898.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,27.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,desde as 5 da manhã de hoje | ficámos sem energia elétrica | tele jornal | ter 06 20 45 | alpreci | está a causar muitos transtornos | os aparelhos não funcionam | de intervenção,,78
67,48:18,48:21,2898.0,2901.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,12.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,tele jornal | ter 06 20 45,,79
68,48:21,48:27,2901.0,2907.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,9.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high",,,,,tele jornal | ter 06 20 46 | editor de imagem | marcelo sá carvalho | francisca fortuna | jornalista,,80
69,48:27,49:48,2907.0,2988.0,1.35,Justiça/Segurança,Justiça/Segurança,Justiça/Segurança,high,False,,0.741,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,3.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, gap_high","Justiça/Segurança, Internacional, Transportes/Mobilidade, Desporto","Justiça/Segurança, Transportes/Mobilidade",,,tele jornal | ter 06 20 46 | acidente em frança | há uma cidadã portuguesa e | há uma cidadã portuguesa entre os feridos | telej ornal | 2 autocarros com matrícula portuguesa envolvidos | 2 pessoas morreram e mais de 50 ficaram feri,"Há uma português entre os feridos deste acidente, que aconteceu ao final da tarde, do acidente resultaram dois mortos confirmados e mais de 50 feridos. Um dos autocarros é da empresa Ovenitur de Viana do Castelo. O outro autocarro, como a tricola português é da FLEXI BASE. Uma das vítimas mortais seguia neste veículo.",81
