block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
39,Economia/Proteção Social,30.0,0.5882352941176471,51.0,0.8947368421052632,2,Economia/Proteção Social,,,"25, 26","BPI, 9SB, mostra que as mulheres e as pessoas mais pobres têm menos interesse na participação política e cívica, mas uma em cada duas pessoas pobres considera que a política não dá voz às pessoas. 37.5% das mulheres, inquilhidas são de esquerda ou de centro esquerda, face a 29% dos homens, que estão mais à direita, 34,9%. Em relação ao 26,7% das mulheres, por outro lado, as pessoas mais ricas identificam-se bem mais à direita, de que as pessoas mais pobres. Quanto ao posicionamento relativamente à emigração, aumentou a perceção de que os imigrantes têm o impacto positivo para a economia, mas diminuiu o número de pessoas que consideram que a emigração contribui para o enriquecimento cultural do país. Ao mesmo tempo, mulheres e pessoas mais pobres são menisabertas à emigração.","BPI, 9SB, mostra que as mulheres e as pessoas mais pobres têm menos interesse na participação política e cívica, mas uma em cada duas pessoas pobres considera que a política não dá voz às pessoas. 37.5% das mulheres, inquilhidas são de esquerda ou de centro esquerda, face a 29% dos homens, que estão mais à direita, 34,9%. Em relação ao 26,7% das mulheres, por outro lado, as pessoas mais ricas identificam-se bem mais à direita, de que as pessoas mais pobres. Quanto ao posicionamento relativamente à emigração, aumentou a perceção de que os imigrantes têm o impacto positivo para a economia, mas diminuiu o número de pessoas que consideram que a emigração contribui para o enriquecimento cultural ..."
40,No speech,0.0,0.0,0.0,0.0,0,,,,,,
41,Justiça/Segurança,90.0,0.6,150.0,0.7142857142857143,5,Justiça/Segurança,,,27,"O assaltante da Orívesaria do Centro Compecial, Vasco da Gama, terá estrangulado o colega de Sela no domingo, no estabelecimento presionale anexo a Pejota. Yuri Rodrigues deu alerta aos guardas presionais, mas omitiu qualquer responsabilidade na morte do recuso. O homem tinha 26 anos e era suspeito de tentar matar a mãe. A judiciária exuou a Sela para perícias de investigação e Yuri foi transferido para outra já partilhada por dois homens. Na terça-feira tento fazer um matalião a um desses companheiros de Sela, mas desta vez havia uma destunha, o outro recuso que agertou os guardas. Faça agressão, o assaltante de joias foi transferido, esta quarta-feira para Montsanto, uma cadeia de segurança máxima para onde vão os presos mais violentos. Yuri está isolado, espera que o tribunal disse que são de penas ratifico o regime de segurança e simplicará estar fechado quase todo o dia e só ter direito a ir ao recreio durante duas horas. A direção geral de reinserção e serviços presionais confirma tanto a agressão com uma transferência de cadeia, mas ainda não há resultado oficial da autópcia. O corpo foi libertado hoje pelo Instituto de Medicina Legal. A TVI CEMIAN sabe que os isamos a ponta um para strangamento e Yuri não tinha cadar astro até sete de dezembro","O assaltante da Orívesaria do Centro Compecial, Vasco da Gama, terá estrangulado o colega de Sela no domingo, no estabelecimento presionale anexo a Pejota. Yuri Rodrigues deu alerta aos guardas presionais, mas omitiu qualquer responsabilidade na morte do recuso. O homem tinha 26 anos e era suspeito de tentar matar a mãe. A judiciária exuou a Sela para perícias de investigação e Yuri foi transferido para outra já partilhada por dois homens. Na terça-feira tento fazer um matalião a um desses companheiros de Sela, mas desta vez havia uma destunha, o outro recuso que agertou os guardas. Faça agressão, o assaltante de joias foi transferido, esta quarta-feira para Montsanto, uma cadeia de seguranç..."
42,Ambiente/Meteorologia/Proteção Civil,30.0,0.5,60.0,0.40816326530612246,2,Ambiente/Meteorologia/Proteção Civil,,,28,"Me vivimos num país, não vocês venham em uma zona extremamente descegada, a única, o único ruído que soubia que foi o mandizal alterações que não tem no ambiente, era a senhora falar como estar com os caens. Todos os dias via a senhora, sempre que voo alimentar os animais ela esperava para a janela, se vai trabalhar aqui no quintal e por aí fora, fui reparando de alguns chinais, os caens muito agitados, de la derrata forma diferente, a chaminando, fazia fume que ela cozinhava sempre a lenha e foi nesse período que liga aí a janela.","Me vivimos num país, não vocês venham em uma zona extremamente descegada, a única, o único ruído que soubia que foi o mandizal alterações que não tem no ambiente, era a senhora falar como estar com os caens. Todos os dias via a senhora, sempre que voo alimentar os animais ela esperava para a janela, se vai trabalhar aqui no quintal e por aí fora, fui reparando de alguns chinais, os caens muito agitados, de la derrata forma diferente, a chaminando, fazia fume que ela cozinhava sempre a lenha e foi nesse período que liga aí a janela."
43,Other/Unknown,6.0,1.0,6.0,0.6666666666666666,1,,,,29,Eu fichar de um ciclo um ano e três meses depois,Eu fichar de um ciclo um ano e três meses depois
44,Justiça/Segurança,90.0,0.7894736842105263,114.0,0.5507246376811594,4,"Educação, Justiça/Segurança",,,29,"Eu fichar de um ciclo um ano e três meses depois do atroplamento que matou a fonso com salves o estudante universitário de 21 anos, uma passada era lúgula, o pai e o irmão, outros familiares e amics do jovem, as vestiram à leitura de bocó, então que ditou a coordenação de 14 anos e nove meses de prisão, a autáxista que atrupalou e fugiu, saem para estar ao cilio. Eram os mesmos 14 anos e nove meses que eu trocaria de um angrado para ter o meu filho de volta. Nenhum apenas, na que fosse apenas máxima, permitida no qual de que não, porque é os 25 anos, seria justa para quem perder um filho com 21 anos. O coletivo de juízes considerou que o Argo Hito atua com friasa, consciente da consequência da ação, quando decidiu não parar no sinal vermelho, continuar a marcha e depois fugir, confessando o crime, saem de mostrar arrependimento ou qualquer empatia. Uma sessão que durou pouco mais de maior hora, a juízes acriticou há-te tudo negligente e rincidente do homem com um cadastro de vários acidentes, um deles provocando outra vítima mortal. No final, com outraização da magistrada, Joel Franco diz apenas que é a condinação em justa.","Eu fichar de um ciclo um ano e três meses depois do atroplamento que matou a fonso com salves o estudante universitário de 21 anos, uma passada era lúgula, o pai e o irmão, outros familiares e amics do jovem, as vestiram à leitura de bocó, então que ditou a coordenação de 14 anos e nove meses de prisão, a autáxista que atrupalou e fugiu, saem para estar ao cilio. Eram os mesmos 14 anos e nove meses que eu trocaria de um angrado para ter o meu filho de volta. Nenhum apenas, na que fosse apenas máxima, permitida no qual de que não, porque é os 25 anos, seria justa para quem perder um filho com 21 anos. O coletivo de juízes considerou que o Argo Hito atua com friasa, consciente da consequência ..."
45,Justiça/Segurança,18.0,0.375,48.0,0.45714285714285713,2,Justiça/Segurança,,,"30, 31","No fundo, uma absolvição, obviamente, iria de acordo com aquilo quanto que ela continua, enfim, a prognar sobre a sua, digamos, o seu comportamento, mas como disse, ela é que sabrá em bórigo explicar-se, um dia quis herfazer, com as foram os motivos desta confissão, mas uma coisa é certa, com esta confissão por ser termina, uma retinheciação em unização e, portanto, ia vida a codirou. ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos","No fundo, uma absolvição, obviamente, iria de acordo com aquilo quanto que ela continua, enfim, a prognar sobre a sua, digamos, o seu comportamento, mas como disse, ela é que sabrá em bórigo explicar-se, um dia quis herfazer, com as foram os motivos desta confissão, mas uma coisa é certa, com esta confissão por ser termina, uma retinheciação em unização e, portanto, ia vida a codirou. ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos"
46,Justiça/Segurança,9.0,1.0,9.0,1.0,1,Justiça/Segurança,,,31,"ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos","ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos"
47,Justiça/Segurança,12.0,1.0,12.0,1.0,2,"Justiça/Segurança, Transportes/Mobilidade",,,31,"ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5","ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao níve..."
48,Justiça/Segurança,9.0,1.0,9.0,1.0,1,"Justiça/Segurança, Transportes/Mobilidade",,,31,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5","negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5"
49,Justiça/Segurança,9.0,1.0,9.0,1.0,1,"Justiça/Segurança, Transportes/Mobilidade",,,31,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5","negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5"
50,Justiça/Segurança,12.0,1.0,12.0,1.0,2,"Justiça/Segurança, Transportes/Mobilidade",,,"31, 32","negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5 da A2 em Almada, o quilômetro 15 da 20 no Porto, o quilômetro 5 da A7, no quilômetro 7 no IPC, em Lisboa. São classificados como pontos negros, os trossos destrada até 200 metros de extensão, com pelo menos 5 acidentes com vítimas no período de um ano. Os problemas têm que ser identificado precisamente para que não haja desastres. Precisamente para que não haja sido de graves e mortos. Temos o país recheado de autostradas e quando é quando essas vias começaram por","negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5 da A2 em Almada, o quilômetro 15 da 20 no Porto, o quilômetro 5 da A7, no quilômetro 7 no IPC, em Lisboa. São classificados como pontos negros, os trossos destrada até 200 metros de extensão, com pelo menos 5 acidentes com vítimas no período de um ..."
51,Justiça/Segurança,21.0,0.4666666666666667,45.0,1.0,2,Justiça/Segurança,,,"31, 32","da A2 em Almada, o quilômetro 15 da 20 no Porto, o quilômetro 5 da A7, no quilômetro 7 no IPC, em Lisboa. São classificados como pontos negros, os trossos destrada até 200 metros de extensão, com pelo menos 5 acidentes com vítimas no período de um ano. Os problemas têm que ser identificado precisamente para que não haja desastres. Precisamente para que não haja sido de graves e mortos. Temos o país recheado de autostradas e quando é quando essas vias começaram por ser malso-seitos. Nós sabemos que esses escudos têm imenso problemas e sempre tiveram mais problemas. No entanto, estes dados da NCR são de 2023. E o número de pontos negros foi aumentando desde 2020 a ano da pandemia. Tentamos perceber se a NCR não teria números mais atualizados. Recebemos um email ao final do dia, mas sem números de 2024 ou 2025.","da A2 em Almada, o quilômetro 15 da 20 no Porto, o quilômetro 5 da A7, no quilômetro 7 no IPC, em Lisboa. São classificados como pontos negros, os trossos destrada até 200 metros de extensão, com pelo menos 5 acidentes com vítimas no período de um ano. Os problemas têm que ser identificado precisamente para que não haja desastres. Precisamente para que não haja sido de graves e mortos. Temos o país recheado de autostradas e quando é quando essas vias começaram por ser malso-seitos. Nós sabemos que esses escudos têm imenso problemas e sempre tiveram mais problemas. No entanto, estes dados da NCR são de 2023. E o número de pontos negros foi aumentando desde 2020 a ano da pandemia. Tentamos per..."
52,Internacional,9.0,0.6,15.0,1.0,2,Internacional,,,"32, 33","ser malso-seitos. Nós sabemos que esses escudos têm imenso problemas e sempre tiveram mais problemas. No entanto, estes dados da NCR são de 2023. E o número de pontos negros foi aumentando desde 2020 a ano da pandemia. Tentamos perceber se a NCR não teria números mais atualizados. Recebemos um email ao final do dia, mas sem números de 2024 ou 2025. Borgesela está sob tensão nas ruas e também nos edifícios de Comissão Europeia. O Consolho Europeu, decide materias cruciais, o financiamento da Ucrania e a reconstrução após um eventual se arfogo. E também o debate final sobre o acordo com o Merkel Sul e aí este assunto que levou às ruas da capital Belga, agricultores de vários","ser malso-seitos. Nós sabemos que esses escudos têm imenso problemas e sempre tiveram mais problemas. No entanto, estes dados da NCR são de 2023. E o número de pontos negros foi aumentando desde 2020 a ano da pandemia. Tentamos perceber se a NCR não teria números mais atualizados. Recebemos um email ao final do dia, mas sem números de 2024 ou 2025. Borgesela está sob tensão nas ruas e também nos edifícios de Comissão Europeia. O Consolho Europeu, decide materias cruciais, o financiamento da Ucrania e a reconstrução após um eventual se arfogo. E também o debate final sobre o acordo com o Merkel Sul e aí este assunto que levou às ruas da capital Belga, agricultores de vários"
53,Internacional,21.0,0.4117647058823529,51.0,0.8947368421052632,2,Internacional,,,33,"Borgesela está sob tensão nas ruas e também nos edifícios de Comissão Europeia. O Consolho Europeu, decide materias cruciais, o financiamento da Ucrania e a reconstrução após um eventual se arfogo. E também o debate final sobre o acordo com o Merkel Sul e aí este assunto que levou às ruas da capital Belga, agricultores de vários países, em Furi.","Borgesela está sob tensão nas ruas e também nos edifícios de Comissão Europeia. O Consolho Europeu, decide materias cruciais, o financiamento da Ucrania e a reconstrução após um eventual se arfogo. E também o debate final sobre o acordo com o Merkel Sul e aí este assunto que levou às ruas da capital Belga, agricultores de vários países, em Furi."
54,No speech,0.0,0.0,0.0,0.0,0,,,,,,
55,No speech,0.0,0.0,0.0,0.0,0,,,,,,
56,No speech,0.0,0.0,0.0,0.0,0,,,,,,
57,No speech,0.0,0.0,0.0,0.0,0,,,,,,
58,Internacional,3.0,1.0,3.0,1.0,1,Internacional,,,34,"França Alidera, um grupo de países que rejeita o acordo entre o Nyoro Paio Marcos sul, que deverá ser discutido e aprovado na sexta-feira","França Alidera, um grupo de países que rejeita o acordo entre o Nyoro Paio Marcos sul, que deverá ser discutido e aprovado na sexta-feira"
59,Internacional,93.0,0.6078431372549019,153.0,1.0,6,Internacional,,,"34, 35, 36, 37","França Alidera, um grupo de países que rejeita o acordo entre o Nyoro Paio Marcos sul, que deverá ser discutido e aprovado na sexta-feira para os Estados Membros. Se houver uma minoria de bloqueio, o acordo com os países da América do Sul, que demorou 25 anos a fechar, pode ser sumado e itália pode ter um papel decisivo. Um dos temas mais importantes deste Conselho Europeu era, em tanto, o Crania. António Costa avisou que reunião só a caberia depois de chegar a um acordo sobre ajuda ao Crania para o próximo ano e também para um outro problema, como financiar a reconstrução do país após um possível sar fogo. O correspondente da TVI, António Acistechera, a Companhia A Simera, que é também, bonita, António. É também o maior desafio do António Costa enquanto presidente do Conselho Europeu até agora. nem mais é a banônia e a banônia está todos os spectadores do Jornal Nacional porque António Costa e os 27 prometeram há dois meses na última semeira, frente a frente com o valor de emiris elenos que que iriam financiar a Ucrania nos próximos dois anos e têm os olhos do mundo muito particularmente dos Estados Unidos apontados aqui abroxelas. Como que os 27 vão cumprir a promessa que fizeram há dois meses, têm duas opções em cima da mesa, utilizar o dinheiro dos ativos russos imobilizados no emprestim, ou optar pela dívida comum há uma decisão que é mais simples porque só requer a maioria codificada, a decisão da dívida comum requer unanimidade e isso já sabemos dizer não existe entre hoje 27. A questão é muito problemática para a Ucrania porque os Estados Unidos já não apoiam a Ucrania financeiramente e esse papel acaba apenas e só aos europeus. Promessa feita por António Costa que disse que assim vai durar o tempo que for necessários é aqui estamos há mais ou menos 10 horas, veremos aqui horas vamos sair e com o tipo de notícia que terminará este conselho europeu. Miguel, vamos começar para aqui agora, este espaço da Quinta-Coluna. Estamos a ver, agricultores em protestas em Bruxelas, control de dinheiro que é desviado para a compra de armamento e para os força de guerra que, neste momento, domina e contra o acordo com o Mercóso.","França Alidera, um grupo de países que rejeita o acordo entre o Nyoro Paio Marcos sul, que deverá ser discutido e aprovado na sexta-feira para os Estados Membros. Se houver uma minoria de bloqueio, o acordo com os países da América do Sul, que demorou 25 anos a fechar, pode ser sumado e itália pode ter um papel decisivo. Um dos temas mais importantes deste Conselho Europeu era, em tanto, o Crania. António Costa avisou que reunião só a caberia depois de chegar a um acordo sobre ajuda ao Crania para o próximo ano e também para um outro problema, como financiar a reconstrução do país após um possível sar fogo. O correspondente da TVI, António Acistechera, a Companhia A Simera, que é também, bon..."
60,Internacional,6.0,1.0,6.0,1.0,1,Internacional,,,"36, 37","o tipo de notícia que terminará este conselho europeu. Miguel, vamos começar para aqui agora, este espaço da Quinta-Coluna. Estamos a ver, agricultores em protestas em Bruxelas, control de dinheiro que é desviado para a compra de armamento e para os força de guerra que, neste momento, domina e contra o acordo com o Mercóso.","o tipo de notícia que terminará este conselho europeu. Miguel, vamos começar para aqui agora, este espaço da Quinta-Coluna. Estamos a ver, agricultores em protestas em Bruxelas, control de dinheiro que é desviado para a compra de armamento e para os força de guerra que, neste momento, domina e contra o acordo com o Mercóso."
61,Internacional,18.0,0.6,30.0,1.0,2,"Internacional, Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,"36, 37","o tipo de notícia que terminará este conselho europeu. Miguel, vamos começar para aqui agora, este espaço da Quinta-Coluna. Estamos a ver, agricultores em protestas em Bruxelas, control de dinheiro que é desviado para a compra de armamento e para os força de guerra que, neste momento, domina e contra o acordo com o Mercóso. E contra o acordo com o Mercóso. O Gustavo de lançar aqui uma frase do primeiro ministro Pulaco, que retrata um pouco o ambiente que se vive neste momento, nos 27, que é a questão da Ucrania. Ou entregamos dinheiro hoje, diz-lo, o Trim Seng a mim.","o tipo de notícia que terminará este conselho europeu. Miguel, vamos começar para aqui agora, este espaço da Quinta-Coluna. Estamos a ver, agricultores em protestas em Bruxelas, control de dinheiro que é desviado para a compra de armamento e para os força de guerra que, neste momento, domina e contra o acordo com o Mercóso. E contra o acordo com o Mercóso. O Gustavo de lançar aqui uma frase do primeiro ministro Pulaco, que retrata um pouco o ambiente que se vive neste momento, nos 27, que é a questão da Ucrania. Ou entregamos dinheiro hoje, diz-lo, o Trim Seng a mim."
62,Governo/Partidos,39.0,1.0,39.0,1.0,2,"Governo/Partidos, Internacional, Ambiente/Meteorologia/Proteção Civil, Economia/Proteção Social",,,"37, 38","E contra o acordo com o Mercóso. O Gustavo de lançar aqui uma frase do primeiro ministro Pulaco, que retrata um pouco o ambiente que se vive neste momento, nos 27, que é a questão da Ucrania. Ou entregamos dinheiro hoje, diz-lo, o Trim Seng a mim. É tão mal que o primeiro ministro Belga, em que mando um parecer uns constitucionalistas do país e eles concluíram que a Beausca não podia entrar em galdo dinheiro. E a Beausca é guardiando o dinheiro. O que se passa com as espectadores perceberem? E são os engrenheiros que eles investiram nos engrenjeros, que não nos engrenjeram, em bancos engrenjeros, cerca de 200 mil milhões de dinheiro de","E contra o acordo com o Mercóso. O Gustavo de lançar aqui uma frase do primeiro ministro Pulaco, que retrata um pouco o ambiente que se vive neste momento, nos 27, que é a questão da Ucrania. Ou entregamos dinheiro hoje, diz-lo, o Trim Seng a mim. É tão mal que o primeiro ministro Belga, em que mando um parecer uns constitucionalistas do país e eles concluíram que a Beausca não podia entrar em galdo dinheiro. E a Beausca é guardiando o dinheiro. O que se passa com as espectadores perceberem? E são os engrenheiros que eles investiram nos engrenjeros, que não nos engrenjeram, em bancos engrenjeros, cerca de 200 mil milhões de dinheiro de"
63,Internacional,75.0,0.6578947368421053,114.0,1.0,5,"Governo/Partidos, Economia/Proteção Social, Justiça/Segurança, Internacional",,,"38, 39, 40","É tão mal que o primeiro ministro Belga, em que mando um parecer uns constitucionalistas do país e eles concluíram que a Beausca não podia entrar em galdo dinheiro. E a Beausca é guardiando o dinheiro. O que se passa com as espectadores perceberem? E são os engrenheiros que eles investiram nos engrenjeros, que não nos engrenjeram, em bancos engrenjeros, cerca de 200 mil milhões de dinheiro de provenência e de ouvidosas. Em muitos casos. Não, eram os dos Estados, não eram os dos oligarcas. Os oligarcas foram muito bem recebidos, fartaram-se com para a casa de Luísson Londres e A.C. e Talnia, e havia isso foram muito bem recebidos. E este era o dinheiro do Estado Russo, o dinheiro de todos os outros, menos dos oligarcas, ou também dos oligarcas. O que acontece? Acontece que depois de envazar a Ucranha, começou a se agerar uma ideia que a Ucranha vai ser reconstruída, graças ao dinheiro dos outros foram os que mandaram, foram os que esteriram, portanto, são os que pagam. independentemente de se achar que a esta ideia está certo ou não, o que se passa é que não há fundamentos jurídicos para isto. Não há, porque estamos para um de confíscito de bemos. E os confíscitos de bemos são de cartados flutribunal. Agora qual é o tribunal de aqui? O União Europeia não é um tribunal. Uma maioria dos Estados Membros da União Europeia não é um tribunal. Portanto, o medo dos belgas e de quatro países que se já se juntaram a belas, é que se se for feito, a Rússia vanya pedir a todos os países da União Europeia que paguem. E que o Tribunal de Internacional nos derraza. Aquilo que a Belos já tem dito é que precisa de um parakeado muito grande para a eventualidade de uma queda que empare todos a gente envolvida nesta operação. Este, numa altura, em que a Europa reinveste no Nárea da Defesa da Segurança com o medo da ameaça Rússia. E em que Portugal, no Celuto Primeiro, no Nomello, é o maior plano de investimento de sempre na defesa de 5,8 mil milhões de euros, que inclui uma fábrica de doblindados, a aquisição de fragatas, helicópteros, etc. Oze, segundo por si, esses 5 mil milhões de euros são um plano de rarimamento para escutar nos próximos três anos. Mas todos os anos nós acrescentamos mais quatro, cinco mil milhões de euros para conseguirme chegar aos três porcentos de despesa da Nato. Então fora é isto. Em princípio foi o que eu percebi. Não sei se percebi bem ou mal. O que é a de grava aqui, o que é a de grava aqui é que isto faz. É só o senhor do Nhoro,","É tão mal que o primeiro ministro Belga, em que mando um parecer uns constitucionalistas do país e eles concluíram que a Beausca não podia entrar em galdo dinheiro. E a Beausca é guardiando o dinheiro. O que se passa com as espectadores perceberem? E são os engrenheiros que eles investiram nos engrenjeros, que não nos engrenjeram, em bancos engrenjeros, cerca de 200 mil milhões de dinheiro de provenência e de ouvidosas. Em muitos casos. Não, eram os dos Estados, não eram os dos oligarcas. Os oligarcas foram muito bem recebidos, fartaram-se com para a casa de Luísson Londres e A.C. e Talnia, e havia isso foram muito bem recebidos. E este era o dinheiro do Estado Russo, o dinheiro de todos os ..."
64,Governo/Partidos,54.0,0.5454545454545454,99.0,1.0,4,"Internacional, Justiça/Segurança, Transportes/Mobilidade, Governo/Partidos",,,40,"fábrica de doblindados, a aquisição de fragatas, helicópteros, etc. Oze, segundo por si, esses 5 mil milhões de euros são um plano de rarimamento para escutar nos próximos três anos. Mas todos os anos nós acrescentamos mais quatro, cinco mil milhões de euros para conseguirme chegar aos três porcentos de despesa da Nato. Então fora é isto. Em princípio foi o que eu percebi. Não sei se percebi bem ou mal. O que é a de grava aqui, o que é a de grava aqui é que isto faz. É só o senhor do Nhoro, que não é muito claro todo o plano que se conhece até agora. Pois não, não é nada claro. Não é nada claro. Uma das críticas que só zego primeiro, não é transparente, não há concluços públicos, nada é explicado de detalhe. E zeh, há uma coisa que a gente sabe com certeza. Eu sei pelo menos. Onde há a comprar a dar-me, e onde há a comprar da aviões, há a corrupção. É garantido. Não tem nada a que saber. É garantido. Você quer comprar um boi em que se viu. O outro quer comprar um leão para militar e vai haver corrupção. Portanto, o governo diz que agora vai nomear uma estrutura de missão. Que agora se chama... Tudo tem uma estrutura de missão. Eu espero que sim que a estrutura de missão funcionam bem e tudo isso. Agora, Portugal está inserido num programa de Chabalseif, que o segundo ministro, no leão no leão, praticamente aquilo não teria custo na descrição do ministro. Porque nesse capagavha, tem dez anos de carecia. Tem dez anos de carecia, mas não é investada. É não é investado que nós vamos usar a pagar ao fim de dez anos. Portanto, o que estamos a deixar aqui é uma erança muito pesada. Não é só os agricultores europeus que têm que se cachaques. Tem que se cachaquear muito agente, que vai deixar de ter. Eu acho que os pros dias não perceberam. Nós vamos deixar ter prestações sociais por causa dos esforços de armamento que estamos a fazer. E quando ouvimos o José Lera Alman, Mertz, a dizer, provavelmente não é obter o ministro de Fizal na Oscar Preitórios, provavelmente haverá uma guerra entre a Nato.","fábrica de doblindados, a aquisição de fragatas, helicópteros, etc. Oze, segundo por si, esses 5 mil milhões de euros são um plano de rarimamento para escutar nos próximos três anos. Mas todos os anos nós acrescentamos mais quatro, cinco mil milhões de euros para conseguirme chegar aos três porcentos de despesa da Nato. Então fora é isto. Em princípio foi o que eu percebi. Não sei se percebi bem ou mal. O que é a de grava aqui, o que é a de grava aqui é que isto faz. É só o senhor do Nhoro, que não é muito claro todo o plano que se conhece até agora. Pois não, não é nada claro. Não é nada claro. Uma das críticas que só zego primeiro, não é transparente, não há concluços públicos, nada é expl..."
