block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
39,26:09,27:06,1569.0,1626.0,0.95,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.895,0.588,2,candidate_detected,high,26:15,6.0,4,"new_body_terms, lexical_shift_from_baseline, body_zone_changed",False,,,,,Economia/Proteção Social,,,desigualdades em portugal | to e decomo doddeo menos adedias à misorasão | 20 20 | 9 12 14 2019 14 14 19 19 19 2 | mulheres e pessoas pobres menos abertas à imigração | jornal nacional | basta | tvi 20 20,"BPI, 9SB, mostra que as mulheres e as pessoas mais pobres têm menos interesse na participação política e cívica, mas uma em cada duas pessoas pobres considera que a política não dá voz às pessoas. 37.5% das mulheres, inquilhidas são de esquerda ou de centro esquerda, face a 29% dos homens, que estão mais à direita, 34,9%. Em relação ao 26,7% das mulheres, por outro lado, as pessoas mais ricas identificam-se bem mais à direita, de que as pessoas mais pobres. Quanto ao posicionamento relativamente à emigração, aumentou a perceção de que os imigrantes têm o impacto positivo para a economia, mas diminuiu o número de pessoas que consideram que a emigração contribui para o enriquecimento cultural ...",43
40,27:06,27:30,1626.0,1650.0,0.4,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,weak_candidate_no_persistence,low,27:27,21.0,2,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump",False,,,,,,,,desigualdades em portugal | mulheres e ricos mais preocupados com direitos lgtbqia | 20 21 | jornal nacional | tvi | tvi 20 21 | tv i 20 21 | 0 754,,44
41,27:30,31:00,1650.0,1860.0,3.5,Justiça/Segurança,Justiça/Segurança,Justiça/Segurança,high,False,,0.714,0.6,5,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,28:00,30.0,"lexical_change_high, semantic_change_high, gap_high",Justiça/Segurança,Justiça/Segurança,,,tvi 20 21 | idosa encontrada morta após assalto | 20 21 | jornal nacional | adamorta após assalto | tv i 20 22 | tvi 20 22 | tvi ladrão de joias homicida,"O assaltante da Orívesaria do Centro Compecial, Vasco da Gama, terá estrangulado o colega de Sela no domingo, no estabelecimento presionale anexo a Pejota. Yuri Rodrigues deu alerta aos guardas presionais, mas omitiu qualquer responsabilidade na morte do recuso. O homem tinha 26 anos e era suspeito de tentar matar a mãe. A judiciária exuou a Sela para perícias de investigação e Yuri foi transferido para outra já partilhada por dois homens. Na terça-feira tento fazer um matalião a um desses companheiros de Sela, mas desta vez havia uma destunha, o outro recuso que agertou os guardas. Faça agressão, o assaltante de joias foi transferido, esta quarta-feira para Montsanto, uma cadeia de seguranç...","45, 46"
42,31:00,33:27,1860.0,2007.0,2.45,Transportes/Mobilidade,Ambiente/Meteorologia/Proteção Civil,Transportes/Mobilidade,low_conflict,True,OCR and speech themes conflict.,0.408,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,31:00,0.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, volume_change_high","Justiça/Segurança, Transportes/Mobilidade",Ambiente/Meteorologia/Proteção Civil,,,autoridade confirma que vítima tinha ferimentos na cara | 20 25 | idosa encontrada sem vida | jornal acional | jornal nacional | autoridade confirma que vítima tinha ferimentos na car | tvi 20 25 | autoridade confirma que vítima tinha ferimentos na cara miguel antunes i vizinho,"Me vivimos num país, não vocês venham em uma zona extremamente descegada, a única, o único ruído que soubia que foi o mandizal alterações que não tem no ambiente, era a senhora falar como estar com os caens. Todos os dias via a senhora, sempre que voo alimentar os animais ela esperava para a janela, se vai trabalhar aqui no quintal e por aí fora, fui reparando de alguns chinais, os caens muito agitados, de la derrata forma diferente, a chaminando, fazia fume que ela cozinhava sempre a lenha e foi nesse período que liga aí a janela.",47
43,33:27,33:36,2007.0,2016.0,0.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.667,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,33:30,3.0,"lexical_change_high, semantic_change_high, gap_high",,,,,pontos negros nas estradas portuguesas | tvi 20 27 | 1 vi 20 27 | 20 27 | jornal nacional | 0 754,Eu fichar de um ciclo um ano e três meses depois,48
44,33:36,37:03,2016.0,2223.0,3.45,Justiça/Segurança,Justiça/Segurança,Justiça/Segurança,high,False,,0.551,0.789,4,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,33:30,6.0,"lexical_change_high, semantic_change_high, gap_high",Justiça/Segurança,"Educação, Justiça/Segurança",,,tvi 20 27 | atropelou jovem e fugiu | tvi atropelou jovem e fugiu | tvi 20 28 | 20 28 | jornal nacional | taxista condenado a 14 anos e 9 meses de prisão | tvi,"Eu fichar de um ciclo um ano e três meses depois do atroplamento que matou a fonso com salves o estudante universitário de 21 anos, uma passada era lúgula, o pai e o irmão, outros familiares e amics do jovem, as vestiram à leitura de bocó, então que ditou a coordenação de 14 anos e nove meses de prisão, a autáxista que atrupalou e fugiu, saem para estar ao cilio. Eram os mesmos 14 anos e nove meses que eu trocaria de um angrado para ter o meu filho de volta. Nenhum apenas, na que fosse apenas máxima, permitida no qual de que não, porque é os 25 anos, seria justa para quem perder um filho com 21 anos. O coletivo de juízes considerou que o Argo Hito atua com friasa, consciente da consequência ...","49, 50"
45,37:03,38:48,2223.0,2328.0,1.75,Justiça/Segurança,Justiça/Segurança,Justiça/Segurança,high,False,,0.457,0.375,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:30,27.0,"lexical_change_high, semantic_change_high, gap_high","Justiça/Segurança, Transportes/Mobilidade",Justiça/Segurança,,,condutora condenada por negligência em acidente de 2020 | portugal | criança ficou paraplégica | tvi 20 31 | can | carro foi contra um comboio | portuga | cnv portugal,"No fundo, uma absolvição, obviamente, iria de acordo com aquilo quanto que ela continua, enfim, a prognar sobre a sua, digamos, o seu comportamento, mas como disse, ela é que sabrá em bórigo explicar-se, um dia quis herfazer, com as foram os motivos desta confissão, mas uma coisa é certa, com esta confissão por ser termina, uma retinheciação em unização e, portanto, ia vida a codirou. ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos",51
46,38:48,38:57,2328.0,2337.0,0.15,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,18.0,"new_theme_after_unknown, semantic_change_high",,Justiça/Segurança,,,tvi 20 33 | 20 33,"ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos",52
47,38:57,39:09,2337.0,2349.0,0.2,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,27.0,"new_theme_after_unknown, semantic_change_high",,"Justiça/Segurança, Transportes/Mobilidade",,,tvi 20 33 | 20 33 | tvi | fonte ansr,"ocorre, portanto, a via tem problemas sempre de tempo. Nunca foi de bom vi. De acordo com o último relatório da Asociação Nacional de Segurança Rau da Oviária, com contagem feita a 30 dias para PSP e PLAGNR, foram identificados quarenta locais no continente. Os locais mais perigosos são a 5, com 5 pontos negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao níve...",53
48,39:09,39:18,2349.0,2358.0,0.15,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,39.0,"new_theme_after_unknown, semantic_change_high",,"Justiça/Segurança, Transportes/Mobilidade",,,20 33,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5",54
49,39:18,39:27,2358.0,2367.0,0.15,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",,,20 33 | 20232695508 | tvi 20 33 | id acidente 20232607061 | id acidente 20232610 | ttt tt | id acidente 20232650 | matte when,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5",55
50,39:27,39:39,2367.0,2379.0,0.2,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,"Justiça/Segurança, Transportes/Mobilidade",,,20 33 | km 7 do ip7 lisboa,"negros, o IC17 que tem 4 trossos considerados críticos e ainda o IC20 também com 4 trossos críticos. Com três pontos negros que a temos há 20, circular regional interior do Porto, a Estrada Nacional 206 entre fama, Líquia e Guimarães, o IC19 de Lisboa, a Cientra e o IPC, no Aeixo, Camarate Caia. Ainda pontos recorrentes, ou seja, onde continuá a haver muitos acidentes, mas a situação ao nível rodo ao viário não se resolve. São eles, o quilômetro 5 da A2 em Almada, o quilômetro 15 da 20 no Porto, o quilômetro 5 da A7, no quilômetro 7 no IPC, em Lisboa. São classificados como pontos negros, os trossos destrada até 200 metros de extensão, com pelo menos 5 acidentes com vítimas no período de um ...",56
51,39:39,40:24,2379.0,2424.0,0.75,Justiça/Segurança,Justiça/Segurança,Justiça/Segurança,high,False,,1.0,0.467,2,late_body_ocr_change,low,,39.0,4,"body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",False,,,,Justiça/Segurança,Justiça/Segurança,,,tvi 20 33 | pontos negros nas estradas | t5 565282 | tvi pontos negros nas estradas | tvi 20 34 | registados 36 595 mil acidentes com vítimas em 2023 | 20 34 | tvi,"da A2 em Almada, o quilômetro 15 da 20 no Porto, o quilômetro 5 da A7, no quilômetro 7 no IPC, em Lisboa. São classificados como pontos negros, os trossos destrada até 200 metros de extensão, com pelo menos 5 acidentes com vítimas no período de um ano. Os problemas têm que ser identificado precisamente para que não haja desastres. Precisamente para que não haja sido de graves e mortos. Temos o país recheado de autostradas e quando é quando essas vias começaram por ser malso-seitos. Nós sabemos que esses escudos têm imenso problemas e sempre tiveram mais problemas. No entanto, estes dados da NCR são de 2023. E o número de pontos negros foi aumentando desde 2020 a ano da pandemia. Tentamos per...",57
52,40:24,40:39,2424.0,2439.0,0.25,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.6,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,40:30,6.0,"new_theme_after_unknown, semantic_change_high",,Internacional,,,2 976 | tvi 20 34 | a seg | porque comemos rabanadas no natal | koz | 1 865,"ser malso-seitos. Nós sabemos que esses escudos têm imenso problemas e sempre tiveram mais problemas. No entanto, estes dados da NCR são de 2023. E o número de pontos negros foi aumentando desde 2020 a ano da pandemia. Tentamos perceber se a NCR não teria números mais atualizados. Recebemos um email ao final do dia, mas sem números de 2024 ou 2025. Borgesela está sob tensão nas ruas e também nos edifícios de Comissão Europeia. O Consolho Europeu, decide materias cruciais, o financiamento da Ucrania e a reconstrução após um eventual se arfogo. E também o debate final sobre o acordo com o Merkel Sul e aí este assunto que levou às ruas da capital Belga, agricultores de vários",58
53,40:39,41:36,2439.0,2496.0,0.95,Governo/Partidos,Internacional,Governo/Partidos,low_conflict,True,OCR and speech themes conflict.,0.895,0.412,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,40:30,9.0,"new_theme_after_unknown, semantic_change_high","Governo/Partidos, Internacional, Greves/Trabalho",Internacional,,,tvi 20 34 | agricultores descontentes | tvi 20 35 | tv i 20 35 | 20 35 | confrontos em frente ao parlamento europeu em bruxelas | confrontos em frente ao parlamento europeu em bruxela | comme,"Borgesela está sob tensão nas ruas e também nos edifícios de Comissão Europeia. O Consolho Europeu, decide materias cruciais, o financiamento da Ucrania e a reconstrução após um eventual se arfogo. E também o debate final sobre o acordo com o Merkel Sul e aí este assunto que levou às ruas da capital Belga, agricultores de vários países, em Furi.","59, 60"
54,41:36,41:48,2496.0,2508.0,0.2,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,41:00,36.0,"lexical_change_high, volume_change_high",,,,,não há nada que | possamos fazer mais | tvi 20 35 | não há nada que possamos fazer mais | penso eu do que estarmos aqui hoje | e continuarmos a | manifestar nos | tvi 20 36,,61
55,41:48,41:54,2508.0,2514.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,com melhor qualidade | tvi 20 36 | com menos produtos farmaçêuticos | com menos produtos farmacêuticos,,62
56,41:54,41:57,2514.0,2517.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,produtos que são proibidos aqui | tvi 20 36 | mas que são permitidos lá | 160,,63
57,41:57,42:00,2517.0,2520.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,mas que são permitidos lá | tvi 20 36 | leure agriculteurs | 20 36 | 129 | acres miles | fédération des jeune agriculteurs | 31 4,,64
58,42:00,42:03,2520.0,2523.0,0.05,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Internacional,,,federation des jeure agriculteurs | tvi 20 36,"França Alidera, um grupo de países que rejeita o acordo entre o Nyoro Paio Marcos sul, que deverá ser discutido e aprovado na sexta-feira",65
59,42:03,44:36,2523.0,2676.0,2.55,Internacional,Internacional,Internacional,high,False,,1.0,0.608,6,late_body_ocr_change,low,,75.0,2,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump",False,,,,Internacional,Internacional,,,tvi 20 36 | estamos hoje em bruxelas a protestar | a protestar | estamos hoje em bruxelas | italiana e europeia | pelo futuro da agricultura | contra as medidas | da comissão europeia,"França Alidera, um grupo de países que rejeita o acordo entre o Nyoro Paio Marcos sul, que deverá ser discutido e aprovado na sexta-feira para os Estados Membros. Se houver uma minoria de bloqueio, o acordo com os países da América do Sul, que demorou 25 anos a fechar, pode ser sumado e itália pode ter um papel decisivo. Um dos temas mais importantes deste Conselho Europeu era, em tanto, o Crania. António Costa avisou que reunião só a caberia depois de chegar a um acordo sobre ajuda ao Crania para o próximo ano e também para um outro problema, como financiar a reconstrução do país após um possível sar fogo. O correspondente da TVI, António Acistechera, a Companhia A Simera, que é também, bon...","66, 67"
60,44:36,44:42,2676.0,2682.0,0.1,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Internacional,,,tvi 20 38 | irreverência,"o tipo de notícia que terminará este conselho europeu. Miguel, vamos começar para aqui agora, este espaço da Quinta-Coluna. Estamos a ver, agricultores em protestas em Bruxelas, control de dinheiro que é desviado para a compra de armamento e para os força de guerra que, neste momento, domina e contra o acordo com o Mercóso.",68
61,44:42,45:12,2682.0,2712.0,0.5,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.6,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,"Internacional, Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,tvi 20 39,"o tipo de notícia que terminará este conselho europeu. Miguel, vamos começar para aqui agora, este espaço da Quinta-Coluna. Estamos a ver, agricultores em protestas em Bruxelas, control de dinheiro que é desviado para a compra de armamento e para os força de guerra que, neste momento, domina e contra o acordo com o Mercóso. E contra o acordo com o Mercóso. O Gustavo de lançar aqui uma frase do primeiro ministro Pulaco, que retrata um pouco o ambiente que se vive neste momento, nos 27, que é a questão da Ucrania. Ou entregamos dinheiro hoje, diz-lo, o Trim Seng a mim.",69
62,45:12,45:51,2712.0,2751.0,0.65,Other/Unknown,Governo/Partidos,Governo/Partidos,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,"Governo/Partidos, Internacional, Ambiente/Meteorologia/Proteção Civil, Economia/Proteção Social",,,tvi 20 39 | tvi 20 40,"E contra o acordo com o Mercóso. O Gustavo de lançar aqui uma frase do primeiro ministro Pulaco, que retrata um pouco o ambiente que se vive neste momento, nos 27, que é a questão da Ucrania. Ou entregamos dinheiro hoje, diz-lo, o Trim Seng a mim. É tão mal que o primeiro ministro Belga, em que mando um parecer uns constitucionalistas do país e eles concluíram que a Beausca não podia entrar em galdo dinheiro. E a Beausca é guardiando o dinheiro. O que se passa com as espectadores perceberem? E são os engrenheiros que eles investiram nos engrenjeros, que não nos engrenjeram, em bancos engrenjeros, cerca de 200 mil milhões de dinheiro de",70
63,45:51,47:45,2751.0,2865.0,1.9,Internacional,Internacional,Internacional,high,False,,1.0,0.658,5,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,46:30,39.0,"new_theme_after_unknown, semantic_change_high",Internacional,"Governo/Partidos, Economia/Proteção Social, Justiça/Segurança, Internacional",,,ue e financiamento à ucrânia | tvi 20 40 | tvi ue e financiamento à ucrânia | dinheiro hoje ou sangue amanhã | 20 40 | tvi | dinheiro hoje ou sangue amanha | miguel sousa tavares i tvi comentador,"É tão mal que o primeiro ministro Belga, em que mando um parecer uns constitucionalistas do país e eles concluíram que a Beausca não podia entrar em galdo dinheiro. E a Beausca é guardiando o dinheiro. O que se passa com as espectadores perceberem? E são os engrenheiros que eles investiram nos engrenjeros, que não nos engrenjeram, em bancos engrenjeros, cerca de 200 mil milhões de dinheiro de provenência e de ouvidosas. Em muitos casos. Não, eram os dos Estados, não eram os dos oligarcas. Os oligarcas foram muito bem recebidos, fartaram-se com para a casa de Luísson Londres e A.C. e Talnia, e havia isso foram muito bem recebidos. E este era o dinheiro do Estado Russo, o dinheiro de todos os ...",71
64,47:45,49:24,2865.0,2964.0,1.65,Justiça/Segurança,Governo/Partidos,Justiça/Segurança,low_conflict,True,OCR and speech themes conflict.,1.0,0.545,4,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Justiça/Segurança,"Internacional, Justiça/Segurança, Transportes/Mobilidade, Governo/Partidos",,,melo e o investimento histórico | tvi 20 42 | 5 8 mil milhões em rearmamento para as forças armadas | 20 42 | tvi | plano não é transparente nada é explicado ao detalhe | 20 43 | tvi 20 43,"fábrica de doblindados, a aquisição de fragatas, helicópteros, etc. Oze, segundo por si, esses 5 mil milhões de euros são um plano de rarimamento para escutar nos próximos três anos. Mas todos os anos nós acrescentamos mais quatro, cinco mil milhões de euros para conseguirme chegar aos três porcentos de despesa da Nato. Então fora é isto. Em princípio foi o que eu percebi. Não sei se percebi bem ou mal. O que é a de grava aqui, o que é a de grava aqui é que isto faz. É só o senhor do Nhoro, que não é muito claro todo o plano que se conhece até agora. Pois não, não é nada claro. Não é nada claro. Uma das críticas que só zego primeiro, não é transparente, não há concluços públicos, nada é expl...",72
65,49:24,51:42,2964.0,3102.0,2.3,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.652,6,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,49:30,6.0,"theme_changed, volume_change_high",,"Governo/Partidos, Internacional",,,estamos a deivad hedanica milito desada | melo e o investimento histórico | 20 43 | tvi | estamos a deixar herança muito pesada | 20 44 | estamos a deixar uma herança muito pesada | não oiço uma única voz a defender a paz na europa,"usar a pagar ao fim de dez anos. Portanto, o que estamos a deixar aqui é uma erança muito pesada. Não é só os agricultores europeus que têm que se cachaques. Tem que se cachaquear muito agente, que vai deixar de ter. Eu acho que os pros dias não perceberam. Nós vamos deixar ter prestações sociais por causa dos esforços de armamento que estamos a fazer. E quando ouvimos o José Lera Alman, Mertz, a dizer, provavelmente não é obter o ministro de Fizal na Oscar Preitórios, provavelmente haverá uma guerra entre a Nato. E, até 2030, o que vemos se gostar de dar NATO, que não é mais extremista, o Marco Udze, a dizer, nos próximos dois ou três anos, assinada forfeitamente, estamos a engerra com os r...",73
66,51:42,53:51,3102.0,3231.0,2.15,Governo/Partidos,Justiça/Segurança,Governo/Partidos,low_conflict,True,OCR and speech themes conflict.,1.0,0.628,5,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,51:00,42.0,"new_theme_after_unknown, lexical_change_high",Governo/Partidos,"Governo/Partidos, Justiça/Segurança, Economia/Proteção Social",André Ventura,,lei da nacionalidade chumbada | tvi 20 46 | uma derrota ou uma vitória para o governo | 20 46 | tvi | district | uma derrota ou uma vitória para o governa | 20 47,"países aplicassem o princípio de reciprocidade de serem... O que? Portugueses que não se naturalizar são de espera em 10 anos que acontecem com os nossos nacionais do nosso país. Bom, o governo conseguiu isso. O governo não conseguiu. Foi aquela colose que tinha dito aqui aquilo primeiro, tão inconstitucional. Quero, acho que qualquer criança de vi percebia que era... É apenas a soria da verdade da nacionalidade. E isso é que a gente não se transformou. Não se transformou. Percebam-se um português a condição. Um português a segunda caturia. Era a condade para a direção. E a minha idade também não conseguiu. Que quem tivesse sido conlado a dois anos de prisão, que não é nada, não podia pedir ...",74
67,53:51,55:27,3231.0,3327.0,1.6,Justiça/Segurança,Transportes/Mobilidade,Justiça/Segurança,low_conflict,True,OCR and speech themes conflict.,0.719,0.435,3,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:30,21.0,"lexical_change_high, semantic_change_high, volume_change_high",Justiça/Segurança,"Justiça/Segurança, Transportes/Mobilidade",,,embaló e os 5 milhões de euros | tvi 20 48 | braço direito do ex presidente da guiné detido em lisboa | 20 48 | tvi | 1v 20 48 | braço direito do ex presidente da guiné detido em lisbo | tvi 20 49,"O último tema, a extraordinária, a operação policial que teve lugar no fim de semana, no aeroportofigma do UR, onde terrou um jato privado proveniente de Guiné-Vissau, o Vuma de Noncianónima e foram quem viajava nesse jato privado, além da triplação, era a mulher do presidente, ou é ex-presidente, não se percebe o que é, se soca em balô que orquestrou um golpe de estado contra si próprio, pra se exilar, no alígio dezinho, que ela estava no avião, e estava o braço direito, uma empresário que é o braço direito de em balô com 5 milhões de euros em notas. Ora, as edas em 15, 5 milhões de euros em notas, na Guiné-Vissau, dessa é uma fortuna, que o deve servir, deve chegar para que um terça promoç...",75
68,55:27,55:30,3327.0,3330.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 20 49 | a segui | 2 976 | a seg | 20 49,,76
69,55:30,55:45,3330.0,3345.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,candidate_detected,high,55:39,9.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",False,,,,,,,,família que leva a sério luzes de natal | 20 49 | tvi | tvi 20 49 | a a sério luzes de natal | jornal nacional | a televisão feita por si | tvi 20 50,,77
70,55:45,56:00,3345.0,3360.0,0.25,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,tvi 20 50 | porque comemos rabanadas no natal | 20 50 | tvi | kon | kozi | ios rabanadas no natal | 1 865,,78
71,56:00,01:01:24,3360.0,3684.0,5.4,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.37,0.25,4,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Internacional,,,tvi 21 05 | 67773 | prenda dourada as rabanadas | tvi 21 06 | 21 06 | tvi | um doce democrático para evitar desperdicios | kozz,"Na Siberia, na Russia, ontem na Cheu Catarina, não há Rabanadas. Mas tem parecido, que também é um pão, que fica de um dia para outro ou dois dias, que é assim mais pequeno, para fazer umas Rabanadas parecidas. Só que se leva leite, a só criou. Jato, no nosso caso aqui leva-te no ilintinto. Eu come no Natal, no passagem, não pode se comer-se durante o ano. A minha boca usamava de fazer, porque não monço, não é assim? Já tem um alunho, só que esse era um cunhinho. Para que o alunho aconteça. Bem legal e muito iluminado. É bonita. E foi divertido vir aqui. E a conselha que todos venham a vizêu e que venham a silgeiros ver essa casa maravilhosa e usar os parabéns aos autor desta beleza. Na ment...",79
72,01:01:24,01:04:39,3684.0,3879.0,3.25,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.308,1.0,2,late_body_ocr_change,low,,69.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",False,,,,,,,,perlim 17 edição | tvi 21 11 | 21 11 | tvi | magia do natal regressa a santa maria da feira | hugo pereira dos santos i jornalista | nuno machado mendes i repórter de imagem | fidelicade,"As crianças e os adultos também vêm com nós com plantar o seu sonho e depois colher através da água mágica, do tapete mágica, nós fazemos vários rituais aqui ao longo do percurso e depois no final colhem uma bolinha mágica que tem o nosso o sonho dele de lá dentro e levem pormas ainda os sonhos. Aqui tentar mostrar tanto as crianças e os adultos, que o sonhos são todos possíveis e mesmo os adultos principalmente podem continuar sempre a sinhar.",80
