block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
41,Internacional,3.0,1.0,3.0,1.0,1,Internacional,,,22,"Não, não adiaste-se até a resba. A fazer da Utrina, a minha essa Trump pode ser estendida até a países como a China. E onde provenham os produtos químicos necessários à produção de piacios, que estão a matar perto de 100 mil mortes americanos por ano. Esse tema já está em cidadão, muitas vezes com o chineses, mas para já Trump ainda mira a América Latina. Especial a Venezuela,","Não, não adiaste-se até a resba. A fazer da Utrina, a minha essa Trump pode ser estendida até a países como a China. E onde provenham os produtos químicos necessários à produção de piacios, que estão a matar perto de 100 mil mortes americanos por ano. Esse tema já está em cidadão, muitas vezes com o chineses, mas para já Trump ainda mira a América Latina. Especial a Venezuela,"
42,Internacional,3.0,1.0,3.0,1.0,1,Internacional,,,22,"Não, não adiaste-se até a resba. A fazer da Utrina, a minha essa Trump pode ser estendida até a países como a China. E onde provenham os produtos químicos necessários à produção de piacios, que estão a matar perto de 100 mil mortes americanos por ano. Esse tema já está em cidadão, muitas vezes com o chineses, mas para já Trump ainda mira a América Latina. Especial a Venezuela,","Não, não adiaste-se até a resba. A fazer da Utrina, a minha essa Trump pode ser estendida até a países como a China. E onde provenham os produtos químicos necessários à produção de piacios, que estão a matar perto de 100 mil mortes americanos por ano. Esse tema já está em cidadão, muitas vezes com o chineses, mas para já Trump ainda mira a América Latina. Especial a Venezuela,"
43,Internacional,18.0,0.375,48.0,0.6956521739130435,2,Internacional,,,22,"Não, não adiaste-se até a resba. A fazer da Utrina, a minha essa Trump pode ser estendida até a países como a China. E onde provenham os produtos químicos necessários à produção de piacios, que estão a matar perto de 100 mil mortes americanos por ano. Esse tema já está em cidadão, muitas vezes com o chineses, mas para já Trump ainda mira a América Latina. Especial a Venezuela, me sou com os ataques contra embarcações de alugados traficantes.","Não, não adiaste-se até a resba. A fazer da Utrina, a minha essa Trump pode ser estendida até a países como a China. E onde provenham os produtos químicos necessários à produção de piacios, que estão a matar perto de 100 mil mortes americanos por ano. Esse tema já está em cidadão, muitas vezes com o chineses, mas para já Trump ainda mira a América Latina. Especial a Venezuela, me sou com os ataques contra embarcações de alugados traficantes."
44,No speech,0.0,0.0,0.0,0.0,0,,,,,,
45,Economia/Proteção Social,27.0,1.0,27.0,0.5625,1,Economia/Proteção Social,,,23,"Em janeiro atualizam suspresos, só bem as pensões do salário mínimo e também o indexante dos após sociais. É base para o cálculo dos vários após sociais e deverá crescer 2,8% em 2016 para os 537 euros. Quer isto dizer que o subsídio de desemprego deverá passar a ter um limite","Em janeiro atualizam suspresos, só bem as pensões do salário mínimo e também o indexante dos após sociais. É base para o cálculo dos vários após sociais e deverá crescer 2,8% em 2016 para os 537 euros. Quer isto dizer que o subsídio de desemprego deverá passar a ter um limite"
46,Economia/Proteção Social,6.0,1.0,6.0,1.0,2,Economia/Proteção Social,,,23,"Em janeiro atualizam suspresos, só bem as pensões do salário mínimo e também o indexante dos após sociais. É base para o cálculo dos vários após sociais e deverá crescer 2,8% em 2016 para os 537 euros. Quer isto dizer que o subsídio de desemprego deverá passar a ter um limite mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos","Em janeiro atualizam suspresos, só bem as pensões do salário mínimo e também o indexante dos após sociais. É base para o cálculo dos vários após sociais e deverá crescer 2,8% em 2016 para os 537 euros. Quer isto dizer que o subsídio de desemprego deverá passar a ter um limite mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos"
47,Economia/Proteção Social,6.0,1.0,6.0,1.0,1,Economia/Proteção Social,,,23,"mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos","mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos"
48,Economia/Proteção Social,6.0,1.0,6.0,1.0,1,Economia/Proteção Social,,,23,"mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos","mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos"
49,Economia/Proteção Social,6.0,1.0,6.0,1.0,1,Economia/Proteção Social,,,23,"mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos","mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos"
50,Economia/Proteção Social,6.0,1.0,6.0,1.0,1,Economia/Proteção Social,,,23,"mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos","mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos"
51,Economia/Proteção Social,6.0,1.0,6.0,1.0,2,Economia/Proteção Social,,,23,"mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do estado será de","mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do est..."
52,Economia/Proteção Social,24.0,1.0,24.0,1.0,1,Economia/Proteção Social,,,23,"para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do estado será de","para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do estado será de"
53,Economia/Proteção Social,6.0,1.0,6.0,1.0,2,Economia/Proteção Social,,,"23, 24","para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do estado será de 40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão que representam o setor. Ela justifica estes aumentos com","para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do estado será de 40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão ..."
54,Economia/Proteção Social,9.0,1.0,9.0,1.0,1,Economia/Proteção Social,,,"23, 24","40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão que representam o setor. Ela justifica estes aumentos com","40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão que representam o setor. Ela justifica estes aumentos com"
55,Economia/Proteção Social,18.0,0.6,30.0,1.0,2,Economia/Proteção Social,,,"23, 24, 25","40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão que representam o setor. Ela justifica estes aumentos com o facto de ter insubido o preço das matérias primas como a farinha e os ovos, por exemplo, em viseu anotícias foi recebida com enorme perplexidade. É o pequeno almoço de muitos portuguesas tomado em cafés e pastelarias. Vem-me café e a comer um variado. Um bolo para um, um pão para outros, há opções para todos os gostos, mas a partir do próximo ano, talvez o pequeno almoço fora de casa não seja para todos os","40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão que representam o setor. Ela justifica estes aumentos com o facto de ter insubido o preço das matérias primas como a farinha e os ovos, por exemplo, em viseu anotícias foi recebida com enorme perplexidade. É o pequeno almoço de muitos portuguesas tomado em cafés e pastelarias. Vem-me café e a comer um variado. Um bolo para um, um pão para outros, há opções para todos o..."
56,Economia/Proteção Social,60.0,0.5128205128205128,117.0,1.0,5,Economia/Proteção Social,,,"24, 25, 26","o facto de ter insubido o preço das matérias primas como a farinha e os ovos, por exemplo, em viseu anotícias foi recebida com enorme perplexidade. É o pequeno almoço de muitos portuguesas tomado em cafés e pastelarias. Vem-me café e a comer um variado. Um bolo para um, um pão para outros, há opções para todos os gostos, mas a partir do próximo ano, talvez o pequeno almoço fora de casa não seja para todos os bolsos. O pão vai ficar mais caro ou pastelaria também, quem tem estabelecimentos abertos, diz que tem mesmo de ser assim, e acredita que apesar dos aumentos o cliente vai manter-se fiel. Tem que ser os frustrosos já nos alertaram, que realmente as coisas vão subir, e nós também temos que dar uma sabirinha, não é? Porque não podemos ficar para o juiz. Os ovos se sovam em imenso, acho que estão apreço-touros, e realmente isto reflete muito. O nosso conceito, acho que ao mesmo tempo, todos dias pão. Pense que não haverá uns com mais dificuldade em verualmente, ou de se calhar com menos, mas, pense que o pão será sempre o produto que meremos todas essas mesas. Os preços têm se mantido mais ou menos estáveis, no setor nos últimos anos. Agora o agravamento tem mesmo dia acontecer e pode não ser lhejeiro se o estado retirar o apoio aos combustíveis, e eles ficarem mais caros. O alérgida da Associação do Comércio, da indústria de panificação, pastelaria e similares, a larga maioria dos portugueses não compreende os sucessivos aumentos. Os salários também têm subido um cadinho, e eu penso que não dá para suportar essa almença. No meu caso ainda consigo. Naturalmente, cá, famílias com mais dificuldade, é mais desafiante. Não se pode se fechar a boca. Os ovos tornaram essa matéria prima que mais encarece a fatura, o preço já subiu mais de 30% desde o janeiro segundo a deco. Avervamos se no próximo ano a tradição do pequeno almoço fora de casa conseguirá amanteir-se ou se ficará pelo caminho.","o facto de ter insubido o preço das matérias primas como a farinha e os ovos, por exemplo, em viseu anotícias foi recebida com enorme perplexidade. É o pequeno almoço de muitos portuguesas tomado em cafés e pastelarias. Vem-me café e a comer um variado. Um bolo para um, um pão para outros, há opções para todos os gostos, mas a partir do próximo ano, talvez o pequeno almoço fora de casa não seja para todos os bolsos. O pão vai ficar mais caro ou pastelaria também, quem tem estabelecimentos abertos, diz que tem mesmo de ser assim, e acredita que apesar dos aumentos o cliente vai manter-se fiel. Tem que ser os frustrosos já nos alertaram, que realmente as coisas vão subir, e nós também temos qu..."
57,Internacional,30.0,0.5555555555555556,54.0,1.0,3,"Governo/Partidos, Internacional, Justiça/Segurança",,,"26, 27, 28","Não se pode se fechar a boca. Os ovos tornaram essa matéria prima que mais encarece a fatura, o preço já subiu mais de 30% desde o janeiro segundo a deco. Avervamos se no próximo ano a tradição do pequeno almoço fora de casa conseguirá amanteir-se ou se ficará pelo caminho. A Espanya tem um impacto da crise no setor. Afinal de contas, o país é o primeiro exportador da União Europeia e o terceiro no mundo. São quase 9 mil milhões de euros e negócio. As primeiras mortes de Suínes fizeram os 40 países suspender as importações de carne por que o Spanjola, mas o governo da Catalunya diz que a Peste, subinafricana, a variante de tetada, não supõe um risco para os humanos. Os seteranários confirmam. Os primeiros casos dos Javalis mortos foram detectados aqui no Parque de Colisarola. Fica perto de Sardinola Velvález, é uma localidade da Provincia de Barcelona. No Parque há uns 800 Javalis. Os dados são do","Não se pode se fechar a boca. Os ovos tornaram essa matéria prima que mais encarece a fatura, o preço já subiu mais de 30% desde o janeiro segundo a deco. Avervamos se no próximo ano a tradição do pequeno almoço fora de casa conseguirá amanteir-se ou se ficará pelo caminho. A Espanya tem um impacto da crise no setor. Afinal de contas, o país é o primeiro exportador da União Europeia e o terceiro no mundo. São quase 9 mil milhões de euros e negócio. As primeiras mortes de Suínes fizeram os 40 países suspender as importações de carne por que o Spanjola, mas o governo da Catalunya diz que a Peste, subinafricana, a variante de tetada, não supõe um risco para os humanos. Os seteranários confirmam..."
58,Justiça/Segurança,12.0,1.0,12.0,1.0,1,Justiça/Segurança,,,"27, 28","para os humanos. Os seteranários confirmam. Os primeiros casos dos Javalis mortos foram detectados aqui no Parque de Colisarola. Fica perto de Sardinola Velvález, é uma localidade da Provincia de Barcelona. No Parque há uns 800 Javalis. Os dados são do","para os humanos. Os seteranários confirmam. Os primeiros casos dos Javalis mortos foram detectados aqui no Parque de Colisarola. Fica perto de Sardinola Velvález, é uma localidade da Provincia de Barcelona. No Parque há uns 800 Javalis. Os dados são do"
59,Governo/Partidos,30.0,0.5,60.0,1.0,3,"Justiça/Segurança, Governo/Partidos, Internacional",,,"27, 28, 29","para os humanos. Os seteranários confirmam. Os primeiros casos dos Javalis mortos foram detectados aqui no Parque de Colisarola. Fica perto de Sardinola Velvález, é uma localidade da Provincia de Barcelona. No Parque há uns 800 Javalis. Os dados são do Governo da Catalunha já foram dobro, mas as autoridades têm controlado as populações. Ainda assim, a imprensa espanhola conta que os animais se relacionam cada vez mais com humanos e que andam nas quintas de criação de porcos. E que será por isso? Que a peste suina regressa a Catalunha depois de 30 anos sem sinais de doença. Portugal subiu cinco posições no índice da igualdade de gênero entre os países da União Europeia, mas continuo a ter enormes diferenças na forma como trata as mulheres em relação aos homens. Por que as mulheres não só continuam a ganhar menos do que os homens, como até perderam poder financeiro? Apesar disso, Portugal ocupa agora a décima posição neste ranking europeu.","para os humanos. Os seteranários confirmam. Os primeiros casos dos Javalis mortos foram detectados aqui no Parque de Colisarola. Fica perto de Sardinola Velvález, é uma localidade da Provincia de Barcelona. No Parque há uns 800 Javalis. Os dados são do Governo da Catalunha já foram dobro, mas as autoridades têm controlado as populações. Ainda assim, a imprensa espanhola conta que os animais se relacionam cada vez mais com humanos e que andam nas quintas de criação de porcos. E que será por isso? Que a peste suina regressa a Catalunha depois de 30 anos sem sinais de doença. Portugal subiu cinco posições no índice da igualdade de gênero entre os países da União Europeia, mas continuo a ter eno..."
60,Economia/Proteção Social,30.0,0.5263157894736842,57.0,1.0,3,"Internacional, Economia/Proteção Social",,,"29, 30","Portugal subiu cinco posições no índice da igualdade de gênero entre os países da União Europeia, mas continuo a ter enormes diferenças na forma como trata as mulheres em relação aos homens. Por que as mulheres não só continuam a ganhar menos do que os homens, como até perderam poder financeiro? Apesar disso, Portugal ocupa agora a décima posição neste ranking europeu. Mulheres com poder é neste campo que Portugal deu o maior salto de aproximação, faça aos homens nos últimos cinco anos, ganharam poder económico e social, mas continuam a perder no terreno financeiro, de acordo com o índice de igualdade de gênero de 2025. Há mesmo um retrocesso na situação económica das portuguesas e também uma liger a perda de participação e alcance de objetivos na luta de várias vidas pela igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza","Portugal subiu cinco posições no índice da igualdade de gênero entre os países da União Europeia, mas continuo a ter enormes diferenças na forma como trata as mulheres em relação aos homens. Por que as mulheres não só continuam a ganhar menos do que os homens, como até perderam poder financeiro? Apesar disso, Portugal ocupa agora a décima posição neste ranking europeu. Mulheres com poder é neste campo que Portugal deu o maior salto de aproximação, faça aos homens nos últimos cinco anos, ganharam poder económico e social, mas continuam a perder no terreno financeiro, de acordo com o índice de igualdade de gênero de 2025. Há mesmo um retrocesso na situação económica das portuguesas e também um..."
61,Internacional,3.0,1.0,3.0,1.0,1,Internacional,,,30,"igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza","igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza"
62,Internacional,12.0,1.0,12.0,1.0,1,Internacional,,,30,"igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza","igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza"
63,Eleições/Campanha,3.0,0.5,6.0,1.0,2,"Internacional, Eleições/Campanha",,PCP/CDU,"30, 31","igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo","igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos d..."
64,Eleições/Campanha,3.0,1.0,3.0,1.0,1,Eleições/Campanha,,PCP/CDU,"30, 31","que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo","que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo"
65,Eleições/Campanha,3.0,1.0,3.0,1.0,1,Eleições/Campanha,,PCP/CDU,"30, 31","que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo","que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo"
66,Transportes/Mobilidade,30.0,0.5882352941176471,51.0,0.5862068965517241,2,"Eleições/Campanha, Transportes/Mobilidade",,PCP/CDU,"30, 31, 32","que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo José Albert Carvalho. Excellento. Os agentes de viagens insistem, é preciso que Lisboa tenha um novo aeroporto de pressa e esperam também que a privatização da TAP proteja os interesses turísticos do país. Essas declarações foram feitas em Macau, onde decorre esta semana o Congresso de Seter Turístico e onde participam mais de mil portugueses.","que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo José Albert Carvalho. Excellento. Os agentes de viagens insistem, é preciso que Lisboa tenha um novo aeroporto de pressa e esperam também que a privatização da TAP proteja os interesses turísticos do país. Essas declarações foram feitas em Macau, onde decorre esta semana o Congresso de Seter Turístico e onde participam mais de mil portuguese..."
67,No speech,0.0,0.0,0.0,0.0,0,,,,,,
68,Justiça/Segurança,69.0,0.5348837209302325,129.0,1.0,5,Justiça/Segurança,,,"33, 34, 35","Já regresaram ao GNR os dez militares de tides prolegada participação num esquema de segurança e legal feito em migrantes que trabalham numa exploração agrícola em Beja. A ausência de escuta as transcritas levou os juízes de sessão criminal que interrogou os supeitos a decretar-les à medida de coação mais leve. O que acabou proleixar a GNR sem argumentos para aplicar sensões imediatas. Os militares passaram ao lado de medidas de coação mais graves, devido à falta de transcrição das escutas efetuadas e que são a base do processo. A guarda um platicisão de inspeção geral da administração interna. A citação social criada junto das populações e dos próprios empresários agrícolas que sabiam dos esquemas de segurança dos militares, poderá ser levada em conta pela IGAI e afastar os militares de serviço. Entretanto, o Ministério Público deverá recorrer para o Tribunal da Relação, quanto às medidas aplicadas aos militares da G&R. De dificilmente a relação irá retificar estas medidas, já que o juiz de instrução criminal aplicou as mesmas com a","Já regresaram ao GNR os dez militares de tides prolegada participação num esquema de segurança e legal feito em migrantes que trabalham numa exploração agrícola em Beja. A ausência de escuta as transcritas levou os juízes de sessão criminal que interrogou os supeitos a decretar-les à medida de coação mais leve. O que acabou proleixar a GNR sem argumentos para aplicar sensões imediatas. Os militares passaram ao lado de medidas de coação mais graves, devido à falta de transcrição das escutas efetuadas e que são a base do processo. A guarda um platicisão de inspeção geral da administração interna. A citação social criada junto das populações e dos próprios empresários agrícolas que sabiam dos e..."
69,Justiça/Segurança,33.0,1.0,33.0,1.0,2,"Justiça/Segurança, Eleições/Campanha",,,"35, 36","Entretanto, o Ministério Público deverá recorrer para o Tribunal da Relação, quanto às medidas aplicadas aos militares da G&R. De dificilmente a relação irá retificar estas medidas, já que o juiz de instrução criminal aplicou as mesmas com a prova que tinha, ou seja, sem as transcrições das escutas. Escutas que serão essenciais na fase da acusação. E na adequada, é assim que a missa da justiça qualifica as perguntas feitas no ambitável eção psicológica aos candidatos às ruízes e a procuradoros. Algumas perguntavam aos futeurs meus estratos se têm de arreias regulares ou se pensam em sexo com frequência. Ritalar que não judice acredita","Entretanto, o Ministério Público deverá recorrer para o Tribunal da Relação, quanto às medidas aplicadas aos militares da G&R. De dificilmente a relação irá retificar estas medidas, já que o juiz de instrução criminal aplicou as mesmas com a prova que tinha, ou seja, sem as transcrições das escutas. Escutas que serão essenciais na fase da acusação. E na adequada, é assim que a missa da justiça qualifica as perguntas feitas no ambitável eção psicológica aos candidatos às ruízes e a procuradoros. Algumas perguntavam aos futeurs meus estratos se têm de arreias regulares ou se pensam em sexo com frequência. Ritalar que não judice acredita"
