block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks,review_priority
51,30:57,31:03,1857.0,1863.0,0.1,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Economia/Proteção Social,,,tvi 20 25 | l000 | m000 | p000 | q000 | w086 12 | 20 25 | d000,"mínimo de 617 euros e 52 centimos e um teto a rondar os 1300 e 42 euros. No caso do subsídio social de desemprego para os beneficiários com a griga de familiar, o intervalo irá passar a estar entre os 522 e os 535 euros. Mas não são os únicos subsídios com aumentos no próximo ano, o limite mínimo do subsídio de doença sobe que 14 centimos para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do est...",68,medium
52,31:03,31:27,1863.0,1887.0,0.4,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Economia/Proteção Social,,,tvi 20 25,"para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do estado será de",69,medium
53,31:27,31:33,1887.0,1893.0,0.1,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Economia/Proteção Social,,,tvi 20 25 | m040 | p0000 | 20 25 | storwack sock | tvi | faça a marcação do seu | storwicksook,"para os 5 euros e 23, já o de morte de pago aos familiares só precisa de 43 euros para 1610. Há também novos limites para os calões de rendimento que entram para o abono de família, o teto do último escalão passa a fixar-se nos 18.794 euros anuais. Comicida também é a atualização do complemento solidário-paridosos, o aumento está escrito no orçamento do estado será de 40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão ...",70,medium
54,31:33,31:42,1893.0,1902.0,0.15,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Economia/Proteção Social,,,20 25 | tvi | tvi 20 25 | luísa saragoça i jornalista | catarina baldaia trindade i editora de imagem | lauraa,"40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão que representam o setor. Ela justifica estes aumentos com",71,medium
55,31:42,32:12,1902.0,1932.0,0.5,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.6,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,Economia/Proteção Social,,,tvi 20 25 | tvi 20 26 | 1 0 26 | hilliam | prepare a carteira | 20 26 | 1 vi 20 26 | 1 v1 20 26,"40 euros, puxando assim o valor de referência para os 670 euros. Todos os apoios sociais sovem mais do que inflação, feitas as contas as famílias acabam por ganhar algum poder de compra com estas atualizações. aumentam os apoio sociais, mas também sobe o preço do pão e o preço dos produtores da pastilaria. O alerte é da sessão que representam o setor. Ela justifica estes aumentos com o facto de ter insubido o preço das matérias primas como a farinha e os ovos, por exemplo, em viseu anotícias foi recebida com enorme perplexidade. É o pequeno almoço de muitos portuguesas tomado em cafés e pastelarias. Vem-me café e a comer um variado. Um bolo para um, um pão para outros, há opções para todos o...",72,medium
57,34:09,35:03,2049.0,2103.0,0.9,Justiça/Segurança,Internacional,Justiça/Segurança,low_conflict,True,OCR and speech themes conflict.,1.0,0.556,3,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,34:30,21.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high","Internacional, Justiça/Segurança","Governo/Partidos, Internacional, Justiça/Segurança",,,ovos e farinha são dos produtos que mais encareceran | aumentos em 2026 | tvi 20 28 | ovos e farinha são dos produtos que mais encareceram | 20 28 | tvi | tvi peste suína em espanha | tvi 20 28 peste suína em espanha,"Não se pode se fechar a boca. Os ovos tornaram essa matéria prima que mais encarece a fatura, o preço já subiu mais de 30% desde o janeiro segundo a deco. Avervamos se no próximo ano a tradição do pequeno almoço fora de casa conseguirá amanteir-se ou se ficará pelo caminho. A Espanya tem um impacto da crise no setor. Afinal de contas, o país é o primeiro exportador da União Europeia e o terceiro no mundo. São quase 9 mil milhões de euros e negócio. As primeiras mortes de Suínes fizeram os 40 países suspender as importações de carne por que o Spanjola, mas o governo da Catalunya diz que a Peste, subinafricana, a variante de tetada, não supõe um risco para os humanos. Os seteranários confirmam...",74,high
58,35:03,35:15,2103.0,2115.0,0.2,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,35:00,3.0,"theme_changed, semantic_change_high",Economia/Proteção Social,Justiça/Segurança,,,a peste suína tem um enorme | impacto económico no sector | 20 29 | da produção | de suínos | não afecta os seres humanos | é uma doença exclusiva | dos suínos e gera,"para os humanos. Os seteranários confirmam. Os primeiros casos dos Javalis mortos foram detectados aqui no Parque de Colisarola. Fica perto de Sardinola Velvález, é uma localidade da Provincia de Barcelona. No Parque há uns 800 Javalis. Os dados são do",75,medium
59,35:15,36:15,2115.0,2175.0,1.0,Internacional,Governo/Partidos,Internacional,low_conflict,True,OCR and speech themes conflict.,1.0,0.5,3,weak_candidate_no_persistence,low,35:30,15.0,4,"new_body_terms, lexical_shift_from_baseline, body_zone_changed",True,35:00,15.0,"theme_changed, semantic_change_high",Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",,,avassaladora | e uma letalidade | 20 29 | tvi 20 29 | peste suína em espanha | unitat rpas | animal selvagem pode ter comido carne contaminada | iavalie celvacenic borem ted contaminiado bobcoc,"para os humanos. Os seteranários confirmam. Os primeiros casos dos Javalis mortos foram detectados aqui no Parque de Colisarola. Fica perto de Sardinola Velvález, é uma localidade da Provincia de Barcelona. No Parque há uns 800 Javalis. Os dados são do Governo da Catalunha já foram dobro, mas as autoridades têm controlado as populações. Ainda assim, a imprensa espanhola conta que os animais se relacionam cada vez mais com humanos e que andam nas quintas de criação de porcos. E que será por isso? Que a peste suina regressa a Catalunha depois de 30 anos sem sinais de doença. Portugal subiu cinco posições no índice da igualdade de gênero entre os países da União Europeia, mas continuo a ter eno...","76, 77",high
60,36:15,37:12,2175.0,2232.0,0.95,Other/Unknown,Economia/Proteção Social,Economia/Proteção Social,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.526,3,late_body_ocr_change,low,,51.0,2,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump",True,36:00,15.0,"theme_changed, lexical_change_high, semantic_change_high",,"Internacional, Economia/Proteção Social",,,portugal está na média europeia e a progredir | índice de igualdade de género | tvi 20 30 | hhhhhh | 20 30 | tvi | haihh | portugal está na média europeia e a progredira,"Portugal subiu cinco posições no índice da igualdade de gênero entre os países da União Europeia, mas continuo a ter enormes diferenças na forma como trata as mulheres em relação aos homens. Por que as mulheres não só continuam a ganhar menos do que os homens, como até perderam poder financeiro? Apesar disso, Portugal ocupa agora a décima posição neste ranking europeu. Mulheres com poder é neste campo que Portugal deu o maior salto de aproximação, faça aos homens nos últimos cinco anos, ganharam poder económico e social, mas continuam a perder no terreno financeiro, de acordo com o índice de igualdade de gênero de 2025. Há mesmo um retrocesso na situação económica das portuguesas e também um...",78,medium
61,37:12,37:15,2232.0,2235.0,0.05,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:30,18.0,"theme_changed, semantic_change_high, entities_changed",,Internacional,,,tvi 20 31 | 70 11,"igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza",79,medium
62,37:15,37:27,2235.0,2247.0,0.2,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:30,15.0,"theme_changed, semantic_change_high, entities_changed",,Internacional,,,tvi 20 31 | fernanda teixeira i jornalista | i jornalista | fernanda teixeira | na ny | pedro marques editor de imagem | 20 31 | a state of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the party of the,"igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza",80,medium
63,37:27,37:33,2247.0,2253.0,0.1,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.5,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:30,3.0,"theme_changed, semantic_change_high, entities_changed",,"Internacional, Eleições/Campanha",,,tvi 20 31,"igualdade de gênero. Portugal sobe as cinco posições para o décimo lugar na Europa. Nos primeiros lugares estão a Suecia, França e a Dinamarca, ainda com muito caminhe pela frente e pelo menos a 50 anos da igualdade plena. Muitas etapas estão por cumprir enquanto as portuguesas ainda são as que mais se ocupam da casa e das crianças. Há o movimento perpeto de sociedade em mudança, o risco de pobreza que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos d...",81,medium
64,37:33,37:36,2253.0,2256.0,0.05,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:30,3.0,"theme_changed, semantic_change_high, entities_changed",,Eleições/Campanha,,,tvi 20 31 | 111111111111 | 1 vi 20 31 | hill,"que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo",82,medium
65,37:36,37:39,2256.0,2259.0,0.05,Other/Unknown,Eleições/Campanha,Eleições/Campanha,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,37:30,6.0,"theme_changed, semantic_change_high, entities_changed",,Eleições/Campanha,,,20 31,"que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo",83,medium
66,37:39,39:06,2259.0,2346.0,1.45,Abertura/Manchetes,Transportes/Mobilidade,Abertura/Manchetes,low_conflict,True,OCR and speech themes conflict.,0.586,0.588,2,late_body_ocr_change,low,,54.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,37:30,9.0,"theme_changed, semantic_change_high, entities_changed","Abertura/Manchetes, Transportes/Mobilidade","Eleições/Campanha, Transportes/Mobilidade","António Filipe, Henrique Gouveia e Melo",,antónio filipe já está na tvi | huhh | tvi 20 31 | 20 31 | tvi 20 32 | tvi antónio filipe já está na tvi | debate com gouveia e melo às 21h no jornal nacional | 20 32,"que desce para as mulheres que trabalham e cresce para os homens que cavivem. Só que tudo após-despara mais um debate presidencial e o primeiro a chegar foi António Flipp, o candidato apoiado pelo Partido Comunista Português, vai estar frente a frente com Enrique Gouvei-Melo, daqui a pouco menos de meia hora, precisamente às 21, num debate conduzido pelo José Albert Carvalho. Excellento. Os agentes de viagens insistem, é preciso que Lisboa tenha um novo aeroporto de pressa e esperam também que a privatização da TAP proteja os interesses turísticos do país. Essas declarações foram feitas em Macau, onde decorre esta semana o Congresso de Seter Turístico e onde participam mais de mil portuguese...",84,high
67,39:06,40:00,2346.0,2400.0,0.9,Transportes/Mobilidade,No speech,Transportes/Mobilidade,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Abertura/Manchetes, Transportes/Mobilidade, Governo/Partidos, Internacional",,,,congresso de turismo em macau | novo aeroporto de lisboa e tap marcam abertura | tvi 20 33 | novo aeroporto de lisboa e tap marcam aberturas | 20 33 | tvi | mais de mil agentes de viagens reunidos | presidente da tap na primeira fila do evento,,85,medium
69,42:09,42:42,2529.0,2562.0,0.55,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,2,candidate_detected,high,42:21,12.0,4,"body_ocr_appeared_after_empty_baseline, new_body_terms, lexical_shift_from_baseline",True,42:30,21.0,"lexical_change_high, semantic_change_high",,"Justiça/Segurança, Eleições/Campanha",,,migrantes escravizados | tvi 20 36 | militares poderão ser afastados de funções em brev | militares poderão ser afastados de funções em brey | militares poderão ser afastados de funções em breve | 20 36 | guarda nacioia republicana | tvi,"Entretanto, o Ministério Público deverá recorrer para o Tribunal da Relação, quanto às medidas aplicadas aos militares da G&R. De dificilmente a relação irá retificar estas medidas, já que o juiz de instrução criminal aplicou as mesmas com a prova que tinha, ou seja, sem as transcrições das escutas. Escutas que serão essenciais na fase da acusação. E na adequada, é assim que a missa da justiça qualifica as perguntas feitas no ambitável eção psicológica aos candidatos às ruízes e a procuradoros. Algumas perguntavam aos futeurs meus estratos se têm de arreias regulares ou se pensam em sexo com frequência. Ritalar que não judice acredita",87,medium
71,43:30,43:48,2610.0,2628.0,0.3,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,44:00,30.0,"theme_changed, lexical_change_high",,"Governo/Partidos, Justiça/Segurança",,,20 37 | 20 38 | tvi 20 38,"dia rei a conferência, tenho pouco interesse em sexo. Experimenta em quase todos os tipos de droga, o meu destino é ser infeliz deste que nasci. E agora quase um mês depois da polêmica, a ministra da Justiça reageu. Não se rever, não se rever, eu não tenho informação de psicologia, portanto, com certeza, todas elas têm um racional de subjacente e não e têm com certeza",91,medium
72,43:48,43:51,2628.0,2631.0,0.05,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,44:00,12.0,"theme_changed, lexical_change_high",,"Governo/Partidos, Justiça/Segurança",,,20 38 | 100 | tvi 20 38 | con,"dia rei a conferência, tenho pouco interesse em sexo. Experimenta em quase todos os tipos de droga, o meu destino é ser infeliz deste que nasci. E agora quase um mês depois da polêmica, a ministra da Justiça reageu. Não se rever, não se rever, eu não tenho informação de psicologia, portanto, com certeza, todas elas têm um racional de subjacente e não e têm com certeza",92,medium
74,44:48,44:51,2688.0,2691.0,0.05,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,45:00,12.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high",,,,,perguntas insólitas | tvi 20 39 | gal | fergunias insólitas,"conhecimento, e por isso que eu gostaria de assurar é que não acontece novamente. E temos disponíveis para alterar, que querem termos regulamentais, que quererem termos os procedimentos, que eu acredito que seja apenas isso, e se for necessário mais a fundo e alterar a legislação, teremos que fazer, mas acredito que seja, tenha resultado da falta de ainda de experiência ao acontecimento para esta nova realidade. Depois dos resultados, o centro de estudos judiciários avançou para",96,medium
75,44:51,45:06,2691.0,2706.0,0.25,Governo/Partidos,Saúde,Governo/Partidos,low_conflict,True,OCR and speech themes conflict.,1.0,0.4,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,45:00,9.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high",Governo/Partidos,"Saúde, Justiça/Segurança",,,ministra diz que processo foi bastante traumático | 20 39 | perguntas insólitas | uoquyep bugs | ssocioun e | uoquyen bug | ministra diz que processo foi bastante traumático andreia jorge luís vânia ramos i jornalistas | tvi 20 39,"conhecimento, e por isso que eu gostaria de assurar é que não acontece novamente. E temos disponíveis para alterar, que querem termos regulamentais, que quererem termos os procedimentos, que eu acredito que seja apenas isso, e se for necessário mais a fundo e alterar a legislação, teremos que fazer, mas acredito que seja, tenha resultado da falta de ainda de experiência ao acontecimento para esta nova realidade. Depois dos resultados, o centro de estudos judiciários avançou para uma segunda avaliação psicológica feita por psicólogos recomendados pela ordem. Mais uma polêmica na justiça Ina Saúde, o hospital na Fiel, eu vou o plano de contingência para o nível máximo, foi a derrada a resposta...",97,high
77,47:48,47:51,2868.0,2871.0,0.05,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:30,18.0,"new_theme_after_unknown, lexical_change_high, volume_change_high",Ambiente/Meteorologia/Proteção Civil,"Saúde, Justiça/Segurança",,,bombeiros | 20 42 | tvi 20 42,"isto significa que, em média, a cada dois minutos, uma pessoa em Portugal deu entrada nas urgências por causa de acidentes domésticos e de laser. De acordo com o relatório evita do Instituto Nacional de Saúde, doutor Ricardo Jorges, 90 destes acidentes foram fatais. Os dados referem a 2023 e mostram que as quedas foram o acidente mais frequente, com quase 69% dos registros. E é em casa onde há mais",104,medium
78,47:51,48:03,2871.0,2883.0,0.2,Other/Unknown,Saúde,Saúde,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.75,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,47:30,21.0,"new_theme_after_unknown, lexical_change_high, volume_change_high",,"Saúde, Justiça/Segurança",,,tvi 20 42 | font | 20 42 | fonte relatório evita 2023 | tvi,"isto significa que, em média, a cada dois minutos, uma pessoa em Portugal deu entrada nas urgências por causa de acidentes domésticos e de laser. De acordo com o relatório evita do Instituto Nacional de Saúde, doutor Ricardo Jorges, 90 destes acidentes foram fatais. Os dados referem a 2023 e mostram que as quedas foram o acidente mais frequente, com quase 69% dos registros. E é em casa onde há mais ocorrencias, com cerca de 51%. As vítimas mais graves são na sua maioria pessoas idosas. Quase 23% tem mais de 75 anos. No grupo atário foram hospitalizadas quase 60% das vítimas, com um período de internaamento que chegou em muitos casos aos dois meses. Entre os idosos são as mulheres que é mais ...",105,medium
79,48:03,48:09,2883.0,2889.0,0.1,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,27.0,"theme_changed, semantic_change_high",,Justiça/Segurança,,,tvi 20 42,"ocorrencias, com cerca de 51%. As vítimas mais graves são na sua maioria pessoas idosas. Quase 23% tem mais de 75 anos. No grupo atário foram hospitalizadas quase 60% das vítimas, com um período de internaamento que chegou em muitos casos aos dois meses. Entre os idosos são as mulheres que é mais sofre com acidentes domésticos. Com a pressão imuliaria e a crise da",106,medium
80,48:09,48:18,2889.0,2898.0,0.15,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,21.0,"theme_changed, semantic_change_high",,Justiça/Segurança,,,tvi 20 42 | claudia campilho jornalista | cláudia campilho i jornalista | ra i editor de imagein | paulo moura i editor de imagem | ulo moura editor de imagem,"ocorrencias, com cerca de 51%. As vítimas mais graves são na sua maioria pessoas idosas. Quase 23% tem mais de 75 anos. No grupo atário foram hospitalizadas quase 60% das vítimas, com um período de internaamento que chegou em muitos casos aos dois meses. Entre os idosos são as mulheres que é mais sofre com acidentes domésticos. Com a pressão imuliaria e a crise da",107,medium
81,48:18,48:21,2898.0,2901.0,0.05,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,12.0,"theme_changed, semantic_change_high",,Justiça/Segurança,,,tvi 20 42,"ocorrencias, com cerca de 51%. As vítimas mais graves são na sua maioria pessoas idosas. Quase 23% tem mais de 75 anos. No grupo atário foram hospitalizadas quase 60% das vítimas, com um período de internaamento que chegou em muitos casos aos dois meses. Entre os idosos são as mulheres que é mais sofre com acidentes domésticos. Com a pressão imuliaria e a crise da",108,medium
82,48:21,49:54,2901.0,2994.0,1.55,Other/Unknown,Justiça/Segurança,Justiça/Segurança,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.742,0.565,3,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,48:30,9.0,"theme_changed, semantic_change_high",,"Justiça/Segurança, Habitação",,,tvi 20 42 | fonte relatório | 20 42 | fonte relatório evita 2023 | tvi | ocupar uma casa compensa | lei levanta dúvidas quanto à proteção dos proprietários | 20 43,"ocorrencias, com cerca de 51%. As vítimas mais graves são na sua maioria pessoas idosas. Quase 23% tem mais de 75 anos. No grupo atário foram hospitalizadas quase 60% das vítimas, com um período de internaamento que chegou em muitos casos aos dois meses. Entre os idosos são as mulheres que é mais sofre com acidentes domésticos. Com a pressão imuliaria e a crise da habitação, tem esse multiplicado caso de ocupação illegal, de casas especialmente nos grandes centros urbanos do país. Mas a lei protege os ocupas, senão vejamos. A pena para quem furta um simples objeto é mais elevada do que aquela que se aplica a quem ocupa ilgalmente o que não lhe pretende. A nova legislação que entrou em vigor ...",109,medium
83,49:54,50:03,2994.0,3003.0,0.15,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,0.333,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,50:30,36.0,"lexical_change_high, semantic_change_high",,,,,okupas em portugal | tvi 20 44 | 20 44,"tem algumas dúvidas e dúvidas pluscintas, porque temos sempre que pondrar, que quem ocupou, apesar de toda a ilicidade do comportamento, vai sempre tentar evitar o resultado da desocupação, invocando que ele tenha sua sede familiar organizada, mas temos sempre que pondrar a essência, por exemplo, minhas gravidas, crianças e idosos.",110,medium
86,52:57,53:09,3177.0,3189.0,0.2,Other/Unknown,Cultura,Cultura,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.75,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:00,3.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, volume_change_high",,Cultura,,,tvi 20 47,"Se você não se importa, lhe é um desmesso. Era uma jornalista de um rigor extremo. E, portanto, todos os critérios que fazem um bom jornalista, todos reconheciam isso, essa exigência. Depois de uma inteligência em uma cultura fora do comum, a constância com a Inça era um mundo, amante de livros e música clássica, profissor antes de chegar ao jornalismo, mas, na verdade, nunca perdeu essa essência.",113,medium
87,53:09,53:12,3189.0,3192.0,0.05,Other/Unknown,Cultura,Cultura,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:00,9.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, volume_change_high",Governo/Partidos,Cultura,,,can portugal | melen | tvi 20 47 | paulo rangel i ministro dos negócios estrangeiros | portugal | millery | can | mles,"Era uma jornalista de um rigor extremo. E, portanto, todos os critérios que fazem um bom jornalista, todos reconheciam isso, essa exigência. Depois de uma inteligência em uma cultura fora do comum, a constância com a Inça era um mundo, amante de livros e música clássica, profissor antes de chegar ao jornalismo, mas, na verdade, nunca perdeu essa essência.",114,medium
88,53:12,53:36,3192.0,3216.0,0.4,Other/Unknown,Cultura,Cultura,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,0.75,2,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:00,12.0,"new_theme_after_unknown, lexical_change_high, semantic_change_high, volume_change_high",,Cultura,,,can | miller | tvi 20 47 | muter | morreu constança cunha e sá | 20 47 | nome incontornável do jornalismo e da história da tvi | morreu constança cunha e sá nome incontornável do jornalismo e da história da tvi,"Era uma jornalista de um rigor extremo. E, portanto, todos os critérios que fazem um bom jornalista, todos reconheciam isso, essa exigência. Depois de uma inteligência em uma cultura fora do comum, a constância com a Inça era um mundo, amante de livros e música clássica, profissor antes de chegar ao jornalismo, mas, na verdade, nunca perdeu essa essência. Muito bem-vindos, o debate desta",115,medium
89,53:36,53:42,3216.0,3222.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:30,6.0,"lexical_change_high, semantic_change_high, volume_change_high",,,,,tvi 20 48 | diretor geral josé eduardo moniz | retor nuno santos | diretor nuno santos | chillips | diretores executivos frederico roque de pinho pedro santos guerreir | diretores executivos frederico roque de pinho pedro santos guerreiro,"Muito bem-vindos, o debate desta",116,medium
90,53:42,53:48,3222.0,3228.0,0.1,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,53:30,12.0,"lexical_change_high, semantic_change_high, volume_change_high",,,,,20 48 martin 5 paula oliveira raquel matos cruz | subdiretores joaquim sousa martins paula oliveira raquel matos cru | tvi 20 48 | subdiretores joaquim sousa martins paula oliveira raquel matos cruz | www tvi pt | cook,"Muito bem-vindos, o debate desta",117,medium
91,53:48,54:00,3228.0,3240.0,0.2,Other/Unknown,Other/Unknown,Other/Unknown,unknown_both,True,Both modalities are unknown.,1.0,1.0,1,weak_candidate_no_persistence,low,53:57,9.0,2,"body_ocr_volume_jump, body_zone_changed",True,53:30,18.0,"lexical_change_high, semantic_change_high, volume_change_high",Eleições/Campanha,,,,tvi 20 48 | a televisão feita por si | debate | presidenciais 26 | tvi | tvi 21 04,"Muito bem-vindos, o debate desta","118, 119",medium
