block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
21,Justiça/Segurança,150.0,0.5102040816326531,294.0,0.9074074074074074,10,Justiça/Segurança,,,"44, 45, 46, 47, 48","detenção de um empresário de 48 anos, suspeito de orquestrar um plano de burla imobliária, em que enganou pelo menos uma centena de pessoas em Palomela. Desde 2017, construiu três condominhos de luz, com várias irregularidades, tendo a vender o mesmo imóvel a diversos clientes. Santa Trezinha, Alcai de Vila e Palmelha de Rims, três mutamentos separados por poucos minutos de distância e unidos no mesmo em redo de burla imobiliária que deixou famílias inteiras sem dinheiro e sem casa. Segundo a Polícia Esviciária, o esquema foi montado por Rumeus-Juelmar, saldo da Silva, socios gerente, da diagrama motriz empresa criada em 2007. Era através dela que o empresário prometia casas modernas, projetos ambiciosos e vendas rápidas. Para ganhar credibilidade, recorriam agências imobiliárias de renome e amediadores. Alguns chegaram a intermediar vendas, mas já se demarcaram publicamente do esquema. A investigação revoou que várias moradias foram vendidas a compradores distintos e algumas obras perseguiram sem licenças nem alvarás. No total, entre sinais, reforços de pagamento e adiantamentos quase integrais o empresário terá recadado perto de 3 milhões de euros, um prejuízo devastador para famílias que investiram poupanças de décadas. O empresário foi detido e sujoico a termo de identidade e residência, a investigação de polícia esviciária persegue e acredita que podem surgir mais lasados. No passado sábado, pelas 12 horas, da turno de aparentemente calme, estava a buscar a casa depois de umas compras e fui surpreendido com uma visita a inspirada no nosso jardim de casa. Minha reação foi logo fechar as portas todas, tem duas crianças lá dentro e chamar rapidamente a polícia. A felizmente não é conselhada grave. Foi através deste vídeo. Foi a primeira vez que eles comparam-lhe. Partiram um vidro, entraram, me serem nas coisas. Provavelmente tiraram algumas vidas, nós não temos bem a noção. Abriam a caixa e tiveram tempo de ir ao lado, lado a loja, e tirar um pouco o dinheiro que tinha na caixa com os trocos. A metros de distância e um estabelecimento comporta as abertas há 30 anos, os donos já perderam a conta às vezes que foram assaltados. é o fim de uma associação criminosa de furos massivos em hipermercados. Sabe a TVXN e em Portugal que foram detidas para o menos das pessoas? São responsáveis por mais de 50 saltos de norte a sul do país. O grupo rouba de tudo um pouco desde bebidas alcoólicas abenys alimentares e cosméticos, OT e letra domésticos. A Unidade Especial da Guarda Nacional República na Investigou e avançou para a te reenunha a articulação com o departamento de investigação e a sumpanau de Lisboa através da Unidade Especial de combate ao crime violento. Estas redes criminosas há muito questão na mira das autoridades. Os criminosos entram nas grandes superficies e roubam muitas vezes para toleiras inteiras, como mostram as imagens de vídeo a vigilância a redevência a nênia no Portugal tiveram acesso. Depois, através de um esquema organizado faze...","detenção de um empresário de 48 anos, suspeito de orquestrar um plano de burla imobliária, em que enganou pelo menos uma centena de pessoas em Palomela. Desde 2017, construiu três condominhos de luz, com várias irregularidades, tendo a vender o mesmo imóvel a diversos clientes. Santa Trezinha, Alcai de Vila e Palmelha de Rims, três mutamentos separados por poucos minutos de distância e unidos no mesmo em redo de burla imobiliária que deixou famílias inteiras sem dinheiro e sem casa. Segundo a Polícia Esviciária, o esquema foi montado por Rumeus-Juelmar, saldo da Silva, socios gerente, da diagrama motriz empresa criada em 2007. Era através dela que o empresário prometia casas modernas, projet..."
22,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,48,"na mira das autoridades. Os criminosos entram nas grandes superficies e roubam muitas vezes para toleiras inteiras, como mostram as imagens de vídeo a vigilância a redevência a nênia no Portugal tiveram acesso. Depois, através de um esquema organizado fazem revêndo a num mercado paralelo. Para escapar aos netetores de segurança, usam diferentes maios de dissimulação, comparata no fundo das malas.","na mira das autoridades. Os criminosos entram nas grandes superficies e roubam muitas vezes para toleiras inteiras, como mostram as imagens de vídeo a vigilância a redevência a nênia no Portugal tiveram acesso. Depois, através de um esquema organizado fazem revêndo a num mercado paralelo. Para escapar aos netetores de segurança, usam diferentes maios de dissimulação, comparata no fundo das malas."
23,Other/Unknown,15.0,1.0,15.0,0.3333333333333333,2,,,,"48, 49","na mira das autoridades. Os criminosos entram nas grandes superficies e roubam muitas vezes para toleiras inteiras, como mostram as imagens de vídeo a vigilância a redevência a nênia no Portugal tiveram acesso. Depois, através de um esquema organizado fazem revêndo a num mercado paralelo. Para escapar aos netetores de segurança, usam diferentes maios de dissimulação, comparata no fundo das malas. Esta noite revelamos os documentos confidenciais da operação Picoas, que estão a provocar uma autêntica guerra entre","na mira das autoridades. Os criminosos entram nas grandes superficies e roubam muitas vezes para toleiras inteiras, como mostram as imagens de vídeo a vigilância a redevência a nênia no Portugal tiveram acesso. Depois, através de um esquema organizado fazem revêndo a num mercado paralelo. Para escapar aos netetores de segurança, usam diferentes maios de dissimulação, comparata no fundo das malas. Esta noite revelamos os documentos confidenciais da operação Picoas, que estão a provocar uma autêntica guerra entre"
24,Other/Unknown,18.0,1.0,18.0,1.0,1,,,,49,"Esta noite revelamos os documentos confidenciais da operação Picoas, que estão a provocar uma autêntica guerra entre","Esta noite revelamos os documentos confidenciais da operação Picoas, que estão a provocar uma autêntica guerra entre"
25,Economia/Proteção Social,3.0,1.0,3.0,1.0,1,Economia/Proteção Social,,,49,"o mestério público e a defesa. O procurador do de Siape Rosalita e Xeirin, um esfete retributário paul Silva, garantem que a teia de empresas controlada por Hernan e Vasantunes, que foram colocadas ao serviço de Althys por Hermen do Pereira, cofondador da empresa, desfrautaram o estado em mais de 150 milhões de euros. Mas a defesa diz que este valor é simplesmente absurdo. Mais, o advogado, o rei patrício, escreve que o inspector paul","o mestério público e a defesa. O procurador do de Siape Rosalita e Xeirin, um esfete retributário paul Silva, garantem que a teia de empresas controlada por Hernan e Vasantunes, que foram colocadas ao serviço de Althys por Hermen do Pereira, cofondador da empresa, desfrautaram o estado em mais de 150 milhões de euros. Mas a defesa diz que este valor é simplesmente absurdo. Mais, o advogado, o rei patrício, escreve que o inspector paul"
26,Economia/Proteção Social,27.0,0.5,54.0,1.0,2,Economia/Proteção Social,,,49,"o mestério público e a defesa. O procurador do de Siape Rosalita e Xeirin, um esfete retributário paul Silva, garantem que a teia de empresas controlada por Hernan e Vasantunes, que foram colocadas ao serviço de Althys por Hermen do Pereira, cofondador da empresa, desfrautaram o estado em mais de 150 milhões de euros. Mas a defesa diz que este valor é simplesmente absurdo. Mais, o advogado, o rei patrício, escreve que o inspector paul Silva está a fazer contas de Marciero Aldrabá.","o mestério público e a defesa. O procurador do de Siape Rosalita e Xeirin, um esfete retributário paul Silva, garantem que a teia de empresas controlada por Hernan e Vasantunes, que foram colocadas ao serviço de Althys por Hermen do Pereira, cofondador da empresa, desfrautaram o estado em mais de 150 milhões de euros. Mas a defesa diz que este valor é simplesmente absurdo. Mais, o advogado, o rei patrício, escreve que o inspector paul Silva está a fazer contas de Marciero Aldrabá."
27,Other/Unknown,3.0,1.0,3.0,0.25,1,,,,49,Silva está a fazer contas de Marciero Aldrabá.,Silva está a fazer contas de Marciero Aldrabá.
28,No speech,0.0,0.0,0.0,0.0,0,,,,,,
29,Other/Unknown,9.0,1.0,9.0,0.75,1,,,,50,"Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da","Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da"
30,Other/Unknown,9.0,1.0,9.0,1.0,1,,,,50,"Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da","Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da"
31,Other/Unknown,9.0,1.0,9.0,1.0,1,,,,50,"Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da","Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da"
32,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,50,"Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da","Até a ex-doministerio público é que o Armando Pereira canalizava compras da Altice, para o amigo e outros empresários, em troca de comissões, que em perdia eram os acionistas da"
33,Internacional,30.0,1.0,30.0,1.0,1,"Justiça/Segurança, Internacional",,,50,"empresa. Armando Pereira é um descreto milionário português, em migrantem França, mesmo depois da compra da PT pela Altice, poucas palavras cheviram em público. Nós nos voamos política, nós somos industriais e só vemos uma coisa que é importante, é fazer um trabalho e dar trabalho ao futuro do mesmo dia. Dois anos, após as primeiras buscas, agora a operação picou-as de o lugar a uma guerra judicial advogados de","empresa. Armando Pereira é um descreto milionário português, em migrantem França, mesmo depois da compra da PT pela Altice, poucas palavras cheviram em público. Nós nos voamos política, nós somos industriais e só vemos uma coisa que é importante, é fazer um trabalho e dar trabalho ao futuro do mesmo dia. Dois anos, após as primeiras buscas, agora a operação picou-as de o lugar a uma guerra judicial advogados de"
34,Justiça/Segurança,6.0,1.0,6.0,1.0,1,"Economia/Proteção Social, Justiça/Segurança",,,"50, 51","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados"
35,Justiça/Segurança,3.0,1.0,3.0,1.0,1,"Economia/Proteção Social, Justiça/Segurança",,,"50, 51","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados"
36,Justiça/Segurança,3.0,1.0,3.0,1.0,1,"Economia/Proteção Social, Justiça/Segurança",,,"50, 51","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados"
37,Justiça/Segurança,12.0,1.0,12.0,1.0,1,"Economia/Proteção Social, Justiça/Segurança",,,"50, 51","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados"
38,Justiça/Segurança,24.0,1.0,24.0,1.0,2,"Economia/Proteção Social, Justiça/Segurança, Internacional",,,"50, 51","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados crimes de fraude fiscal, branquiamente capitais e falsificação de documentos. Mateia complexa de empresas em vários países, França, onde fica a Sede de Altice, mas também nos emirados a Arabes Unidos, Luxemburgo, República Dominicana, Estados Unidos e Malta, a defesa contesta com palavras pouco comuns nos tribunais, as contas de mais de 150 milhões de euros, de impostos sem falta.","defesa contra o Ministério Público e a autoridade tributária que calculou as perdas para o Estado. Ao todo, os 154 milhões de euros que devem ter subido com mais juros, aludados crimes de fraude fiscal, branquiamente capitais e falsificação de documentos. Mateia complexa de empresas em vários países, França, onde fica a Sede de Altice, mas também nos emirados a Arabes Unidos, Luxemburgo, República Dominicana, Estados Unidos e Malta, a defesa contesta com palavras pouco comuns nos tribunais, as contas de mais de 150 milhões de euros, de impostos sem falta."
39,Justiça/Segurança,12.0,0.6666666666666666,18.0,1.0,2,"Economia/Proteção Social, Justiça/Segurança, Internacional",,,"51, 52","crimes de fraude fiscal, branquiamente capitais e falsificação de documentos. Mateia complexa de empresas em vários países, França, onde fica a Sede de Altice, mas também nos emirados a Arabes Unidos, Luxemburgo, República Dominicana, Estados Unidos e Malta, a defesa contesta com palavras pouco comuns nos tribunais, as contas de mais de 150 milhões de euros, de impostos sem falta. O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN,","crimes de fraude fiscal, branquiamente capitais e falsificação de documentos. Mateia complexa de empresas em vários países, França, onde fica a Sede de Altice, mas também nos emirados a Arabes Unidos, Luxemburgo, República Dominicana, Estados Unidos e Malta, a defesa contesta com palavras pouco comuns nos tribunais, as contas de mais de 150 milhões de euros, de impostos sem falta. O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN,"
40,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,52,"O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN,","O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN,"
41,Other/Unknown,12.0,1.0,12.0,1.0,1,,,,52,"O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN,","O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN,"
42,Other/Unknown,18.0,1.0,18.0,1.0,2,,,,"52, 53","O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN, Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a","O inspeitor da autoridade tributar em causa está habituado em investigações financeiras de grande complexidade. Paulo Silva esteve na operação Marques, BPN, Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a"
43,Other/Unknown,9.0,1.0,9.0,1.0,1,,,,"52, 53","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a"
44,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,"52, 53","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a"
45,Other/Unknown,3.0,1.0,3.0,1.0,1,,,,"52, 53","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a"
46,Justiça/Segurança,21.0,0.7777777777777778,27.0,1.0,2,"Economia/Proteção Social, Justiça/Segurança",,,"52, 53","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a cobrar impostos de forma ilegal e com Lativa argumenta os advogados para o infinito e mais além. No outro lado, os investigadores da opração picouas ouviram muitas desmunhas, várias relatam negócios feitos com a intermediação do amigo do fundador da Altice, um empresário e o Ministério Público, além de entender indícios de instrução.","Furacão e Montenbranco, a defesa compara o inspeitor tributário a um mercíero aldrabão. Se necessitá-semos de sintizar imagéticamente aquilo com que nos disparamos, recorriamos ao exemplo típico do mercíero que matia descaradamente o dedo na própria avalança. A defesa diz que existem situações em que o inspector tributário quadroplica ou quinto plica o mesmo valor, por tendrar a cobrar impostos de forma ilegal e com Lativa argumenta os advogados para o infinito e mais além. No outro lado, os investigadores da opração picouas ouviram muitas desmunhas, várias relatam negócios feitos com a intermediação do amigo do fundador da Altice, um empresário e o Ministério Público, além de entender indíc..."
47,Justiça/Segurança,6.0,1.0,6.0,1.0,1,"Economia/Proteção Social, Justiça/Segurança",,,53,"cobrar impostos de forma ilegal e com Lativa argumenta os advogados para o infinito e mais além. No outro lado, os investigadores da opração picouas ouviram muitas desmunhas, várias relatam negócios feitos com a intermediação do amigo do fundador da Altice, um empresário e o Ministério Público, além de entender indícios de instrução.","cobrar impostos de forma ilegal e com Lativa argumenta os advogados para o infinito e mais além. No outro lado, os investigadores da opração picouas ouviram muitas desmunhas, várias relatam negócios feitos com a intermediação do amigo do fundador da Altice, um empresário e o Ministério Público, além de entender indícios de instrução."
48,Justiça/Segurança,15.0,1.0,15.0,1.0,2,"Economia/Proteção Social, Justiça/Segurança, Desporto",,,"53, 54, 55","cobrar impostos de forma ilegal e com Lativa argumenta os advogados para o infinito e mais além. No outro lado, os investigadores da opração picouas ouviram muitas desmunhas, várias relatam negócios feitos com a intermediação do amigo do fundador da Altice, um empresário e o Ministério Público, além de entender indícios de instrução. A Sábio Seg não é uma empresa qualquer, é uma das maiores corretoras de seguros em Portugal e já patrocinou a segunda liga de futebol. O Ministério Público admitem mesmo que podem ter assistido crimes de extorsão contra vários empresários. O pagavam as comissões, ou ficavam sem negócio com uma dona da mel. Osepoend ficou com","cobrar impostos de forma ilegal e com Lativa argumenta os advogados para o infinito e mais além. No outro lado, os investigadores da opração picouas ouviram muitas desmunhas, várias relatam negócios feitos com a intermediação do amigo do fundador da Altice, um empresário e o Ministério Público, além de entender indícios de instrução. A Sábio Seg não é uma empresa qualquer, é uma das maiores corretoras de seguros em Portugal e já patrocinou a segunda liga de futebol. O Ministério Público admitem mesmo que podem ter assistido crimes de extorsão contra vários empresários. O pagavam as comissões, ou ficavam sem negócio com uma dona da mel. Osepoend ficou com"
49,Justiça/Segurança,15.0,1.0,15.0,1.0,1,"Justiça/Segurança, Desporto",,,"54, 55","A Sábio Seg não é uma empresa qualquer, é uma das maiores corretoras de seguros em Portugal e já patrocinou a segunda liga de futebol. O Ministério Público admitem mesmo que podem ter assistido crimes de extorsão contra vários empresários. O pagavam as comissões, ou ficavam sem negócio com uma dona da mel. Osepoend ficou com","A Sábio Seg não é uma empresa qualquer, é uma das maiores corretoras de seguros em Portugal e já patrocinou a segunda liga de futebol. O Ministério Público admitem mesmo que podem ter assistido crimes de extorsão contra vários empresários. O pagavam as comissões, ou ficavam sem negócio com uma dona da mel. Osepoend ficou com"
50,Justiça/Segurança,3.0,1.0,3.0,1.0,1,"Justiça/Segurança, Desporto",,,"54, 55","A Sábio Seg não é uma empresa qualquer, é uma das maiores corretoras de seguros em Portugal e já patrocinou a segunda liga de futebol. O Ministério Público admitem mesmo que podem ter assistido crimes de extorsão contra vários empresários. O pagavam as comissões, ou ficavam sem negócio com uma dona da mel. Osepoend ficou com","A Sábio Seg não é uma empresa qualquer, é uma das maiores corretoras de seguros em Portugal e já patrocinou a segunda liga de futebol. O Ministério Público admitem mesmo que podem ter assistido crimes de extorsão contra vários empresários. O pagavam as comissões, ou ficavam sem negócio com uma dona da mel. Osepoend ficou com"
51,Other/Unknown,30.0,1.0,30.0,0.5882352941176471,1,,,,55,"a convicção de que eram essas três pessoas que condicionavam as decisões a produzir na altice, em sede de seguros e que bastaria um telefonema do Hernani, para que os seguros fossem retirados a a Sape Sega, porque voltou a ser procurado uma solução no sentido da utilização de um dia-dor de seguros a quem fosse empagas às comissões.","a convicção de que eram essas três pessoas que condicionavam as decisões a produzir na altice, em sede de seguros e que bastaria um telefonema do Hernani, para que os seguros fossem retirados a a Sape Sega, porque voltou a ser procurado uma solução no sentido da utilização de um dia-dor de seguros a quem fosse empagas às comissões."
52,Economia/Proteção Social,30.0,0.5263157894736842,57.0,0.8636363636363636,2,"Economia/Proteção Social, Justiça/Segurança, Transportes/Mobilidade",,,56,"A violação dos tempos de descansso obrigatório é um modo de vida para desenas de profissionais do volante da carriz, empresas de transportes da Câmara de Lisboa e, sobretudo, da STCP que pertence a seis municípios do grande porto. Os passageiros não sabem, mas pagam ambilhete para embarcar reguaremente em bombas relógio sobre rodas ao tocar os do longo curso que ligam às principais cidades do país. Uma investigação do jornal nascer do Sol, esta sexta-feira nas","A violação dos tempos de descansso obrigatório é um modo de vida para desenas de profissionais do volante da carriz, empresas de transportes da Câmara de Lisboa e, sobretudo, da STCP que pertence a seis municípios do grande porto. Os passageiros não sabem, mas pagam ambilhete para embarcar reguaremente em bombas relógio sobre rodas ao tocar os do longo curso que ligam às principais cidades do país. Uma investigação do jornal nascer do Sol, esta sexta-feira nas"
53,Justiça/Segurança,3.0,1.0,3.0,1.0,1,"Justiça/Segurança, Transportes/Mobilidade",,,56,"de transportes da Câmara de Lisboa e, sobretudo, da STCP que pertence a seis municípios do grande porto. Os passageiros não sabem, mas pagam ambilhete para embarcar reguaremente em bombas relógio sobre rodas ao tocar os do longo curso que ligam às principais cidades do país. Uma investigação do jornal nascer do Sol, esta sexta-feira nas","de transportes da Câmara de Lisboa e, sobretudo, da STCP que pertence a seis municípios do grande porto. Os passageiros não sabem, mas pagam ambilhete para embarcar reguaremente em bombas relógio sobre rodas ao tocar os do longo curso que ligam às principais cidades do país. Uma investigação do jornal nascer do Sol, esta sexta-feira nas"
54,Transportes/Mobilidade,30.0,0.5555555555555556,54.0,1.0,2,"Transportes/Mobilidade, Economia/Proteção Social",,,56,"bancas revela que o problema foi denunciado em 2023 pela redespreços do grupo barracairo sem quaisquer resultados práticos. STCP e carriz levavam a mão de responsabilidades. A autoridade nacional para as condições do trabalho invoca confidência ilidade para revelar que ter instalado nos últimos anos apenas cinco processos. O Instituto da Mobilidade e dos Transportes nem sequer respondeu as perguntas que lhe foram dirigidas. A Flickspus, a empresa Alomã que relucionou o mercado, garante boas práticas, acentes nos contratos de 15 micro e pequenas empresas subcontratadas e dos contratos destas com os motoristas.","bancas revela que o problema foi denunciado em 2023 pela redespreços do grupo barracairo sem quaisquer resultados práticos. STCP e carriz levavam a mão de responsabilidades. A autoridade nacional para as condições do trabalho invoca confidência ilidade para revelar que ter instalado nos últimos anos apenas cinco processos. O Instituto da Mobilidade e dos Transportes nem sequer respondeu as perguntas que lhe foram dirigidas. A Flickspus, a empresa Alomã que relucionou o mercado, garante boas práticas, acentes nos contratos de 15 micro e pequenas empresas subcontratadas e dos contratos destas com os motoristas."
55,Economia/Proteção Social,6.0,1.0,6.0,0.07692307692307693,1,Economia/Proteção Social,,,56,"sequer respondeu as perguntas que lhe foram dirigidas. A Flickspus, a empresa Alomã que relucionou o mercado, garante boas práticas, acentes nos contratos de 15 micro e pequenas empresas subcontratadas e dos contratos destas com os motoristas.","sequer respondeu as perguntas que lhe foram dirigidas. A Flickspus, a empresa Alomã que relucionou o mercado, garante boas práticas, acentes nos contratos de 15 micro e pequenas empresas subcontratadas e dos contratos destas com os motoristas."
56,Other/Unknown,117.0,1.0,117.0,0.8666666666666667,4,,,,"57, 58","É variável de pessoa para a pessoa, mas que para um adulto é em seta ou 8 horas. A qualidade do sonho tem que ser boa e a pessoa tem que sentir bem quando acordar. Ah, em Portugal, três em cada destes pessoas sofrem de insônia. Quando uma insônia dura mais que três vezes personada e três durante três meses passa a ser crônica e ao mesmo ao risco de pressão. Fez doenças médicas são alteradas pelo sonho e vão alterações do sonho. Quaseiro, isso tem que ser considerado numa insônia e a probabilidade de ver uma doença médica e levadíssima. Tira de o sonho, com sonhos de perseguido. A los anos de perseguido não tira, porque se o seu dormir mal, não estraga também. Portanto, o meu não tira, mas preocupa muito, começamos a vida muito cero. E acabamos muito tarde. Portanto, quer que fica reduzida ou sou o nome de anel, não? Nós temos genos relógio, que são regienos, que só funcionam em períodos de 24 horas. E tudo no nosso corpo, tanto se está se incronizado pelo dia e pela noite, o que o cliente não fazia isso, é uma","É variável de pessoa para a pessoa, mas que para um adulto é em seta ou 8 horas. A qualidade do sonho tem que ser boa e a pessoa tem que sentir bem quando acordar. Ah, em Portugal, três em cada destes pessoas sofrem de insônia. Quando uma insônia dura mais que três vezes personada e três durante três meses passa a ser crônica e ao mesmo ao risco de pressão. Fez doenças médicas são alteradas pelo sonho e vão alterações do sonho. Quaseiro, isso tem que ser considerado numa insônia e a probabilidade de ver uma doença médica e levadíssima. Tira de o sonho, com sonhos de perseguido. A los anos de perseguido não tira, porque se o seu dormir mal, não estraga também. Portanto, o meu não tira, mas pr..."
57,Other/Unknown,12.0,1.0,12.0,1.0,2,,,,58,"A los anos de perseguido não tira, porque se o seu dormir mal, não estraga também. Portanto, o meu não tira, mas preocupa muito, começamos a vida muito cero. E acabamos muito tarde. Portanto, quer que fica reduzida ou sou o nome de anel, não? Nós temos genos relógio, que são regienos, que só funcionam em períodos de 24 horas. E tudo no nosso corpo, tanto se está se incronizado pelo dia e pela noite, o que o cliente não fazia isso, é uma coisa completamente esperantrada. O sonho é bom, considero e o melhor conselho para quase todos os malos.","A los anos de perseguido não tira, porque se o seu dormir mal, não estraga também. Portanto, o meu não tira, mas preocupa muito, começamos a vida muito cero. E acabamos muito tarde. Portanto, quer que fica reduzida ou sou o nome de anel, não? Nós temos genos relógio, que são regienos, que só funcionam em períodos de 24 horas. E tudo no nosso corpo, tanto se está se incronizado pelo dia e pela noite, o que o cliente não fazia isso, é uma coisa completamente esperantrada. O sonho é bom, considero e o melhor conselho para quase todos os malos."
