block_id,start_time,end_time,start_sec,end_sec,duration_min,ocr_theme,speech_theme,final_theme,agreement,needs_review,review_reason,speech_coverage_ratio,speech_theme_support_ratio,n_speech_windows,anchor_candidate_status,anchor_confidence,anchor_pivot_to_piece_time,anchor_candidate_offset_sec,anchor_score,anchor_evidence,speech_transition_near_boundary,nearest_speech_transition_time,nearest_speech_transition_distance_sec,nearest_speech_transition_reason,ocr_themes_present,speech_themes_present,ocr_candidates_present,speech_candidates_present,ocr_text,speech_excerpt,micro_blocks
38,32:54,33:00,1974.0,1980.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,33:00,6.0,"theme_changed, lexical_change_high, semantic_change_high",,,,,não podemos deixar de expressar a nossa | qui 20 20 30 | telejornal | arquivo | editora de i | imag | matilde g | andreia cus,,53
39,33:00,34:06,1980.0,2046.0,1.1,Internacional,Internacional,Internacional,high,False,,0.909,1.0,2,late_body_ocr_change,low,,45.0,3,"new_body_terms, lexical_shift_from_baseline",True,33:00,0.0,"theme_changed, lexical_change_high, semantic_change_high",Internacional,Internacional,,,qui 20 20 30 | telejornal | frança em alerta | don | nog | tele jornal | canada and description of the person of the person of the person of the person of the person of the person of the person of the person of the person of the person of the person of the person of the person of the person of | state of the person named in,"Volou de mirroze, elenço que já recebeu um plano de paz para a Ucrania, enviado pela administração norte-americana, diz agora que o irá discutir nos próximos dias com Donald Trump. Esta proposta inclui pontos até agora considerados inaceitáveis, porque, por exemplo, a cedência de território, validação das jonas ocupadas pelos russos e restrições de militar e armamento.",54
40,34:06,34:15,2046.0,2055.0,0.15,Justiça/Segurança,No speech,Justiça/Segurança,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Justiça/Segurança,,,,luxemp | erland | qui 20 20 31 | telejornal | a pressão tem de estar | do lado do agressor e mão da vítima | noticias rtp pt | tele jornal,,55
41,34:15,34:45,2055.0,2085.0,0.5,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,,,qui 20 20 31 | telejornal | qui 20 20 32 | deste plano por estar ainda a decorrer | não vou entrar nos pormenores | mas o presidente apoia este plano | é um bom plano | como para a ucrânia,,56
42,34:45,34:54,2085.0,2094.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,mar negro | qui 20 20 32 | telejornal | crimeia | regiões donetsk e luhansk | wdr | press qui 20 20 32,,57
43,34:54,36:03,2094.0,2163.0,1.15,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Justiça/Segurança",,,,queremos a paz e os ucrania os querem a paz | wdr | press qui 20 20 32 | telejornal | e os ucranianos querem a paz | queremos a paz | wdd | uma paz justa que respeite a soberania de cada um uma paz duradoura,,"58, 59"
44,36:03,36:06,2163.0,2166.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,antónio mateu | jornalist a | qui 20 20 33 | telejornal | antónio mateus | jornalista,,60
45,36:06,36:12,2166.0,2172.0,0.1,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,iri | qui 20 20 33 | telejornal,,61
46,36:12,36:57,2172.0,2217.0,0.75,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Justiça/Segurança",,,,qui 20 20 33 | telejornal | exército israelita em gaza | 20 33 | qui 20 | vídeo mostra sistema de lança foguet | vídeo mostra sistema de lança foguetes | oticias rtp pt,,"62, 63"
47,36:57,37:24,2217.0,2244.0,0.45,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,telejorhal qui 20 20 34 | telefornal qui 20 20 34 | diesel | crianças pessoas crianças | são crianças crianças | noticias rtp p | qui 20 20 34 | tele jornal,,64
48,37:24,37:36,2244.0,2256.0,0.2,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:00,36.0,"theme_changed, lexical_change_high",,Internacional,,,qui 20 20 35 | telejornal | 15 3 0,"O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas",65
49,37:36,37:42,2256.0,2262.0,0.1,Other/Unknown,Internacional,Internacional,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:00,24.0,"theme_changed, lexical_change_high",,Internacional,,,jona | qui 20 20 35 | telejornal | jornalista | joão botas | telejornal photicias rup pt qui 20 20 35 | a a | telejornal indiciosity pt qui 20 20 35,"O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas",66
50,37:42,39:09,2262.0,2349.0,1.45,Internacional,Internacional,Internacional,high,False,,1.0,0.552,4,late_body_ocr_change,low,,36.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",True,38:00,18.0,"theme_changed, lexical_change_high",Internacional,"Internacional, Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,qui 20 20 35 | telejornal | alerta do líder militar de frança | 20 35 | qui 20 | franceses podem vir a perder filhos na guerra | oticias rtp pt | tele jornal,"O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas numa altura em que o governo frances tinha anunciado a necessidade de um quite de emergência. de cortes, de morados, de elépto cidade, de gas e água. Os residentes em França devem passar a ter um quita de emergência. Nesse quita de emergência pronto, na dispensa da casa de cada um e, para o mínimo de 70 e 2 horas de abastimento, deve haver desde logo água e seis garrafas de água para cada pessoa em ca...",67
51,39:09,39:21,2349.0,2361.0,0.2,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,speech_only,True,OCR theme is unknown; final theme relies on speech.,1.0,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,True,38:30,39.0,"theme_changed, volume_change_high",,"Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,qui 20 20 36 | telejornal,"pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco.",68
52,39:21,39:39,2361.0,2379.0,0.3,Other/Unknown,Ambiente/Meteorologia/Proteção Civil,Ambiente/Meteorologia/Proteção Civil,speech_only,True,OCR theme is unknown; final theme relies on speech.,0.5,1.0,1,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,"Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,en situation de crise les autorités peuvent ordonner une évacuation immédiate ou recommand | noticias rtp pt | qui 20 20 36 | tele jornal | 72h | régulièrement | kit d urgence | le plan individuel de mise en s reté,"pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco.",69
53,39:39,39:42,2379.0,2382.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 37 | telejornal,,70
54,39:42,40:45,2382.0,2445.0,1.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,weak_candidate_no_persistence,low,39:51,9.0,3,"new_body_terms, lexical_shift_from_baseline",False,,,,Internacional,,,,qui 20 20 37 | telejornal | communes | don | communes uberté | nog | communes iii | 107 congres des maires,,71
55,40:45,40:54,2445.0,2454.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 38 | telejornal | paulo domingos lourenço | repórter de imagem,,72
56,40:54,41:33,2454.0,2493.0,0.65,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,"Internacional, Justiça/Segurança",,,,caso epstein | qui 20 20 38 | telejornal | trump promulga lei para divulgação de documentos | 20 38 | oticias rtp pt | qui 20 | tele jornal,,"73, 74"
57,41:33,41:36,2493.0,2496.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 39 | telejornal,,75
58,41:36,43:21,2496.0,2601.0,1.75,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,candidate_detected,high,42:00,24.0,5,"body_ocr_appeared_after_empty_baseline, body_ocr_volume_jump, new_body_terms, lexical_shift_from_baseline",False,,,,Internacional,,,,g20 | qui 20 20 39 | telejornal | g20 na áfrica do sul | coona áfrica po chi | teleiornal | reunião boicotada por donald trump | oticias rtp pt,,"76, 77, 78"
59,43:21,43:30,2601.0,2610.0,0.15,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,2021 portugal eu | qui 20 20 40 | telejornal | idc | qui 20 20 41 | cooperation | inc sive growth and | noticias rtp pt,,79
60,43:30,43:33,2610.0,2613.0,0.05,Other/Unknown,No speech,Other/Unknown,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,,,,,qui 20 20 41 | telejornal,,80
61,43:33,44:39,2613.0,2679.0,1.1,Internacional,No speech,Internacional,no_speech,True,No speech window overlaps this OCR block.; Low speech coverage inside OCR block.,0.0,0.0,0,not_detected_by_ocr,none,,,0,no_relevant_body_ocr_change,False,,,,Internacional,,Cotrim Figueiredo,,qui 20 20 41 | telejornal | tiago contreiras | durão barroso | ex presidente da comissão europei | ex presidente da comissão europeia | noticias rtp pt | tele jornal,,81
