block_id,speech_theme,speech_theme_support_sec,speech_theme_support_ratio,speech_total_overlap_sec,speech_coverage_ratio,n_speech_windows,speech_themes_present,speech_candidates_present,speech_parties_present,speech_source_segments,speech_text,speech_excerpt
50,Internacional,48.0,0.5517241379310345,87.0,1.0,4,"Internacional, Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,"25, 26","O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas numa altura em que o governo frances tinha anunciado a necessidade de um quite de emergência. de cortes, de morados, de elépto cidade, de gas e água. Os residentes em França devem passar a ter um quita de emergência. Nesse quita de emergência pronto, na dispensa da casa de cada um e, para o mínimo de 70 e 2 horas de abastimento, deve haver desde logo água e seis garrafas de água para cada pessoa em cada casa deve haver alimentos enlatados e não percebidas com bolachas ou batatas. E deve haver primeiros sucorros. Penso, os gases, pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco.","O chefe de Estado maior das forças armadas de França disse que os franceses se se devem preparar para perderem filhos na guerra. A mais alta patente militar francesa afirmenta, é um que tem informações de que os russos se superparam para atacar um país de danato até 2030. São declarações feitas numa altura em que o governo frances tinha anunciado a necessidade de um quite de emergência. de cortes, de morados, de elépto cidade, de gas e água. Os residentes em França devem passar a ter um quita de emergência. Nesse quita de emergência pronto, na dispensa da casa de cada um e, para o mínimo de 70 e 2 horas de abastimento, deve haver desde logo água e seis garrafas de água para cada pessoa em ca..."
51,Ambiente/Meteorologia/Proteção Civil,12.0,1.0,12.0,1.0,1,"Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,26,"pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco.","pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco."
52,Ambiente/Meteorologia/Proteção Civil,9.0,1.0,9.0,0.5,1,"Governo/Partidos, Ambiente/Meteorologia/Proteção Civil",,,26,"pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco.","pomadas, deve haver também os medicamentos necessários para cada pessoa da residencia. Rupas quentes, uma lanterna, um esquerdo velas e um rádio abilhas para descutar em as indicações da proteção civil, são igualmente fundamentais neste pleno de prevenção. Os franceses vão tomar do nota desde que temos regencia publicado agora nas plataformas digitais do Governo Francesco."
53,No speech,0.0,0.0,0.0,0.0,0,,,,,,
54,No speech,0.0,0.0,0.0,0.0,0,,,,,,
55,No speech,0.0,0.0,0.0,0.0,0,,,,,,
56,No speech,0.0,0.0,0.0,0.0,0,,,,,,
57,No speech,0.0,0.0,0.0,0.0,0,,,,,,
58,No speech,0.0,0.0,0.0,0.0,0,,,,,,
59,No speech,0.0,0.0,0.0,0.0,0,,,,,,
60,No speech,0.0,0.0,0.0,0.0,0,,,,,,
61,No speech,0.0,0.0,0.0,0.0,0,,,,,,
