block_id,ocr_start_sec,ocr_end_sec,ocr_start_time,ocr_end_time,ocr_duration_sec,ocr_duration_min,window_id,speech_start_sec,speech_end_sec,speech_start_time,speech_end_time,speech_duration_sec,overlap_sec,overlap_ratio_of_ocr_block,overlap_ratio_of_speech_window,ocr_theme,ocr_themes_present,ocr_text,speech_theme,speech_themes_present,speech_candidates_present,speech_parties_present,speech_text,speech_source_segments,speech_transition_reason
36,1605.0,1641.0,26:45,27:21,36.0,0.6,50,1590.0,1620.0,26:30,27:00,30.0,15.0,0.4166666666666667,0.5,Other/Unknown,,seg 10 20 24 | telejornal | the report showing | chefes de estado | chefes de estada | chefes de estad | chefes de estam | chefes de botan,Governo/Partidos,"Governo/Partidos, Internacional, Ambiente/Meteorologia/Proteção Civil",,,"casas. As rejadas de ventos chegaram aos 230 km por hora, com a chuva e não dar mais de 100 localidades. O Tufão dirige agora para Taiwan, mas está a perder intensidade. e começou no Brasil a conferência das Nossas Unidas sobre mudanças climáticas, COP 30, conta com ilgações de 160 países e 57 chefes de Estado ou do governo. Entre eles não estão","15, 16",
36,1605.0,1641.0,26:45,27:21,36.0,0.6,51,1620.0,1650.0,27:00,27:30,30.0,21.0,0.5833333333333334,0.7,Other/Unknown,,seg 10 20 24 | telejornal | the report showing | chefes de estado | chefes de estada | chefes de estad | chefes de estam | chefes de botan,Ambiente/Meteorologia/Proteção Civil,"Internacional, Ambiente/Meteorologia/Proteção Civil",,,"os líderes da China e dos Estados Unidos dos dois maiores e milissores de gases e feitos do Fado Planeta. A indiscução vão estar vários temas, a transição energética, o financiamento climático e a proteção das florestas tropicales. O programa da ONU para o meio ambiente prevê um aumento da temperatura da terra entre 2,3 e 2,8 graus Celsius até o fim deste século.",16,
37,1641.0,1650.0,27:21,27:30,9.0,0.15,51,1620.0,1650.0,27:00,27:30,30.0,9.0,1.0,0.3,Other/Unknown,,seg 10 20 25 | telejornal,Ambiente/Meteorologia/Proteção Civil,"Internacional, Ambiente/Meteorologia/Proteção Civil",,,"os líderes da China e dos Estados Unidos dos dois maiores e milissores de gases e feitos do Fado Planeta. A indiscução vão estar vários temas, a transição energética, o financiamento climático e a proteção das florestas tropicales. O programa da ONU para o meio ambiente prevê um aumento da temperatura da terra entre 2,3 e 2,8 graus Celsius até o fim deste século.",16,
43,1815.0,1851.0,30:15,30:51,36.0,0.6,58,1830.0,1860.0,30:30,31:00,30.0,21.0,0.5833333333333334,0.7,Other/Unknown,,seg 10 20 27 | telejornal | seg 10 20 28 | noticias rtp pt | e o que hoje demonstrámos ao mundo | e o que hoje de monstrámos ao mundo | por entre barbáries que avançam | existiram,Other/Unknown,,,,"da cidade onde morreu Simon Bolivar, conhecido como libertador, sem uma declaração",17,
44,1851.0,2121.0,30:51,35:21,270.0,4.5,58,1830.0,1860.0,30:30,31:00,30.0,9.0,0.03333333333333333,0.3,Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",seg 10 20 28 | telejornal | na cooperação e não na confrontação | 1000 | cimeira ue celac | reforço da cooperação contra crime organizado | phndaciu | ielejornal,Other/Unknown,,,,"da cidade onde morreu Simon Bolivar, conhecido como libertador, sem uma declaração",17,
44,1851.0,2121.0,30:51,35:21,270.0,4.5,59,1860.0,1890.0,31:00,31:30,30.0,30.0,0.1111111111111111,1.0,Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",seg 10 20 28 | telejornal | na cooperação e não na confrontação | 1000 | cimeira ue celac | reforço da cooperação contra crime organizado | phndaciu | ielejornal,Ambiente/Meteorologia/Proteção Civil,"Internacional, Ambiente/Meteorologia/Proteção Civil",,,"com 52 pontos. Com mensagens diretas à Casa Branca, contra anagação das alterações climáticas, as taxas comerciais e à política de deportações, o combate ao narcotráfico entrou nos trabalhos.",17,
44,1851.0,2121.0,30:51,35:21,270.0,4.5,60,1890.0,1920.0,31:30,32:00,30.0,30.0,0.1111111111111111,1.0,Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",seg 10 20 28 | telejornal | na cooperação e não na confrontação | 1000 | cimeira ue celac | reforço da cooperação contra crime organizado | phndaciu | ielejornal,Internacional,Internacional,,,Donald Trump ameaçou professar a BBC em causa de um documentário que levou à demissão do diretor-geral e da diretora de informação do televisão pública britânica. Os advogados do presidente americano admitiram exigir uma indemunização de,18,
44,1851.0,2121.0,30:51,35:21,270.0,4.5,61,1920.0,1950.0,32:00,32:30,30.0,30.0,0.1111111111111111,1.0,Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",seg 10 20 28 | telejornal | na cooperação e não na confrontação | 1000 | cimeira ue celac | reforço da cooperação contra crime organizado | phndaciu | ielejornal,Greves/Trabalho,"Internacional, Greves/Trabalho",,,"mil milhões de dólares se estação não se reteratar publicamente. O documentário envolve uma montagem do discurso de Trump antes da invasão ao capital e o Washington, juntando partes distintas do discurso do presidente americano. O documentário mostra-o a falar sobre a manifestação. Trump convidou os manifestantes a ir em pro capital e disse-lhes para lutar em como demônios, caso contrário, deixeriam de ter um país e nunca o recuperariam com frakeza. Mas o documentário admitiu uma frase",18,
44,1851.0,2121.0,30:51,35:21,270.0,4.5,62,1950.0,1980.0,32:30,33:00,30.0,30.0,0.1111111111111111,1.0,Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",seg 10 20 28 | telejornal | na cooperação e não na confrontação | 1000 | cimeira ue celac | reforço da cooperação contra crime organizado | phndaciu | ielejornal,Eleições/Campanha,"Eleições/Campanha, Internacional",,,"em que o presidente disse para fazerem ouvir as suas vozes pacífica e patrióticamente. O presidente ABC pediu desculpas pro erro de julgamento e disse que a imissora aceita que a forma como discurso foi editado deu a impressão de um apel direto à ação violenta. Trump acusou os nulistas da BBC, necerem corruptos e desonestos e detentarem interferir nas eleições presidenciais.",18,
44,1851.0,2121.0,30:51,35:21,270.0,4.5,66,2070.0,2100.0,34:30,35:00,30.0,30.0,0.1111111111111111,1.0,Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",seg 10 20 28 | telejornal | na cooperação e não na confrontação | 1000 | cimeira ue celac | reforço da cooperação contra crime organizado | phndaciu | ielejornal,Other/Unknown,,,,"Aproveitando o facto de ser um fim de semana prolongado, amanhã é o dia oficial das",19,
44,1851.0,2121.0,30:51,35:21,270.0,4.5,67,2100.0,2130.0,35:00,35:30,30.0,21.0,0.07777777777777778,0.7,Internacional,"Justiça/Segurança, Governo/Partidos, Internacional",seg 10 20 28 | telejornal | na cooperação e não na confrontação | 1000 | cimeira ue celac | reforço da cooperação contra crime organizado | phndaciu | ielejornal,Other/Unknown,,,,"lebrações dos 50 anos da independência. A população do Luanda saiu da cidade. A cidade está basicamente deserta, mas aqui, nesta zona das praias, é onde vêm conviver um pouco a aproveitar o Sol, o bom tempo para se prepararem para esta festa. Então, o que acontece amanhã, celebrando assim os 50 anos da independência do país.",19,
45,2121.0,2127.0,35:21,35:27,6.0,0.1,67,2100.0,2130.0,35:00,35:30,30.0,6.0,1.0,0.2,Other/Unknown,,rtp | rtp pt | seg 10 20 33 | telejornal,Other/Unknown,,,,"lebrações dos 50 anos da independência. A população do Luanda saiu da cidade. A cidade está basicamente deserta, mas aqui, nesta zona das praias, é onde vêm conviver um pouco a aproveitar o Sol, o bom tempo para se prepararem para esta festa. Então, o que acontece amanhã, celebrando assim os 50 anos da independência do país.",19,
46,2127.0,2382.0,35:27,39:42,255.0,4.25,67,2100.0,2130.0,35:00,35:30,30.0,3.0,0.011764705882352941,0.1,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Other/Unknown,,,,"lebrações dos 50 anos da independência. A população do Luanda saiu da cidade. A cidade está basicamente deserta, mas aqui, nesta zona das praias, é onde vêm conviver um pouco a aproveitar o Sol, o bom tempo para se prepararem para esta festa. Então, o que acontece amanhã, celebrando assim os 50 anos da independência do país.",19,
46,2127.0,2382.0,35:27,39:42,255.0,4.25,69,2160.0,2190.0,36:00,36:30,30.0,30.0,0.11764705882352941,1.0,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Eleições/Campanha,Eleições/Campanha,,,"Bom, não dizer. O presidente da República Portuguesa teve durante 20 minutos com João Lorenzo no Palácio Presidencial, seguiu depois para a recessão à comunidade portuguesa, onde ainda está na residência oficial do embaixador português. Aschedado aqui há pouco num discurso antes do jantar, falava de uma relação impar entre... os dois países a reconhecer irritantes do passado, antes de participar, que haverá","20, 21",
46,2127.0,2382.0,35:27,39:42,255.0,4.25,70,2190.0,2220.0,36:30,37:00,30.0,30.0,0.11764705882352941,1.0,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Other/Unknown,,,,"irritantes no futuro, mas a dizer que não essencial não estraga umaquela que é uma relação construída ao longo de muitos e muitos anos e que tem dado frutos para os dois países. Também aqui há chegada e quando questionado sobre o que é que falou com o presidente da República de Angola, Marcelo Bollotouza vai dizer que falaram sobre o presente, sobre o futuro, mas não sobre o alaí da nacionalidade. Foi um tema central na última vez",21,
46,2127.0,2382.0,35:27,39:42,255.0,4.25,71,2220.0,2250.0,37:00,37:30,30.0,30.0,0.11764705882352941,1.0,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Other/Unknown,,,,"que os Valorenses teve em Lisboa na altura a dizer que nos países as amizades tinham de ser regadas como flores, sopena de perder a beleza. Olha Marcelo Bollotouza, a dizer aqui que tem uma garantia, uma certeza em relação aos dois países é que tem a vida rega suficiente dos dois lados.",21,
46,2127.0,2382.0,35:27,39:42,255.0,4.25,72,2250.0,2280.0,37:30,38:00,30.0,30.0,0.11764705882352941,1.0,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Other/Unknown,,,,também falou ainda que muito,22,
46,2127.0,2382.0,35:27,39:42,255.0,4.25,73,2280.0,2310.0,38:00,38:30,30.0,30.0,0.11764705882352941,1.0,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Eleições/Campanha,Eleições/Campanha,,,"ao de leve sobre o suposto malestar com o candidato presidencial Govei Emelo depois de uma notícia que daria conta, que Marcelo Rebel de Sosa teria tentado evitar que Govei Emelo avançasse para a corrida presidencial e que mantivesse na marinha. Ora, o presidente da República é garantir que não tem relações minadas com ninguém. nunca ele aconteceu ter relações minadas a Chonegar.","22, 23",
46,2127.0,2382.0,35:27,39:42,255.0,4.25,74,2310.0,2340.0,38:30,39:00,30.0,30.0,0.11764705882352941,1.0,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Governo/Partidos,Governo/Partidos,,,"Não sei se é uma qualidade, se é um defeito, mas é assim, a maneira de ser desse presidente, é que coletiva relações com toda a gente independentemente das proximidades, das áreas políticas religiosas, as sociais, e que não é a maneira de ser, a pessoa nasce assim. Mas São Rebello de Sousa é um dos 14 chefes de estado e de governo, que estará","23, 24",
46,2127.0,2382.0,35:27,39:42,255.0,4.25,75,2340.0,2370.0,39:00,39:30,30.0,30.0,0.11764705882352941,1.0,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Other/Unknown,,,,"amanhã nas cerimóneas de comemoração dos 50 anos de independência, vai estar ao lado de João Lorenzo numa homenagem a gostinho Neto e depois uma festa que se estende por toda a cidade, as João Lorenzo já disse que este 50 anos esta cinelar do 11 de novembro é o marco mais importante da história do país, será também seguramente um dia de reflexão para parte significativa da população anglena, este ainda não",24,
46,2127.0,2382.0,35:27,39:42,255.0,4.25,76,2370.0,2400.0,39:30,40:00,30.0,12.0,0.047058823529411764,0.4,Other/Unknown,,rtf | rtp pt | seg 10 20 33 | telejornal | assess the | elejornat | independência de angola | pr está em luand,Other/Unknown,,,,é o país com que sumiar a há cinquenta anos.,24,
47,2382.0,2520.0,39:42,42:00,138.0,2.3,76,2370.0,2400.0,39:30,40:00,30.0,18.0,0.13043478260869565,0.6,Eleições/Campanha,Eleições/Campanha,seg 10 20 37 | telejornal | telejornu | eleições presidenciais | entrevista a henrique gouveia e melo já a seguir | oticiae rtp pt | tele jornal | iticias rtp p,Other/Unknown,,,,é o país com que sumiar a há cinquenta anos.,24,
